#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4654527779e+01    2.1502427605e+02   -3.1345243831e+01    1.6690716052e+01    4.4156660280e+00   -3.5760909859e+01    4.0000000000e+03    1.9859865308e-02    4.0678750000e-01
         1   -1.4654499045e+01    2.1503241556e+02   -3.2062687484e+01    1.7408188439e+01    4.4425706122e+00   -3.6505258096e+01    4.0000000000e+03    2.2019848228e-02    4.0506250000e-01
         2   -1.4644079941e+01    2.1469769698e+02   -2.8122959715e+01    1.3478879774e+01    4.3867430706e+00   -3.2509702785e+01    4.0000000000e+03    2.0656183362e-02    4.0670000000e-01
         3   -1.4686854606e+01    2.1599077969e+02   -2.8991767598e+01    1.4304912992e+01    4.2265201976e+00   -3.3218287796e+01    4.0000000000e+03    1.7521739006e-02    4.0331250000e-01
         4   -1.4636185688e+01    2.1447247882e+02   -2.9725913454e+01    1.5089727767e+01    4.2998235206e+00   -3.4025736975e+01    4.0000000000e+03    1.7238274217e-02    4.0877500000e-01
         5   -1.4617798659e+01    2.1394022430e+02   -3.0646352620e+01    1.6028553961e+01    4.3288798738e+00   -3.4975232494e+01    4.0000000000e+03    1.7230972648e-02    4.0772500000e-01
         6   -1.4636520031e+01    2.1448035443e+02   -3.0348786560e+01    1.5712266530e+01    4.3189084203e+00   -3.4667694980e+01    4.0000000000e+03    1.7054572701e-02    4.0422500000e-01
         7   -1.4610233131e+01    2.1370615831e+02   -2.9322816513e+01    1.4712583382e+01    4.3637328829e+00   -3.3686549395e+01    4.0000000000e+03    1.7144799232e-02    4.0506250000e-01
         8   -1.4685562548e+01    2.1596255370e+02   -2.8988930750e+01    1.4303368202e+01    4.4956484354e+00   -3.3484579186e+01    4.0000000000e+03    1.7141163349e-02    4.0700000000e-01
         9   -1.4602023386e+01    2.1346226001e+02   -2.8506661605e+01    1.3904638220e+01    4.3395689067e+00   -3.2846230512e+01    4.0000000000e+03    1.7095923424e-02    4.0722500000e-01
        10   -1.4627599345e+01    2.1421920103e+02   -2.8860611403e+01    1.4233012058e+01    4.3794119012e+00   -3.3240023304e+01    4.0000000000e+03    1.7127588391e-02    4.0617500000e-01
        11   -1.4653380118e+01    2.1498995298e+02   -2.8447165255e+01    1.3793785137e+01    4.4043625563e+00   -3.2851527812e+01    4.0000000000e+03    1.7146289349e-02    4.0522500000e-01
        12   -1.4644926668e+01    2.1474649815e+02   -2.8860050809e+01    1.4215124141e+01    4.4495777235e+00   -3.3309628533e+01    4.0000000000e+03    1.7126426101e-02    4.0562500000e-01
        13   -1.4640550548e+01    2.1460829801e+02   -2.9429209614e+01    1.4788659066e+01    4.5190816513e+00   -3.3948291265e+01    4.0000000000e+03    1.7225265503e-02    4.0711250000e-01
        14   -1.4636277386e+01    2.1450366345e+02   -3.1786608894e+01    1.7150331508e+01    4.5912392031e+00   -3.6377848097e+01    4.0000000000e+03    1.7223238945e-02    4.0671250000e-01
        15   -1.4613174517e+01    2.1379581803e+02   -3.0086389699e+01    1.5473215181e+01    4.3804411666e+00   -3.4466830865e+01    4.0000000000e+03    1.7183169723e-02    4.0398750000e-01
        16   -1.4621596869e+01    2.1407764968e+02   -3.1587877670e+01    1.6966280801e+01    4.5454743687e+00   -3.6133352039e+01    4.0000000000e+03    1.6938239336e-02    4.0300000000e-01
        17   -1.4613633999e+01    2.1381997157e+02   -3.0689853890e+01    1.6076219891e+01    4.4550017871e+00   -3.5144855677e+01    4.0000000000e+03    1.7272055149e-02    4.0651250000e-01
        18   -1.4645326337e+01    2.1473692147e+02   -3.3896894562e+01    1.9251568225e+01    4.4563944293e+00   -3.8353288991e+01    4.0000000000e+03    1.7177999020e-02    4.0396250000e-01
        19   -1.4612597597e+01    2.1374390963e+02   -2.6616853642e+01    1.2004256045e+01    4.3415406181e+00   -3.0958394261e+01    4.0000000000e+03    1.7361447215e-02    4.0877500000e-01
