#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4650132551e+01    2.1477285194e+02   -3.0395966269e+01    1.5745833718e+01    4.3902843670e+00   -3.4786250636e+01    4.0000000000e+03    2.5136426091e-02    4.0613750000e-01
         1   -1.4644932430e+01    2.1461613497e+02   -2.7538552054e+01    1.2893619624e+01    4.2203283319e+00   -3.1758880386e+01    4.0000000000e+03    1.9951149821e-02    4.0461250000e-01
         2   -1.4625850369e+01    2.1405363692e+02   -3.1469938195e+01    1.6844087825e+01    4.4647924062e+00   -3.5934730601e+01    4.0000000000e+03    2.4938657880e-02    4.0580000000e-01
         3   -1.4651998802e+01    2.1481422408e+02   -2.8444719657e+01    1.3792720855e+01    4.4671809284e+00   -3.2911900585e+01    4.0000000000e+03    1.9662812352e-02    4.0338750000e-01
         4   -1.4640663034e+01    2.1449695289e+02   -2.9449816680e+01    1.4809153646e+01    4.4685280831e+00   -3.3918344763e+01    4.0000000000e+03    1.9464701414e-02    4.0462500000e-01
         5   -1.4652280318e+01    2.1482944107e+02   -2.8534014854e+01    1.3881734536e+01    4.3271586799e+00   -3.2861173533e+01    4.0000000000e+03    1.9614383578e-02    4.0487500000e-01
         6   -1.4634944209e+01    2.1432651683e+02   -3.1619285368e+01    1.6984341159e+01    4.3829483030e+00   -3.6002233671e+01    4.0000000000e+03    1.9328817725e-02    4.0388750000e-01
         7   -1.4646716570e+01    2.1465252326e+02   -2.6483584473e+01    1.1836867903e+01    4.2567925720e+00   -3.0740377045e+01    4.0000000000e+03    1.9440770149e-02    4.0711250000e-01
         8   -1.4665959245e+01    2.1523381592e+02   -3.0707345033e+01    1.6041385788e+01    4.4285626723e+00   -3.5135907705e+01    4.0000000000e+03    1.9651681185e-02    4.0546250000e-01
         9   -1.4645976709e+01    2.1466665989e+02   -3.3731943406e+01    1.9085966697e+01    4.6597165646e+00   -3.8391659970e+01    4.0000000000e+03    1.9458666444e-02    4.0331250000e-01
        10   -1.4629853486e+01    2.1417014603e+02   -2.8855400314e+01    1.4225546829e+01    4.3433503864e+00   -3.3198750701e+01    4.0000000000e+03    1.9533768296e-02    4.0211250000e-01
        11   -1.4647263463e+01    2.1466831017e+02   -2.8049088325e+01    1.3401824862e+01    4.3074072271e+00   -3.2356495552e+01    4.0000000000e+03    1.9475430250e-02    4.0431250000e-01
        12   -1.4608678499e+01    2.1355063986e+02   -3.0970761773e+01    1.6362083274e+01    4.2766266083e+00   -3.5247388381e+01    4.0000000000e+03    1.9455939531e-02    4.0497500000e-01
        13   -1.4650565786e+01    2.1479757859e+02   -3.6822069709e+01    2.2171503923e+01    4.3946070668e+00   -4.1216676776e+01    4.0000000000e+03    1.9418597221e-02    4.0347500000e-01
        14   -1.4641698003e+01    2.1452118453e+02   -3.1365282961e+01    1.6723584958e+01    4.4311667094e+00   -3.5796449670e+01    4.0000000000e+03    1.9458249211e-02    4.0416250000e-01
        15   -1.4640422486e+01    2.1447632756e+02   -3.0976873941e+01    1.6336451455e+01    4.3362931439e+00   -3.5313167085e+01    4.0000000000e+03    1.9495457411e-02    4.0407500000e-01
        16   -1.4617635605e+01    2.1382153210e+02   -3.0392848357e+01    1.5775212753e+01    4.2554566281e+00   -3.4648304986e+01    4.0000000000e+03    1.9560456276e-02    4.0682500000e-01
        17   -1.4654384538e+01    2.1490452046e+02   -2.8366690451e+01    1.3712305912e+01    4.3365337992e+00   -3.2703224250e+01    4.0000000000e+03    1.9618794322e-02    4.0702500000e-01
