#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4622048797e+01    2.1393931479e+02   -4.1801981212e+01    2.7179932415e+01    4.4688143602e+00   -4.6270795572e+01    4.0000000000e+03    2.2059634328e-02    4.0608750000e-01
         1   -1.4643517638e+01    2.1457629508e+02   -2.9381857142e+01    1.4738339504e+01    4.4043725123e+00   -3.3786229654e+01    4.0000000000e+03    2.4905592203e-02    4.0458750000e-01
         2   -1.4648833848e+01    2.1471603567e+02   -2.7540173207e+01    1.2891339359e+01    4.2892782323e+00   -3.1829451439e+01    4.0000000000e+03    1.9127681851e-02    4.1006250000e-01
         3   -1.4618447293e+01    2.1382232108e+02   -2.8840756314e+01    1.4222309021e+01    4.3903239738e+00   -3.3231080288e+01    4.0000000000e+03    1.9621461630e-02    4.0632500000e-01
         4   -1.4647881685e+01    2.1468858928e+02   -2.9283938855e+01    1.4636057169e+01    4.3594132981e+00   -3.3643352153e+01    4.0000000000e+03    1.9347712398e-02    4.0350000000e-01
         5   -1.4635835629e+01    2.1432465595e+02   -2.7463813652e+01    1.2827978022e+01    4.3019810741e+00   -3.1765794726e+01    4.0000000000e+03    1.9469320774e-02    4.0758750000e-01
         6   -1.4634779228e+01    2.1430420538e+02   -2.9593651427e+01    1.4958872199e+01    4.5526956241e+00   -3.4146347051e+01    4.0000000000e+03    1.9357055426e-02    4.0136250000e-01
         7   -1.4641662033e+01    2.1452048391e+02   -3.1248117769e+01    1.6606455735e+01    4.3876639921e+00   -3.5635781761e+01    4.0000000000e+03    1.9592553377e-02    4.0461250000e-01
         8   -1.4629301234e+01    2.1415803577e+02   -2.9849293100e+01    1.5219991866e+01    4.4443802327e+00   -3.4293673332e+01    4.0000000000e+03    2.3794323206e-02    4.0303750000e-01
         9   -1.4610383565e+01    2.1359690428e+02   -3.0625617819e+01    1.6015234254e+01    4.3118512807e+00   -3.4937469099e+01    4.0000000000e+03    2.3259103298e-02    4.0421250000e-01
        10   -1.4650859378e+01    2.1477795973e+02   -2.8614434116e+01    1.3963574737e+01    4.3237753747e+00   -3.2938209490e+01    4.0000000000e+03    2.0077571273e-02    4.0530000000e-01
        11   -1.4665474783e+01    2.1520587305e+02   -2.9030177801e+01    1.4364703019e+01    4.4444360642e+00   -3.3474613865e+01    4.0000000000e+03    1.9525870681e-02    4.0541250000e-01
        12   -1.4664327047e+01    2.1518143705e+02   -3.1641176927e+01    1.6976849880e+01    4.4314142747e+00   -3.6072591202e+01    4.0000000000e+03    1.9704610109e-02    4.0488750000e-01
        13   -1.4643870587e+01    2.1457830174e+02   -3.2431572135e+01    1.7787701548e+01    4.4031096686e+00   -3.6834681803e+01    4.0000000000e+03    1.9625723362e-02    4.0797500000e-01
        14   -1.4645949730e+01    2.1463457745e+02   -2.9460852412e+01    1.4814902682e+01    4.3799248886e+00   -3.3840777301e+01    4.0000000000e+03    1.9604891539e-02    4.0527500000e-01
        15   -1.4637150728e+01    2.1436860754e+02   -2.8621605447e+01    1.3984454720e+01    4.4140259908e+00   -3.3035631438e+01    4.0000000000e+03    1.9477322698e-02    4.0338750000e-01
