#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4640558358e+01    2.1447972593e+02   -3.1165314752e+01    1.6524756394e+01    4.3505435855e+00   -3.5515858338e+01    4.0000000000e+03    2.0377397537e-02    4.0658750000e-01
         1   -1.4639999549e+01    2.1447215192e+02   -3.3067022352e+01    1.8427022803e+01    4.7173368566e+00   -3.7784359208e+01    4.0000000000e+03    2.3436605930e-02    4.0565000000e-01
         2   -1.4639593312e+01    2.1444504660e+02   -2.9098912624e+01    1.4459319312e+01    4.4394774781e+00   -3.3538390102e+01    4.0000000000e+03    2.2266939282e-02    4.0666250000e-01
         3   -1.4642403022e+01    2.1452310346e+02   -2.9159447656e+01    1.4517044635e+01    4.3048861549e+00   -3.3464333811e+01    4.0000000000e+03    1.9530236721e-02    4.0641250000e-01
         4   -1.4626038552e+01    2.1405199351e+02   -2.9431517615e+01    1.4805479063e+01    4.4437778963e+00   -3.3875295511e+01    4.0000000000e+03    2.0526289940e-02    4.0703750000e-01
         5   -1.4652423040e+01    2.1482832208e+02   -3.0246566512e+01    1.5594143472e+01    4.3736813644e+00   -3.4620247876e+01    4.0000000000e+03    1.9576907158e-02    4.0638750000e-01
         6   -1.4628607234e+01    2.1411941089e+02   -2.8969824741e+01    1.4341217507e+01    4.3278369445e+00   -3.3297661686e+01    4.0000000000e+03    1.9406467676e-02    4.0638750000e-01
         7   -1.4617425836e+01    2.1378419962e+02   -2.7863404201e+01    1.3245978365e+01    4.3460768089e+00   -3.2209481010e+01    4.0000000000e+03    1.9526809454e-02    4.0648750000e-01
         8   -1.4635108634e+01    2.1432506794e+02   -3.0903997711e+01    1.6268889077e+01    4.4507751405e+00   -3.5354772851e+01    4.0000000000e+03    1.9526764750e-02    4.0363750000e-01
         9   -1.4626145726e+01    2.1405423334e+02   -2.9332497196e+01    1.4706351469e+01    4.3503695479e+00   -3.3682866744e+01    4.0000000000e+03    1.9346833229e-02    4.0337500000e-01
        10   -1.4649007107e+01    2.1471974104e+02   -2.9039044136e+01    1.4390037029e+01    4.4220457051e+00   -3.3461089841e+01    4.0000000000e+03    1.9450441003e-02    4.0463750000e-01
        11   -1.4653903113e+01    2.1484761267e+02   -2.6854285880e+01    1.2200382767e+01    4.3831016206e+00   -3.1237387501e+01    4.0000000000e+03    1.9382536411e-02    4.0385000000e-01
