#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4633662695e+01    2.1442146679e+02   -3.0358101590e+01    1.5724438896e+01    4.2594534366e+00   -3.4617555027e+01    4.0000000000e+03    1.6067236662e-02    4.0796250000e-01
         1   -1.4649244476e+01    2.1484976766e+02   -2.7618257943e+01    1.2969013467e+01    4.3437668778e+00   -3.1962024821e+01    4.0000000000e+03    1.5347108245e-02    4.0828750000e-01
         2   -1.4614970445e+01    2.1385923249e+02   -2.8473799776e+01    1.3858829331e+01    4.3485362464e+00   -3.2822336022e+01    4.0000000000e+03    1.7450839281e-02    4.0757500000e-01
         3   -1.4639841572e+01    2.1456223484e+02   -2.6942087150e+01    1.2302245579e+01    4.3200014323e+00   -3.1262088583e+01    4.0000000000e+03    1.2636899948e-02    4.0671250000e-01
         4   -1.4650869363e+01    2.1490182402e+02   -2.6845511905e+01    1.2194642542e+01    4.3979170404e+00   -3.1243428945e+01    4.0000000000e+03    1.3456702232e-02    4.0517500000e-01
         5   -1.4631820479e+01    2.1433230582e+02   -2.9661174920e+01    1.5029354442e+01    4.2983171135e+00   -3.3959492034e+01    4.0000000000e+03    1.4409363270e-02    4.1066250000e-01
         6   -1.4593563687e+01    2.1323648576e+02   -3.2657239689e+01    1.8063676002e+01    4.4234813923e+00   -3.7080721081e+01    4.0000000000e+03    1.3768628240e-02    4.0655000000e-01
         7   -1.4617159526e+01    2.1391374851e+02   -3.0586383799e+01    1.5969224273e+01    4.4126247232e+00   -3.4999008522e+01    4.0000000000e+03    1.3518467546e-02    4.0698750000e-01
         8   -1.4656338990e+01    2.1510302762e+02   -2.9070350303e+01    1.4414011313e+01    4.3081321251e+00   -3.3378482428e+01    4.0000000000e+03    1.3472154737e-02    4.0543750000e-01
         9   -1.4629912704e+01    2.1430309069e+02   -2.7938841101e+01    1.3308928398e+01    4.3306599132e+00   -3.2269501015e+01    4.0000000000e+03    1.3539507985e-02    4.0351250000e-01
        10   -1.4648674192e+01    2.1484725603e+02   -2.9562559823e+01    1.4913885632e+01    4.3828147483e+00   -3.3945374572e+01    4.0000000000e+03    1.3638556004e-02    4.0731250000e-01
        11   -1.4669373881e+01    2.1547099685e+02   -2.8946978068e+01    1.4277604188e+01    4.3973193792e+00   -3.3344297447e+01    4.0000000000e+03    1.3868004084e-02    4.0656250000e-01
        12   -1.4632466296e+01    2.1438559036e+02   -2.9126589445e+01    1.4494123149e+01    4.3500341194e+00   -3.3476623564e+01    4.0000000000e+03    1.3530731201e-02    4.0686250000e-01
        13   -1.4618144355e+01    2.1394591208e+02   -2.9911978932e+01    1.5293834577e+01    4.3294701330e+00   -3.4241449065e+01    4.0000000000e+03    1.3489127159e-02    4.0396250000e-01
        14   -1.4652732225e+01    2.1495840450e+02   -2.8448189607e+01    1.3795457382e+01    4.3643829812e+00   -3.2812572588e+01    4.0000000000e+03    1.3521403074e-02    4.0512500000e-01
        15   -1.4625272621e+01    2.1414364733e+02   -2.8903539425e+01    1.4278266804e+01    4.4047359913e+00   -3.3308275417e+01    4.0000000000e+03    1.3453751802e-02    4.0893750000e-01
