#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4661176777e+01    2.1523612356e+02   -3.0932083968e+01    1.6270907191e+01    4.5405648888e+00   -3.5472648857e+01    4.0000000000e+03    1.4971628785e-02    4.0551250000e-01
         1   -1.4638336663e+01    2.1450769123e+02   -2.6338702276e+01    1.1700365613e+01    4.1475908725e+00   -3.0486293148e+01    4.0000000000e+03    1.7801046371e-02    4.1151250000e-01
         2   -1.4628685847e+01    2.1424120284e+02   -3.1256740122e+01    1.6628054276e+01    4.3879237737e+00   -3.5644663896e+01    4.0000000000e+03    1.6523092985e-02    4.0796250000e-01
         3   -1.4662024643e+01    2.1523357556e+02   -3.1867004398e+01    1.7204979755e+01    4.3437258440e+00   -3.6210730242e+01    4.0000000000e+03    1.1797815561e-02    4.0832500000e-01
         4   -1.4625777335e+01    2.1420194028e+02   -3.1892956268e+01    1.7267178933e+01    4.4190452126e+00   -3.6312001481e+01    4.0000000000e+03    1.1752650142e-02    4.0636250000e-01
         5   -1.4653695034e+01    2.1499017354e+02   -2.8416132947e+01    1.3762437913e+01    4.2872153641e+00   -3.2703348311e+01    4.0000000000e+03    1.1922538280e-02    4.0875000000e-01
         6   -1.4634892122e+01    2.1443444634e+02   -2.8901635807e+01    1.4266743685e+01    4.2719667504e+00   -3.3173602557e+01    4.0000000000e+03    1.1915624142e-02    4.1058750000e-01
         7   -1.4631223898e+01    2.1434459186e+02   -2.8189907391e+01    1.3558683493e+01    4.3072363825e+00   -3.2497143773e+01    4.0000000000e+03    1.1801272631e-02    4.0648750000e-01
         8   -1.4634400330e+01    2.1439953004e+02   -2.7872741277e+01    1.3238340947e+01    4.3948938704e+00   -3.2267635148e+01    4.0000000000e+03    1.1844009161e-02    4.0672500000e-01
         9   -1.4620842957e+01    2.1399768119e+02   -2.8431866604e+01    1.3811023647e+01    4.3831854995e+00   -3.2815052103e+01    4.0000000000e+03    1.1824101210e-02    4.0668750000e-01
        10   -1.4660308315e+01    2.1515993482e+02   -2.8884947600e+01    1.4224639285e+01    4.3083169601e+00   -3.3193264560e+01    4.0000000000e+03    1.1831909418e-02    4.0900000000e-01
        11   -1.4607711483e+01    2.1361887578e+02   -2.8854669128e+01    1.4246957645e+01    4.2882725102e+00   -3.3142941638e+01    4.0000000000e+03    1.1816531420e-02    4.0602500000e-01
        12   -1.4642605817e+01    2.1466043930e+02   -2.8036602286e+01    1.3393996469e+01    4.2470902920e+00   -3.2283692578e+01    4.0000000000e+03    1.1809512973e-02    4.0853750000e-01
        13   -1.4608615597e+01    2.1366420021e+02   -2.7939263396e+01    1.3330647799e+01    4.3885700065e+00   -3.2327833402e+01    4.0000000000e+03    1.1860907078e-02    4.0845000000e-01
        14   -1.4586550770e+01    2.1300380483e+02   -2.8371366133e+01    1.3784815363e+01    4.4008768606e+00   -3.2772242993e+01    4.0000000000e+03    1.1791571975e-02    4.0603750000e-01
        15   -1.4604596455e+01    2.1351498779e+02   -3.0161358344e+01    1.5556761889e+01    4.3994319137e+00   -3.4560790257e+01    4.0000000000e+03    1.1791467667e-02    4.0700000000e-01
        16   -1.4604279559e+01    2.1352531555e+02   -2.8898281501e+01    1.4294001942e+01    4.3789288658e+00   -3.3277210367e+01    4.0000000000e+03    1.1832222342e-02    4.0615000000e-01
        17   -1.4623407839e+01    2.1411177430e+02   -2.9008831506e+01    1.4385423667e+01    4.4498941342e+00   -3.3458725640e+01    4.0000000000e+03    1.1847794056e-02    4.0508750000e-01
        18   -1.4642632329e+01    2.1466957279e+02   -2.8927196828e+01    1.4284564499e+01    4.4813308489e+00   -3.3408527677e+01    4.0000000000e+03    1.2237012386e-02    4.0581250000e-01
        19   -1.4633323611e+01    2.1437361462e+02   -2.8797098917e+01    1.4163775306e+01    4.3728902693e+00   -3.3169989186e+01    4.0000000000e+03    1.1895552278e-02    4.0308750000e-01
