#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
        11   -1.4654704448e+01    2.1489817686e+02   -3.2473208403e+01    1.7818503955e+01    4.4044476546e+00   -3.6877656057e+01    4.0000000000e+03    1.9692704082e-02    4.0677500000e-01
        12   -1.4645029379e+01    2.1459703016e+02   -2.7981066788e+01    1.3336037409e+01    4.3390921411e+00   -3.2320158929e+01    4.0000000000e+03    1.9616737962e-02    4.0810000000e-01
        13   -1.4655401392e+01    2.1490777510e+02   -2.8543610067e+01    1.3888208675e+01    4.4459035701e+00   -3.2989513637e+01    4.0000000000e+03    1.9571021199e-02    4.0405000000e-01
        14   -1.4644049943e+01    2.1456513732e+02   -2.7202595313e+01    1.2558545371e+01    4.3680362366e+00   -3.1570631550e+01    4.0000000000e+03    1.9669547677e-02    4.0488750000e-01
        15   -1.4654543552e+01    2.1488933751e+02   -3.0115197206e+01    1.5460653654e+01    4.3955736171e+00   -3.4510770823e+01    4.0000000000e+03    1.9871756434e-02    4.0390000000e-01
        16   -1.4667354532e+01    2.1526911733e+02   -2.8414901048e+01    1.3747546516e+01    4.2626522075e+00   -3.2677553256e+01    4.0000000000e+03    1.9660189748e-02    4.0786250000e-01
        17   -1.4619755146e+01    2.1388010033e+02   -3.0783773542e+01    1.6164018396e+01    4.4305801076e+00   -3.5214353649e+01    4.0000000000e+03    1.9587606192e-02    4.0712500000e-01
        18   -1.4647037204e+01    2.1465959872e+02   -2.7215000278e+01    1.2567963074e+01    4.1994974407e+00   -3.1414497718e+01    4.0000000000e+03    1.9527286291e-02    4.0641250000e-01
        19   -1.4652105932e+01    2.1481390133e+02   -2.8544719847e+01    1.3892613915e+01    4.3197507486e+00   -3.2864470596e+01    4.0000000000e+03    1.9729152322e-02    4.0840000000e-01
        20   -1.4635067987e+01    2.1431540817e+02   -3.2033472878e+01    1.7398404892e+01    4.4585152746e+00   -3.6491988153e+01    4.0000000000e+03    1.9429326057e-02    4.0400000000e-01
        21   -1.4636230742e+01    2.1434373963e+02   -2.8883097524e+01    1.4246866783e+01    4.2692508956e+00   -3.3152348420e+01    4.0000000000e+03    1.9586935639e-02    4.0687500000e-01
        22   -1.4651290883e+01    2.1481277653e+02   -3.4131812180e+01    1.9480521297e+01    4.5079142103e+00   -3.8639726390e+01    4.0000000000e+03    1.9406080246e-02    4.0215000000e-01
        23   -1.4646489567e+01    2.1465164861e+02   -3.0826781233e+01    1.6180291665e+01    4.3498137428e+00   -3.5176594976e+01    4.0000000000e+03    1.9423395395e-02    4.0452500000e-01
        24   -1.4649411394e+01    2.1472699888e+02   -2.9787971150e+01    1.5138559756e+01    4.3567198898e+00   -3.4144691040e+01    4.0000000000e+03    1.9530013204e-02    4.0336250000e-01
        25   -1.4600197319e+01    2.1329804517e+02   -2.9485090231e+01    1.4884892912e+01    4.2810566530e+00   -3.3766146884e+01    4.0000000000e+03    1.9361898303e-02    4.0536250000e-01
        26   -1.4642827072e+01    2.1453979574e+02   -2.8891692772e+01    1.4248865700e+01    4.3628832344e+00   -3.3254576006e+01    4.0000000000e+03    1.9519522786e-02    4.0506250000e-01
        27   -1.4617995000e+01    2.1380825495e+02   -2.8724743382e+01    1.4106748382e+01    4.2341958775e+00   -3.2958939259e+01    4.0000000000e+03    1.9632324576e-02    4.0695000000e-01
        28   -1.4653791704e+01    2.1485801948e+02   -2.7520257029e+01    1.2866465324e+01    4.3357982396e+00   -3.1856055268e+01    4.0000000000e+03    1.9477158785e-02    4.0555000000e-01
        29   -1.4635048252e+01    2.1432385427e+02   -3.0660331791e+01    1.6025283539e+01    4.4045721380e+00   -3.5064903929e+01    4.0000000000e+03    1.9572138786e-02    4.0655000000e-01
        30   -1.4614569435e+01    2.1372337178e+02   -3.1557993839e+01    1.6943424404e+01    4.4361482387e+00   -3.5994142078e+01    4.0000000000e+03    1.9575491548e-02    4.0460000000e-01
        31   -1.4624942466e+01    2.1401646697e+02   -2.9940453710e+01    1.5315511244e+01    4.3140609943e+00   -3.4254514704e+01    4.0000000000e+03    1.9464954734e-02    4.0567500000e-01
        32   -1.4656723634e+01    2.1495737673e+02   -2.8841371373e+01    1.4184647739e+01    4.2932319554e+00   -3.3134603329e+01    4.0000000000e+03    1.9447505474e-02    4.0580000000e-01
        33   -1.4620515950e+01    2.1388389623e+02   -3.0982741018e+01    1.6362225069e+01    4.4339768391e+00   -3.5416717857e+01    4.0000000000e+03    1.9470721483e-02    4.0728750000e-01
        34   -1.4658099128e+01    2.1501382447e+02   -3.0433719084e+01    1.5775619956e+01    4.3865504531e+00   -3.4820269537e+01    4.0000000000e+03    1.9368052483e-02    4.0382500000e-01
        35   -1.4636571034e+01    2.1435065482e+02   -2.8001198659e+01    1.3364627625e+01    4.3010996399e+00   -3.2302298299e+01    4.0000000000e+03    1.9517228007e-02    4.0800000000e-01
        36   -1.4651227183e+01    2.1479090026e+02   -2.9227437911e+01    1.4576210728e+01    4.4434907535e+00   -3.3670928664e+01    4.0000000000e+03    1.9422322512e-02    4.0365000000e-01
        37   -1.4657712349e+01    2.1497737525e+02   -2.7645855301e+01    1.2988142952e+01    4.4712218186e+00   -3.2117077120e+01    4.0000000000e+03    1.9528746605e-02    4.0830000000e-01
        38   -1.4642108566e+01    2.1451530401e+02   -2.7757259898e+01    1.3115151332e+01    4.3365685810e+00   -3.2093828479e+01    4.0000000000e+03    1.9576802850e-02    4.0770000000e-01
        39   -1.4664606139e+01    2.1517369180e+02   -2.7728187245e+01    1.3063581106e+01    4.2865359517e+00   -3.2014723197e+01    4.0000000000e+03    1.9362702966e-02    4.0420000000e-01
