#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4624473920e+01    2.1412925502e+02   -2.7130094819e+01    1.2505620899e+01    4.3681191411e+00   -3.1498213960e+01    4.0000000000e+03    1.6372546554e-02    4.0788750000e-01
         1   -1.4643363606e+01    2.1467534459e+02   -3.0412643333e+01    1.5769279727e+01    4.4093340199e+00   -3.4821977353e+01    4.0000000000e+03    1.7420932651e-02    4.0696250000e-01
         2   -1.4634293618e+01    2.1442519104e+02   -3.0049785200e+01    1.5415491581e+01    4.3772363464e+00   -3.4427021546e+01    4.0000000000e+03    1.3147473335e-02    4.0558750000e-01
         3   -1.4656188083e+01    2.1508478251e+02   -3.0631613133e+01    1.5975425051e+01    4.3079549778e+00   -3.4939568111e+01    4.0000000000e+03    1.2992098927e-02    4.0480000000e-01
         4   -1.4611948050e+01    2.1374013129e+02   -2.8087220914e+01    1.3475272864e+01    4.2880840429e+00   -3.2375304957e+01    4.0000000000e+03    1.2129008770e-02    4.0775000000e-01
         5   -1.4607840104e+01    2.1363519910e+02   -2.8234153171e+01    1.3626313067e+01    4.3230976152e+00   -3.2557250786e+01    4.0000000000e+03    1.2182116508e-02    4.0695000000e-01
         6   -1.4644016293e+01    2.1471922116e+02   -3.0794020941e+01    1.6150004648e+01    4.3697095175e+00   -3.5163730458e+01    4.0000000000e+03    1.2035474181e-02    4.0586250000e-01
         7   -1.4646136051e+01    2.1478404919e+02   -2.7252717933e+01    1.2606581883e+01    4.4340336411e+00   -3.1686751574e+01    4.0000000000e+03    1.2138471007e-02    4.0568750000e-01
         8   -1.4601481609e+01    2.1346432212e+02   -2.9683786134e+01    1.5082304525e+01    4.3518933187e+00   -3.4035679452e+01    4.0000000000e+03    1.2079074979e-02    4.0343750000e-01
         9   -1.4639503648e+01    2.1457754548e+02   -2.9389018726e+01    1.4749515077e+01    4.3984366533e+00   -3.3787455379e+01    4.0000000000e+03    1.2259766459e-02    4.0717500000e-01
        10   -1.4661080712e+01    2.1524020824e+02   -2.9958854162e+01    1.5297773450e+01    4.4166796919e+00   -3.4375533854e+01    4.0000000000e+03    1.2070387602e-02    4.0478750000e-01
        11   -1.4650933393e+01    2.1491641059e+02   -2.8035940367e+01    1.3385006974e+01    4.4986171578e+00   -3.2534557525e+01    4.0000000000e+03    1.2131124735e-02    4.0652500000e-01
        12   -1.4609027061e+01    2.1367098044e+02   -2.9678170586e+01    1.5069143526e+01    4.3363496812e+00   -3.4014520268e+01    4.0000000000e+03    1.2310937047e-02    4.0732500000e-01
        13   -1.4636322510e+01    2.1446123453e+02   -2.8327375437e+01    1.3691052926e+01    4.2398627495e+00   -3.2567238186e+01    4.0000000000e+03    1.2132823467e-02    4.0568750000e-01
        14   -1.4620024616e+01    2.1396712325e+02   -2.8367208181e+01    1.3747183565e+01    4.3261245160e+00   -3.2693332697e+01    4.0000000000e+03    1.2212157249e-02    4.0685000000e-01
        15   -1.4637114139e+01    2.1450854349e+02   -2.8911658284e+01    1.4274544145e+01    4.4207554333e+00   -3.3332413718e+01    4.0000000000e+03    1.2066826224e-02    4.0557500000e-01
        16   -1.4628291204e+01    2.1425260088e+02   -3.2136839945e+01    1.7508548741e+01    4.4989556635e+00   -3.6635795608e+01    4.0000000000e+03    1.2212485075e-02    4.0685000000e-01
        17   -1.4633977257e+01    2.1440902847e+02   -2.9732583176e+01    1.5098605919e+01    4.4230590071e+00   -3.4155642183e+01    4.0000000000e+03    1.2218251824e-02    4.0623750000e-01
        18   -1.4664348057e+01    2.1530706440e+02   -3.0438476044e+01    1.5774127988e+01    4.4279637617e+00   -3.4866439806e+01    4.0000000000e+03    1.2162432075e-02    4.0526250000e-01
        19   -1.4643788253e+01    2.1471508034e+02   -2.9855400253e+01    1.5211612000e+01    4.4430321996e+00   -3.4298432453e+01    4.0000000000e+03    1.2149527669e-02    4.0662500000e-01
        20   -1.4609468672e+01    2.1365917990e+02   -2.7869200911e+01    1.3259732238e+01    4.2583099042e+00   -3.2127510815e+01    4.0000000000e+03    1.2264266610e-02    4.0667500000e-01
        21   -1.4611844335e+01    2.1378533104e+02   -2.8831107604e+01    1.4219263269e+01    4.4114821981e+00   -3.3242589802e+01    4.0000000000e+03    1.2228488922e-02    4.0490000000e-01
        22   -1.4631467567e+01    2.1433224051e+02   -2.8521561898e+01    1.3890094331e+01    4.3389297026e+00   -3.2860491600e+01    4.0000000000e+03    1.2292742729e-02    4.0773750000e-01
        23   -1.4624815977e+01    2.1414750756e+02   -2.9603498863e+01    1.4978682886e+01    4.4353544057e+00   -3.4038853268e+01    4.0000000000e+03    1.2167662382e-02    4.0637500000e-01
        24   -1.4649746049e+01    2.1489503453e+02   -3.0640900233e+01    1.5991154185e+01    4.3803702094e+00   -3.5021270443e+01    4.0000000000e+03    1.2170001864e-02    4.0373750000e-01
        25   -1.4648328483e+01    2.1484976593e+02   -2.8884566475e+01    1.4236237991e+01    4.3546134525e+00   -3.3239179927e+01    4.0000000000e+03    1.2592643499e-02    4.0820000000e-01
        26   -1.4647177195e+01    2.1482035164e+02   -3.5785933860e+01    2.1138756665e+01    4.4946991318e+00   -4.0280632991e+01    4.0000000000e+03    1.2255460024e-02    4.0652500000e-01
        27   -1.4635061085e+01    2.1444335300e+02   -2.8931315081e+01    1.4296253996e+01    4.3732081109e+00   -3.3304523192e+01    4.0000000000e+03    1.2349590659e-02    4.0723750000e-01
        28   -1.4620978542e+01    2.1403871236e+02   -2.8305795116e+01    1.3684816574e+01    4.4788126074e+00   -3.2784607723e+01    4.0000000000e+03    1.2292981148e-02    4.0302500000e-01
        29   -1.4641556895e+01    2.1466936490e+02   -3.0343855716e+01    1.5702298821e+01    4.4407472243e+00   -3.4784602941e+01    4.0000000000e+03    1.2192487717e-02    4.0535000000e-01
        30   -1.4623699428e+01    2.1407697415e+02   -2.7353089398e+01    1.2729389969e+01    4.3781863145e+00   -3.1731275712e+01    4.0000000000e+03    1.2242510915e-02    4.0937500000e-01
        31   -1.4633656759e+01    2.1438647554e+02   -2.8464951204e+01    1.3831294446e+01    4.3700368477e+00   -3.2834988052e+01    4.0000000000e+03    1.2267425656e-02    4.0510000000e-01
        32   -1.4616037035e+01    2.1389126332e+02   -3.0083564356e+01    1.5467527321e+01    4.4041694582e+00   -3.4487733814e+01    4.0000000000e+03    1.2213423848e-02    4.0412500000e-01
        33   -1.4617410278e+01    2.1391815133e+02   -2.6864179582e+01    1.2246769304e+01    4.3878116626e+00   -3.1251991245e+01    4.0000000000e+03    1.2289285660e-02    4.1147500000e-01
        34   -1.4614900085e+01    2.1384403568e+02   -2.7545618826e+01    1.2930718741e+01    4.3430951070e+00   -3.1888713933e+01    4.0000000000e+03    1.2237995863e-02    4.0677500000e-01
        35   -1.4650545636e+01    2.1491032003e+02   -2.9547769283e+01    1.4897223647e+01    4.4017700064e+00   -3.3949539289e+01    4.0000000000e+03    1.2172892690e-02    4.0575000000e-01
        36   -1.4632814146e+01    2.1439321839e+02   -2.9839217252e+01    1.5206403106e+01    4.3363551104e+00   -3.4175572362e+01    4.0000000000e+03    1.2207567692e-02    4.0471250000e-01
        37   -1.4640492014e+01    2.1457013188e+02   -2.6818353530e+01    1.2177861516e+01    4.2048502518e+00   -3.1023203782e+01    4.0000000000e+03    1.2336403131e-02    4.0808750000e-01
        38   -1.4625601700e+01    2.1415232498e+02   -2.9546364162e+01    1.4920762461e+01    4.3945153422e+00   -3.3940879504e+01    4.0000000000e+03    1.2251436710e-02    4.0452500000e-01
        39   -1.4636830502e+01    2.1449354318e+02   -2.8792538281e+01    1.4155707779e+01    4.2760194409e+00   -3.3068557722e+01    4.0000000000e+03    1.2271836400e-02    4.1006250000e-01
