#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4608341437e+01    2.1354278146e+02   -3.4902889304e+01    2.0294547868e+01    4.4215718957e+00   -3.9324461200e+01    4.0000000000e+03    2.6268899441e-02    4.0127500000e-01
         1   -1.4666893208e+01    2.1525380931e+02   -2.7196709557e+01    1.2529816349e+01    4.3369597701e+00   -3.1533669327e+01    4.0000000000e+03    2.4036392570e-02    4.0770000000e-01
         2   -1.4647654281e+01    2.1468571028e+02   -2.8107082086e+01    1.3459427805e+01    4.3333929958e+00   -3.2440475082e+01    4.0000000000e+03    2.0198598504e-02    4.0321250000e-01
         3   -1.4653899674e+01    2.1486898063e+02   -3.0921784435e+01    1.6267884760e+01    4.3478273685e+00   -3.5269611803e+01    4.0000000000e+03    1.9570961595e-02    4.0683750000e-01
         4   -1.4635176215e+01    2.1430667118e+02   -2.8288148166e+01    1.3652971951e+01    4.3242212525e+00   -3.2612369418e+01    4.0000000000e+03    1.9408091903e-02    4.0088750000e-01
         5   -1.4664813634e+01    2.1520005686e+02   -2.8640034037e+01    1.3975220402e+01    4.3451139319e+00   -3.2985147968e+01    4.0000000000e+03    1.9424453378e-02    4.0427500000e-01
         6   -1.4628124587e+01    2.1410259780e+02   -2.9687498712e+01    1.5059374125e+01    4.3090256029e+00   -3.3996524315e+01    4.0000000000e+03    1.9540131092e-02    4.0525000000e-01
         7   -1.4656094540e+01    2.1493375242e+02   -2.7045922984e+01    1.2389828443e+01    4.3317834418e+00   -3.1377706426e+01    4.0000000000e+03    1.9555687904e-02    4.0751250000e-01
         8   -1.4633058531e+01    2.1426016190e+02   -2.9093924514e+01    1.4460865983e+01    4.3892504581e+00   -3.3483174972e+01    4.0000000000e+03    1.9643470645e-02    4.0777500000e-01
         9   -1.4651278220e+01    2.1478673059e+02   -2.7449407704e+01    1.2798129484e+01    4.2982865126e+00   -3.1747694216e+01    4.0000000000e+03    1.9531592727e-02    4.0546250000e-01
        10   -1.4636730119e+01    2.1436503736e+02   -2.9987993152e+01    1.5351263033e+01    4.5167064490e+00   -3.4504699601e+01    4.0000000000e+03    1.9468754530e-02    4.0215000000e-01
        11   -1.4639386459e+01    2.1445762398e+02   -3.0117465504e+01    1.5478079045e+01    4.4056517040e+00   -3.4523117208e+01    4.0000000000e+03    1.9478842616e-02    4.0380000000e-01
        12   -1.4642899380e+01    2.1454791292e+02   -2.8699560091e+01    1.4056660710e+01    4.3125162592e+00   -3.3012076350e+01    4.0000000000e+03    1.9370317459e-02    4.0568750000e-01
        13   -1.4665795250e+01    2.1520581264e+02   -2.7039927373e+01    1.2374132123e+01    4.3911177823e+00   -3.1431045156e+01    4.0000000000e+03    1.9625619054e-02    4.0271250000e-01
        14   -1.4633036589e+01    2.1425377537e+02   -2.9119016298e+01    1.4485979709e+01    4.3690530457e+00   -3.3488069344e+01    4.0000000000e+03    1.9654884934e-02    4.0678750000e-01
        15   -1.4627779160e+01    2.1410283129e+02   -2.9844922118e+01    1.5217142958e+01    4.2327267379e+00   -3.4077648856e+01    4.0000000000e+03    1.9569441676e-02    4.0845000000e-01
        16   -1.4656955872e+01    2.1495525572e+02   -2.9062706414e+01    1.4405750543e+01    4.3468990857e+00   -3.3409605500e+01    4.0000000000e+03    1.9495248795e-02    4.0551250000e-01
        17   -1.4637496775e+01    2.1438328385e+02   -2.7797542346e+01    1.3160045571e+01    4.4661055612e+00   -3.2263647907e+01    4.0000000000e+03    1.9533336163e-02    4.0330000000e-01
        18   -1.4656748008e+01    2.1495425960e+02   -2.7437081987e+01    1.2780333979e+01    4.3877496352e+00   -3.1824831622e+01    4.0000000000e+03    1.9489631057e-02    4.0456250000e-01
        19   -1.4628698817e+01    2.1414518829e+02   -3.0623542277e+01    1.5994843461e+01    4.5025126436e+00   -3.5126054921e+01    4.0000000000e+03    1.9436150789e-02    4.0378750000e-01
        20   -1.4674635529e+01    2.1550715119e+02   -2.8726718178e+01    1.4052082649e+01    4.4755303248e+00   -3.3202248503e+01    4.0000000000e+03    1.9692063332e-02    4.0385000000e-01
        21   -1.4667578681e+01    2.1526869743e+02   -2.8037716634e+01    1.3370137953e+01    4.3363448112e+00   -3.2374061445e+01    4.0000000000e+03    1.9536629319e-02    4.0392500000e-01
        22   -1.4644327053e+01    2.1458872135e+02   -2.9133779260e+01    1.4489452207e+01    4.3757192939e+00   -3.3509498554e+01    4.0000000000e+03    1.9524246454e-02    4.0578750000e-01
        23   -1.4627805440e+01    2.1411674534e+02   -3.0964261926e+01    1.6336456486e+01    4.3299322579e+00   -3.5294194184e+01    4.0000000000e+03    1.9450113177e-02    4.0463750000e-01
        24   -1.4650054080e+01    2.1474847982e+02   -2.8632800733e+01    1.3982746653e+01    4.3501962353e+00   -3.2982996968e+01    4.0000000000e+03    1.9364431500e-02    4.0255000000e-01
        25   -1.4649813064e+01    2.1474753412e+02   -2.8546982859e+01    1.3897169795e+01    4.4398088417e+00   -3.2986791701e+01    4.0000000000e+03    1.9692897797e-02    4.0567500000e-01
        26   -1.4649810018e+01    2.1473421668e+02   -2.7832102152e+01    1.3182292134e+01    4.4911382324e+00   -3.2323240384e+01    4.0000000000e+03    1.9644394517e-02    4.0557500000e-01
        27   -1.4629605967e+01    2.1416708382e+02   -2.9093878892e+01    1.4464272924e+01    4.3181003767e+00   -3.3411979268e+01    4.0000000000e+03    1.9523873925e-02    4.0505000000e-01
        28   -1.4634429385e+01    2.1429935846e+02   -2.7989486922e+01    1.3355057537e+01    4.3078901456e+00   -3.2297377068e+01    4.0000000000e+03    1.9525349140e-02    4.0875000000e-01
        29   -1.4646235907e+01    2.1463627270e+02   -2.8933076254e+01    1.4286840347e+01    4.3078452069e+00   -3.3240921461e+01    4.0000000000e+03    1.9451349974e-02    4.0328750000e-01
        30   -1.4626216275e+01    2.1407112233e+02   -3.1687939780e+01    1.7061723505e+01    4.3948252966e+00   -3.6082765077e+01    4.0000000000e+03    1.9323557615e-02    4.0428750000e-01
        31   -1.4662629363e+01    2.1512861003e+02   -2.7588799605e+01    1.2926170242e+01    4.4360899485e+00   -3.2024889554e+01    4.0000000000e+03    1.9450634718e-02    4.0445000000e-01
        32   -1.4628429992e+01    2.1414081431e+02   -3.4813789562e+01    2.0185359570e+01    4.5117056930e+00   -3.9325495255e+01    4.0000000000e+03    1.9359111786e-02    4.0288750000e-01
        33   -1.4635915588e+01    2.1434481603e+02   -2.7791339912e+01    1.3155424324e+01    4.3355991384e+00   -3.2126939051e+01    4.0000000000e+03    1.9629999995e-02    4.0675000000e-01
        34   -1.4632455003e+01    2.1423604870e+02   -2.6894136383e+01    1.2261681380e+01    4.3263675888e+00   -3.1220503972e+01    4.0000000000e+03    1.9399851561e-02    4.0475000000e-01
        35   -1.4637912704e+01    2.1439481934e+02   -2.8351173684e+01    1.3713260980e+01    4.4781396833e+00   -3.2829313367e+01    4.0000000000e+03    1.9648328424e-02    4.0602500000e-01
        36   -1.4656068528e+01    2.1493116673e+02   -2.9273703845e+01    1.4617635317e+01    4.4075475268e+00   -3.3681251372e+01    4.0000000000e+03    1.9457638264e-02    4.0552500000e-01
        37   -1.4632913390e+01    2.1426588339e+02   -2.8985385328e+01    1.4352471938e+01    4.2665521938e+00   -3.3251937522e+01    4.0000000000e+03    1.9531369209e-02    4.0630000000e-01
        38   -1.4652849198e+01    2.1482591590e+02   -2.9180234362e+01    1.4527385164e+01    4.4378039442e+00   -3.3618038307e+01    4.0000000000e+03    1.9476056099e-02    4.0438750000e-01
        39   -1.4613641069e+01    2.1369111782e+02   -3.2903624423e+01    1.8289983354e+01    4.3428428224e+00   -3.7246467245e+01    4.0000000000e+03    1.9433856010e-02    4.0576250000e-01
