#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4631316919e+01    2.1419927996e+02   -3.1763465113e+01    1.7132148193e+01    4.3472485566e+00   -3.6110713669e+01    4.0000000000e+03    2.4628609419e-02    4.0586250000e-01
         1   -1.4629077590e+01    2.1414201203e+02   -2.8234856488e+01    1.3605778898e+01    4.3885054749e+00   -3.2623361963e+01    4.0000000000e+03    2.1845906973e-02    4.0666250000e-01
         2   -1.4622114131e+01    2.1393941404e+02   -2.9305515170e+01    1.4683401039e+01    4.3572329368e+00   -3.3662748107e+01    4.0000000000e+03    1.9172698259e-02    4.0746250000e-01
         3   -1.4644931865e+01    2.1464123009e+02   -3.0517863472e+01    1.5872931607e+01    4.4550413385e+00   -3.4972904811e+01    4.0000000000e+03    1.8300965428e-02    4.0445000000e-01
         4   -1.4661226251e+01    2.1508205782e+02   -2.7918030907e+01    1.3256804655e+01    4.3245156088e+00   -3.2242546515e+01    4.0000000000e+03    1.8202215433e-02    4.0913750000e-01
         5   -1.4653600591e+01    2.1486699679e+02   -2.8956105424e+01    1.4302504833e+01    4.3730985484e+00   -3.3329203972e+01    4.0000000000e+03    1.8329322338e-02    4.0237500000e-01
         6   -1.4660944014e+01    2.1507821300e+02   -3.0031548039e+01    1.5370604025e+01    4.3280423993e+00   -3.4359590438e+01    4.0000000000e+03    1.8049076200e-02    4.0628750000e-01
         7   -1.4654343141e+01    2.1488544419e+02   -2.8481152548e+01    1.3826809407e+01    4.3458890819e+00   -3.2827041630e+01    4.0000000000e+03    1.8251210451e-02    4.0598750000e-01
         8   -1.4636201584e+01    2.1433410505e+02   -2.5838223101e+01    1.1202021517e+01    4.2447197519e+00   -3.0082942853e+01    4.0000000000e+03    1.8445819616e-02    4.0975000000e-01
         9   -1.4669196209e+01    2.1531341828e+02   -3.0060028001e+01    1.5390831792e+01    4.3567023482e+00   -3.4416730349e+01    4.0000000000e+03    1.8215045333e-02    4.0473750000e-01
        10   -1.4643354747e+01    2.1456710923e+02   -2.8714593774e+01    1.4071239027e+01    4.3566568966e+00   -3.3071250670e+01    4.0000000000e+03    1.8337324262e-02    4.0407500000e-01
        11   -1.4648993884e+01    2.1472890132e+02   -2.9447239231e+01    1.4798245347e+01    4.4084042360e+00   -3.3855643467e+01    4.0000000000e+03    1.8341675401e-02    4.0492500000e-01
        12   -1.4644049750e+01    2.1456789053e+02   -2.8079666691e+01    1.3435616940e+01    4.2618109939e+00   -3.2341477685e+01    4.0000000000e+03    1.8291294575e-02    4.0642500000e-01
        13   -1.4626384747e+01    2.1407149243e+02   -3.0605282902e+01    1.5978898155e+01    4.4322301427e+00   -3.5037513045e+01    4.0000000000e+03    1.8509685993e-02    4.0551250000e-01
        14   -1.4631435591e+01    2.1423011788e+02   -3.2172843592e+01    1.7541408001e+01    4.4747794819e+00   -3.6647623073e+01    4.0000000000e+03    1.8381088972e-02    4.0343750000e-01
        15   -1.4647990175e+01    2.1468780644e+02   -3.0996013697e+01    1.6348023523e+01    4.3690618949e+00   -3.5365075592e+01    4.0000000000e+03    1.8471807241e-02    4.0606250000e-01
        16   -1.4658214738e+01    2.1499809276e+02   -2.8815741956e+01    1.4157527218e+01    4.4324040487e+00   -3.3248146005e+01    4.0000000000e+03    1.8382862210e-02    4.0453750000e-01
        17   -1.4634006984e+01    2.1427464999e+02   -2.8675603071e+01    1.4041596087e+01    4.3308430098e+00   -3.3006446081e+01    4.0000000000e+03    1.8154293299e-02    4.0332500000e-01
