#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4639606347e+01    2.1443933726e+02   -2.7489831369e+01    1.2850225023e+01    4.3903031360e+00   -3.1880134505e+01    4.0000000000e+03    2.0992010832e-02    4.0455000000e-01
         1   -1.4611323630e+01    2.1364403130e+02   -4.4211305740e+01    2.9599982111e+01    4.5539988560e+00   -4.8765304596e+01    4.0000000000e+03    2.0536124706e-02    4.0368750000e-01
         2   -1.4633084772e+01    2.1426444123e+02   -3.1268066082e+01    1.6634981311e+01    4.4672186532e+00   -3.5735284736e+01    4.0000000000e+03    2.2446691990e-02    4.0537500000e-01
         3   -1.4627637687e+01    2.1408959020e+02   -2.7542785811e+01    1.2915148123e+01    4.3361797577e+00   -3.1878965568e+01    4.0000000000e+03    1.8968299031e-02    4.0493750000e-01
         4   -1.4653553216e+01    2.1484555598e+02   -3.0155482541e+01    1.5501929325e+01    4.4116169365e+00   -3.4567099477e+01    4.0000000000e+03    1.9473969936e-02    4.0620000000e-01
         5   -1.4638396776e+01    2.1441388015e+02   -2.8226341861e+01    1.3587945086e+01    4.3264490121e+00   -3.2552790873e+01    4.0000000000e+03    1.9875988364e-02    4.0583750000e-01
         6   -1.4663064011e+01    2.1514632939e+02   -2.7637054701e+01    1.2973990690e+01    4.3239907789e+00   -3.1961045479e+01    4.0000000000e+03    1.9675284624e-02    4.0582500000e-01
         7   -1.4639133884e+01    2.1442998132e+02   -2.9050476818e+01    1.4411342935e+01    4.4163446198e+00   -3.3466821438e+01    4.0000000000e+03    1.9453883171e-02    4.0486250000e-01
         8   -1.4660739861e+01    2.1507857397e+02   -3.5134477258e+01    2.0473737396e+01    4.3659927915e+00   -3.9500470049e+01    4.0000000000e+03    1.9570305943e-02    4.0536250000e-01
         9   -1.4655829596e+01    2.1493191146e+02   -2.9109348122e+01    1.4453518526e+01    4.4274838181e+00   -3.3536831940e+01    4.0000000000e+03    1.9472450018e-02    4.0507500000e-01
        10   -1.4652329393e+01    2.1481680146e+02   -2.8778064370e+01    1.4125734977e+01    4.3116661726e+00   -3.3089730543e+01    4.0000000000e+03    1.9767582417e-02    4.0665000000e-01
        11   -1.4652876971e+01    2.1484050798e+02   -2.8771824326e+01    1.4118947355e+01    4.4078934826e+00   -3.3179717808e+01    4.0000000000e+03    1.9432261586e-02    4.0498750000e-01
        12   -1.4615897482e+01    2.1376134803e+02   -3.0819820068e+01    1.6203922586e+01    4.3939238709e+00   -3.5213743939e+01    4.0000000000e+03    1.9567891955e-02    4.0311250000e-01
        13   -1.4630414794e+01    2.1417244102e+02   -3.1220924401e+01    1.6590509607e+01    4.3478535599e+00   -3.5568777961e+01    4.0000000000e+03    1.9531816244e-02    4.0546250000e-01
        14   -1.4636431221e+01    2.1434425655e+02   -2.8136461484e+01    1.3500030263e+01    4.3977588622e+00   -3.2534220346e+01    4.0000000000e+03    1.9486337900e-02    4.0760000000e-01
        15   -1.4637558161e+01    2.1438143601e+02   -2.8063674977e+01    1.3426116816e+01    4.3086124325e+00   -3.2372287409e+01    4.0000000000e+03    1.9444480538e-02    4.0642500000e-01
        16   -1.4629817508e+01    2.1416117925e+02   -3.0921846344e+01    1.6292028836e+01    4.3668923524e+00   -3.5288738696e+01    4.0000000000e+03    1.9578993320e-02    4.0698750000e-01
        17   -1.4587228458e+01    2.1292550384e+02   -3.6010770003e+01    2.1423541545e+01    4.3717240415e+00   -4.0382494044e+01    4.0000000000e+03    1.9407808781e-02    4.0542500000e-01
        18   -1.4664272880e+01    2.1517056465e+02   -2.7904867817e+01    1.3240594938e+01    4.3968918125e+00   -3.2301759630e+01    4.0000000000e+03    1.9500523806e-02    4.0437500000e-01
        19   -1.4667761396e+01    2.1527124014e+02   -2.8133600608e+01    1.3465839213e+01    4.3364243452e+00   -3.2470024954e+01    4.0000000000e+03    1.9451305270e-02    4.0542500000e-01
        20   -1.4652424080e+01    2.1481975309e+02   -2.8102737334e+01    1.3450313255e+01    4.2592834177e+00   -3.2362020752e+01    4.0000000000e+03    1.9361972809e-02    4.0698750000e-01
        21   -1.4620288756e+01    2.1387863441e+02   -2.9777360944e+01    1.5157072189e+01    4.3488112972e+00   -3.4126172242e+01    4.0000000000e+03    1.9350513816e-02    4.0251250000e-01
        22   -1.4649057564e+01    2.1472688169e+02   -2.8940756228e+01    1.4291698664e+01    4.4093633801e+00   -3.3350119608e+01    4.0000000000e+03    1.9425824285e-02    4.0420000000e-01
        23   -1.4640547635e+01    2.1447669346e+02   -3.0538573884e+01    1.5898026249e+01    4.3722095686e+00   -3.4910783453e+01    4.0000000000e+03    1.9437938929e-02    4.0472500000e-01
        24   -1.4636245413e+01    2.1433996233e+02   -2.9590824388e+01    1.4954578975e+01    4.3203963123e+00   -3.3911220700e+01    4.0000000000e+03    1.9474118948e-02    4.0228750000e-01
        25   -1.4642817732e+01    2.1453777123e+02   -2.8193106057e+01    1.3550288325e+01    4.3910777885e+00   -3.2584183845e+01    4.0000000000e+03    1.9664064050e-02    4.0713750000e-01
        26   -1.4607229554e+01    2.1348988173e+02   -2.9396663962e+01    1.4789434408e+01    4.3346669107e+00   -3.3731330873e+01    4.0000000000e+03    1.9406378269e-02    4.0601250000e-01
        27   -1.4634811386e+01    2.1430673411e+02   -3.0336030671e+01    1.5701219285e+01    4.5092963721e+00   -3.4845327043e+01    4.0000000000e+03    1.9385352731e-02    4.0291250000e-01
        28   -1.4628494294e+01    2.1412216395e+02   -2.8764446131e+01    1.4135951837e+01    4.3187285427e+00   -3.3083174673e+01    4.0000000000e+03    1.9474446774e-02    4.0561250000e-01
        29   -1.4651019424e+01    2.1477400182e+02   -2.6445703517e+01    1.1794684093e+01    4.2440580540e+00   -3.0689761571e+01    4.0000000000e+03    1.9510820508e-02    4.0662500000e-01
        30   -1.4669717029e+01    2.1532636067e+02   -2.8989632855e+01    1.4319915826e+01    4.3669272246e+00   -3.3356560079e+01    4.0000000000e+03    1.9394427538e-02    4.0391250000e-01
        31   -1.4663640041e+01    2.1514108901e+02   -2.7764654274e+01    1.3101014234e+01    4.3300102370e+00   -3.2094664511e+01    4.0000000000e+03    1.9452720881e-02    4.0506250000e-01
        32   -1.4629979098e+01    2.1417545636e+02   -2.8650225669e+01    1.4020246570e+01    4.3737624321e+00   -3.3023988101e+01    4.0000000000e+03    1.9400298595e-02    4.0367500000e-01
        33   -1.4643192199e+01    2.1455573605e+02   -2.8688009271e+01    1.4044817073e+01    4.4006683115e+00   -3.3088677583e+01    4.0000000000e+03    1.9511371851e-02    4.0558750000e-01
        34   -1.4644734286e+01    2.1459766245e+02   -2.8155757651e+01    1.3511023365e+01    4.3371131905e+00   -3.2492870841e+01    4.0000000000e+03    1.9518047571e-02    4.0680000000e-01
        35   -1.4637539362e+01    2.1438953337e+02   -2.7926688796e+01    1.3289149433e+01    4.3933963449e+00   -3.2320085140e+01    4.0000000000e+03    1.9457280636e-02    4.0556250000e-01
        36   -1.4645161740e+01    2.1461726874e+02   -2.8766971083e+01    1.4121809343e+01    4.3928119044e+00   -3.3159782987e+01    4.0000000000e+03    1.9541069865e-02    4.0557500000e-01
        37   -1.4633879417e+01    2.1428763964e+02   -2.9429280379e+01    1.4795400962e+01    4.3725880334e+00   -3.3801868412e+01    4.0000000000e+03    1.9471883774e-02    4.0601250000e-01
        38   -1.4652857474e+01    2.1483483311e+02   -2.7303496117e+01    1.2650638643e+01    4.2526250204e+00   -3.1556121137e+01    4.0000000000e+03    1.9430920482e-02    4.0676250000e-01
        39   -1.4639147780e+01    2.1443180683e+02   -2.8698689606e+01    1.4059541826e+01    4.3309827649e+00   -3.3029672371e+01    4.0000000000e+03    1.9680976868e-02    4.0773750000e-01
