#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4632859165e+01    2.1435244111e+02   -2.7574084294e+01    1.2941225129e+01    4.3006061386e+00   -3.1874690432e+01    4.0000000000e+03    1.4173835516e-02    4.0931250000e-01
         1   -1.4637590816e+01    2.1451514879e+02   -3.0101033321e+01    1.5463442505e+01    4.4796787194e+00   -3.4580712040e+01    4.0000000000e+03    1.6118988395e-02    4.0788750000e-01
         2   -1.4622507384e+01    2.1406602460e+02   -2.9217552634e+01    1.4595045250e+01    4.4105211686e+00   -3.3628073802e+01    4.0000000000e+03    2.1381527185e-02    4.0448750000e-01
         3   -1.4661108785e+01    2.1521686452e+02   -2.9445029153e+01    1.4783920368e+01    4.2059827119e+00   -3.3651011865e+01    4.0000000000e+03    1.5522569418e-02    4.0962500000e-01
         4   -1.4625246743e+01    2.1412435105e+02   -2.7644836514e+01    1.3019589771e+01    4.3064876935e+00   -3.1951324208e+01    4.0000000000e+03    1.2803912163e-02    4.0665000000e-01
         5   -1.4611725627e+01    2.1370947832e+02   -2.7647934780e+01    1.3036209153e+01    4.2848398985e+00   -3.1932774678e+01    4.0000000000e+03    1.6441643238e-02    4.0863750000e-01
         6   -1.4627175654e+01    2.1418471882e+02   -2.6829073932e+01    1.2201898279e+01    4.2827285140e+00   -3.1111802446e+01    4.0000000000e+03    1.3795197010e-02    4.1037500000e-01
         7   -1.4640830263e+01    2.1456466828e+02   -2.6946063134e+01    1.2305232872e+01    4.3111071140e+00   -3.1257170248e+01    4.0000000000e+03    1.3141810894e-02    4.0978750000e-01
         8   -1.4657137161e+01    2.1507759948e+02   -2.9083525490e+01    1.4426388329e+01    4.3190228673e+00   -3.3402548357e+01    4.0000000000e+03    1.3207554817e-02    4.1220000000e-01
         9   -1.4666426291e+01    2.1534715796e+02   -2.7381409892e+01    1.2714983601e+01    4.2187023349e+00   -3.1600112227e+01    4.0000000000e+03    1.1858329177e-02    4.0990000000e-01
        10   -1.4599683836e+01    2.1337379651e+02   -2.8248693442e+01    1.3649009606e+01    4.4847641398e+00   -3.2733457582e+01    4.0000000000e+03    1.1683434248e-02    4.0940000000e-01
        11   -1.4642461486e+01    2.1464382129e+02   -3.0146456826e+01    1.5503995340e+01    4.5298558691e+00   -3.4676312696e+01    4.0000000000e+03    1.1698886752e-02    4.0621250000e-01
        12   -1.4658430388e+01    2.1513745507e+02   -2.9361881303e+01    1.4703450915e+01    4.4710383563e+00   -3.3832919660e+01    4.0000000000e+03    1.1738300323e-02    4.0572500000e-01
        13   -1.4612285170e+01    2.1374142772e+02   -2.7714881268e+01    1.3102596098e+01    4.3752765222e+00   -3.2090157790e+01    4.0000000000e+03    1.1784702539e-02    4.0915000000e-01
        14   -1.4653299537e+01    2.1497267905e+02   -2.8925132709e+01    1.4271833172e+01    4.4251407520e+00   -3.3350273461e+01    4.0000000000e+03    1.1718809605e-02    4.0596250000e-01
        15   -1.4650278968e+01    2.1489240740e+02   -2.9090228113e+01    1.4439949145e+01    4.3458413566e+00   -3.3436069469e+01    4.0000000000e+03    1.1760070920e-02    4.0890000000e-01
        16   -1.4621127714e+01    2.1401415162e+02   -2.7776788741e+01    1.3155661026e+01    4.2273257307e+00   -3.2004114472e+01    4.0000000000e+03    1.1758118868e-02    4.0757500000e-01
        17   -1.4630476290e+01    2.1428210780e+02   -2.8496512212e+01    1.3866035923e+01    4.2759444423e+00   -3.2772456655e+01    4.0000000000e+03    1.1812239885e-02    4.0853750000e-01
        18   -1.4641936752e+01    2.1463787088e+02   -3.1459990652e+01    1.6818053900e+01    4.2943873108e+00   -3.5754377963e+01    4.0000000000e+03    1.1785447598e-02    4.0807500000e-01
        19   -1.4619828617e+01    2.1398044511e+02   -2.6853043688e+01    1.2233215072e+01    4.3808459997e+00   -3.1233889688e+01    4.0000000000e+03    1.1788263917e-02    4.0788750000e-01
