#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
        22   -1.4643335453e+01    2.1456538242e+02   -2.9086861221e+01    1.4443525768e+01    4.4059825359e+00   -3.3492843757e+01    4.0000000000e+03    1.9592314959e-02    4.0493750000e-01
        23   -1.4628321374e+01    2.1412247671e+02   -3.0999058018e+01    1.6370736644e+01    4.3746854346e+00   -3.5373743452e+01    4.0000000000e+03    1.9898310304e-02    4.0588750000e-01
        24   -1.4662032603e+01    2.1510913425e+02   -3.1886874761e+01    1.7224842158e+01    4.4744463794e+00   -3.6361321141e+01    4.0000000000e+03    1.9568294287e-02    4.0508750000e-01
        25   -1.4635682112e+01    2.1458073432e+02   -2.9128482951e+01    1.4492800839e+01    4.3963510588e+00   -3.3524834010e+01    4.0000000000e+03    1.9462928176e-02    4.0335000000e-01
        26   -1.4647398081e+01    2.1466985963e+02   -2.7014388575e+01    1.2366990494e+01    4.3305915476e+00   -3.1344980122e+01    4.0000000000e+03    1.9513443112e-02    4.0663750000e-01
        27   -1.4683148351e+01    2.1573109286e+02   -2.8059507168e+01    1.3376358817e+01    4.4283986276e+00   -3.2487905795e+01    4.0000000000e+03    1.9533306360e-02    4.0618750000e-01
        28   -1.4623588311e+01    2.1397358065e+02   -2.8651910178e+01    1.4028321867e+01    4.5324929850e+00   -3.3184403163e+01    4.0000000000e+03    1.9580841064e-02    4.0407500000e-01
        29   -1.4647572652e+01    2.1466810448e+02   -2.8795608135e+01    1.4148035483e+01    4.3112475603e+00   -3.3106855696e+01    4.0000000000e+03    1.9521817565e-02    4.0398750000e-01
        30   -1.4650814760e+01    2.1477237888e+02   -2.8917363507e+01    1.4266548747e+01    4.4013527897e+00   -3.3318716297e+01    4.0000000000e+03    1.9547700882e-02    4.0607500000e-01
        31   -1.4637363414e+01    2.1438134979e+02   -3.0124201147e+01    1.5486837733e+01    4.3630474240e+00   -3.4487248571e+01    4.0000000000e+03    1.9419044256e-02    4.0395000000e-01
        32   -1.4640658324e+01    2.1447875065e+02   -2.9549639514e+01    1.4908981190e+01    4.2411756829e+00   -3.3790815197e+01    4.0000000000e+03    1.9570603967e-02    4.0625000000e-01
        33   -1.4638222453e+01    2.1440313974e+02   -2.8451211145e+01    1.3812988692e+01    4.4759499642e+00   -3.2927161109e+01    4.0000000000e+03    1.9594833255e-02    4.0575000000e-01
        34   -1.4635319555e+01    2.1433365997e+02   -3.2297315976e+01    1.7661996422e+01    4.5672432484e+00   -3.6864559225e+01    4.0000000000e+03    1.9620686769e-02    4.0400000000e-01
        35   -1.4643890007e+01    2.1456499369e+02   -2.8701359874e+01    1.4057469867e+01    4.4536621527e+00   -3.3155022027e+01    4.0000000000e+03    1.9518762827e-02    4.0570000000e-01
        36   -1.4634839237e+01    2.1430590057e+02   -2.8582458062e+01    1.3947618826e+01    4.4137004943e+00   -3.2996158557e+01    4.0000000000e+03    1.9498482347e-02    4.0526250000e-01
        37   -1.4649895185e+01    2.1475153737e+02   -2.8314268857e+01    1.3664373673e+01    4.3809986741e+00   -3.2695267531e+01    4.0000000000e+03    1.9473657012e-02    4.0547500000e-01
        38   -1.4633406741e+01    2.1427996456e+02   -3.0248739417e+01    1.5615332676e+01    4.3296504906e+00   -3.4578389908e+01    4.0000000000e+03    1.9630551338e-02    4.0921250000e-01
        39   -1.4653131749e+01    2.1483586116e+02   -2.7502349281e+01    1.2849217532e+01    4.2383899915e+00   -3.1740739272e+01    4.0000000000e+03    1.9557535648e-02    4.0902500000e-01
