#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4660800934e+01    2.1506631532e+02   -3.0427721764e+01    1.5766920829e+01    4.4844016653e+00   -3.4912123429e+01    4.0000000000e+03    2.4320378900e-02    4.0712500000e-01
         1   -1.4643803839e+01    2.1456881409e+02   -3.1597566314e+01    1.6953762475e+01    4.4062388722e+00   -3.6003805186e+01    4.0000000000e+03    2.2192180157e-02    4.0835000000e-01
         2   -1.4651120695e+01    2.1480946868e+02   -3.2940652833e+01    1.8289532139e+01    4.6091387170e+00   -3.7549791550e+01    4.0000000000e+03    1.7422661185e-02    4.0165000000e-01
         3   -1.4642822654e+01    2.1453591635e+02   -3.1165186770e+01    1.6522364116e+01    4.4266621798e+00   -3.5591848949e+01    4.0000000000e+03    1.7145127058e-02    4.0325000000e-01
         4   -1.4651478956e+01    2.1477974338e+02   -2.8949535024e+01    1.4298056068e+01    4.3804569172e+00   -3.3329991941e+01    4.0000000000e+03    1.7288476229e-02    4.0860000000e-01
         5   -1.4636354515e+01    2.1433163331e+02   -2.9518026675e+01    1.4881672160e+01    4.3320489533e+00   -3.3850075628e+01    4.0000000000e+03    1.7450466752e-02    4.0592500000e-01
         6   -1.4642278146e+01    2.1450908793e+02   -2.8181608276e+01    1.3539330129e+01    4.3916313371e+00   -3.2573239613e+01    4.0000000000e+03    1.7535939813e-02    4.0630000000e-01
         7   -1.4640950333e+01    2.1447957178e+02   -2.8384096099e+01    1.3743145766e+01    4.2452218626e+00   -3.2629317962e+01    4.0000000000e+03    1.7532274127e-02    4.0722500000e-01
         8   -1.4614282682e+01    2.1368993517e+02   -2.7770995365e+01    1.3156712683e+01    4.2613734857e+00   -3.2032368851e+01    4.0000000000e+03    1.7511099577e-02    4.0766250000e-01
         9   -1.4662154473e+01    2.1511473188e+02   -2.9238979862e+01    1.4576825389e+01    4.4142316414e+00   -3.3653211503e+01    4.0000000000e+03    1.7723217607e-02    4.0726250000e-01
        10   -1.4637351956e+01    2.1436606605e+02   -2.7853608318e+01    1.3216256362e+01    4.3064112072e+00   -3.2160019525e+01    4.0000000000e+03    1.7455637455e-02    4.0626250000e-01
        11   -1.4628398400e+01    2.1411336845e+02   -2.9283314502e+01    1.4654916103e+01    4.3507974196e+00   -3.3634111922e+01    4.0000000000e+03    1.7605602741e-02    4.0746250000e-01
        12   -1.4645753557e+01    2.1461917652e+02   -2.7209610923e+01    1.2563857366e+01    4.1981185091e+00   -3.1407729432e+01    4.0000000000e+03    1.7475932837e-02    4.0838750000e-01
        13   -1.4650187773e+01    2.1475999444e+02   -2.9552171634e+01    1.4901983861e+01    4.4186479242e+00   -3.3970819558e+01    4.0000000000e+03    1.7617344856e-02    4.0681250000e-01
        14   -1.4650250202e+01    2.1474828865e+02   -2.9142801839e+01    1.4492551637e+01    4.4999554718e+00   -3.3642757311e+01    4.0000000000e+03    1.7624050379e-02    4.0566250000e-01
        15   -1.4644851928e+01    2.1458952830e+02   -2.8209664188e+01    1.3564812260e+01    4.3258839339e+00   -3.2535548122e+01    4.0000000000e+03    1.7338901758e-02    4.0267500000e-01
        16   -1.4628605568e+01    2.1410885287e+02   -2.8164242629e+01    1.3535637061e+01    4.2296956902e+00   -3.2393938319e+01    4.0000000000e+03    1.7595350742e-02    4.0860000000e-01
        17   -1.4635563347e+01    2.1431818775e+02   -2.8382221036e+01    1.3746657689e+01    4.3285068646e+00   -3.2710727900e+01    4.0000000000e+03    1.7556399107e-02    4.0770000000e-01
        18   -1.4642404559e+01    2.1451873454e+02   -2.8397338970e+01    1.3754934412e+01    4.4135470886e+00   -3.2810886059e+01    4.0000000000e+03    1.7619669437e-02    4.0690000000e-01
        19   -1.4638747106e+01    2.1442144748e+02   -2.8280836591e+01    1.3642089485e+01    4.3144931901e+00   -3.2595329781e+01    4.0000000000e+03    1.7552867532e-02    4.0812500000e-01
