#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -1.4646448813e+01    2.1463601166e+02   -2.8596315258e+01    1.3949866444e+01    4.3315305011e+00   -3.2927845759e+01    4.0000000000e+03    2.0737096667e-02    4.0248750000e-01
         1   -1.4647557308e+01    2.1466444521e+02   -2.7141727772e+01    1.2494170463e+01    4.2498480907e+00   -3.1391575862e+01    4.0000000000e+03    2.3870408535e-02    4.0472500000e-01
         2   -1.4638133681e+01    2.1439169956e+02   -2.7630377829e+01    1.2992244149e+01    4.2527855548e+00   -3.1883163384e+01    4.0000000000e+03    2.2598519921e-02    4.0490000000e-01
         3   -1.4643713427e+01    2.1457213385e+02   -3.0945780434e+01    1.6302067007e+01    4.3840446672e+00   -3.5329825101e+01    4.0000000000e+03    1.8224969506e-02    4.0476250000e-01
         4   -1.4636664110e+01    2.1436853332e+02   -2.9182574055e+01    1.4545909945e+01    4.4515956120e+00   -3.3634169667e+01    4.0000000000e+03    1.7851933837e-02    4.0403750000e-01
         5   -1.4653776908e+01    2.1484927706e+02   -2.8082364600e+01    1.3428587693e+01    4.4836887746e+00   -3.2566053375e+01    4.0000000000e+03    1.8062055111e-02    4.0483750000e-01
         6   -1.4678315002e+01    2.1558553301e+02   -2.8707053855e+01    1.4028738853e+01    4.3592831874e+00   -3.3066337043e+01    4.0000000000e+03    1.8015906215e-02    4.0716250000e-01
         7   -1.4616074881e+01    2.1377557754e+02   -3.0805539389e+01    1.6189464508e+01    4.3302094047e+00   -3.5135748794e+01    4.0000000000e+03    1.7883658409e-02    4.0568750000e-01
         8   -1.4653015446e+01    2.1483657901e+02   -2.8040587736e+01    1.3387572289e+01    4.4419368464e+00   -3.2482524582e+01    4.0000000000e+03    1.8088072538e-02    4.0782500000e-01
         9   -1.4656324755e+01    2.1493249396e+02   -2.7491606381e+01    1.2835281627e+01    4.3948645309e+00   -3.1886470912e+01    4.0000000000e+03    1.8027409911e-02    4.0633750000e-01
        10   -1.4643030034e+01    2.1455432320e+02   -3.2808274086e+01    1.8165244052e+01    4.5316897984e+00   -3.7339963884e+01    4.0000000000e+03    1.7859444022e-02    4.0303750000e-01
        11   -1.4662038899e+01    2.1511295120e+02   -3.0821123731e+01    1.6159084832e+01    4.3793350378e+00   -3.5200458768e+01    4.0000000000e+03    1.8095225096e-02    4.0423750000e-01
        12   -1.4641842292e+01    2.1452014353e+02   -2.8715458362e+01    1.4073616070e+01    4.3247916555e+00   -3.3040250018e+01    4.0000000000e+03    1.7977565527e-02    4.0715000000e-01
        13   -1.4632577107e+01    2.1423867829e+02   -2.7297089704e+01    1.2664512597e+01    4.2972468379e+00   -3.1594336542e+01    4.0000000000e+03    1.7927616835e-02    4.0615000000e-01
        14   -1.4655938339e+01    2.1492908542e+02   -2.8981294884e+01    1.4325356545e+01    4.3899969347e+00   -3.3371291818e+01    4.0000000000e+03    1.7930999398e-02    4.0270000000e-01
        15   -1.4658960967e+01    2.1500911033e+02   -2.6571897832e+01    1.1912936866e+01    4.3307750970e+00   -3.0902672929e+01    4.0000000000e+03    1.9101232290e-02    4.0883750000e-01
        16   -1.4644724596e+01    2.1457823869e+02   -3.2312841406e+01    1.7668116810e+01    4.3356940136e+00   -3.6648535419e+01    4.0000000000e+03    1.8036395311e-02    4.0615000000e-01
        17   -1.4631617585e+01    2.1420074623e+02   -2.7749124014e+01    1.3117506428e+01    4.3552303833e+00   -3.2104354397e+01    4.0000000000e+03    1.8173262477e-02    4.0756250000e-01
        18   -1.4626417593e+01    2.1405899655e+02   -2.9276107259e+01    1.4649689666e+01    4.2982987531e+00   -3.3574406012e+01    4.0000000000e+03    1.8037229776e-02    4.0713750000e-01
        19   -1.4642828740e+01    2.1453810668e+02   -2.8066211274e+01    1.3423382535e+01    4.2872846087e+00   -3.2353495883e+01    4.0000000000e+03    1.8036738038e-02    4.0618750000e-01
