#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5805367929e+01    2.5010567117e+02   -2.7661991929e+01    1.1856624000e+01    1.0288622720e+01   -3.9189874990e+01    1.2392603413e+00    1.6384600000e+05    1.3644223064e+00    9.9198661528e-01
         1   -1.5856120690e+01    2.5163976936e+02   -2.7956887989e+01    1.2100767299e+01    1.0326280796e+01   -3.9508356632e+01    1.2251878462e+00    1.6381900000e+05    1.3538693190e+00    9.9226286250e-01
         2   -1.5870210344e+01    2.5211451139e+02   -2.8160495476e+01    1.2290285132e+01    1.0351326704e+01   -3.9737724481e+01    1.2259023009e+00    1.6383600000e+05    1.3536888659e+00    9.9208505123e-01
         3   -1.5872376798e+01    2.5215873591e+02   -2.8125529777e+01    1.2253152980e+01    1.0336754417e+01   -3.9671899314e+01    1.2096151201e+00    1.6390700000e+05    1.2754629254e+00    9.9216273834e-01
         4   -1.5872527420e+01    2.5215872343e+02   -2.8012063014e+01    1.2139535593e+01    1.0323939809e+01   -3.9599946937e+01    1.2639441140e+00    1.6435000000e+05    1.2807926536e+00    9.9215424517e-01
         5   -1.5872454323e+01    2.5214775780e+02   -2.8073564137e+01    1.2201109815e+01    1.0335149872e+01   -3.9665091212e+01    1.2563772025e+00    1.6433500000e+05    1.2807715833e+00    9.9241761713e-01
         6   -1.5868349295e+01    2.5204117309e+02   -2.8115235464e+01    1.2246886169e+01    1.0342365014e+01   -3.9784755351e+01    1.3271548718e+00    1.6353800000e+05    1.2622667551e+00    9.9216938148e-01
         7   -1.5869659118e+01    2.5207256710e+02   -2.8053289339e+01    1.2183630221e+01    1.0340644683e+01   -3.9640986298e+01    1.2470522750e+00    1.6377500000e+05    1.2538888007e+00    9.9205791687e-01
         8   -1.5871423492e+01    2.5212773621e+02   -2.8097707307e+01    1.2226283815e+01    1.0341441515e+01   -3.9657428271e+01    1.2182794485e+00    1.6438100000e+05    1.2634623796e+00    9.9208110092e-01
         9   -1.5872803346e+01    2.5218617150e+02   -2.8149529123e+01    1.2276725777e+01    1.0358464225e+01   -3.9801612470e+01    1.2936191228e+00    1.6417500000e+05    1.3585733175e+00    9.9199015149e-01
        10   -1.5871245752e+01    2.5212080099e+02   -2.7964199178e+01    1.2092953425e+01    1.0288842106e+01   -3.9543879986e+01    1.2908387028e+00    1.6413600000e+05    1.6558672339e+00    9.9216598024e-01
        11   -1.5866902941e+01    2.5198220653e+02   -2.7959353799e+01    1.2092450858e+01    1.0296511409e+01   -3.9507671723e+01    1.2518065151e+00    1.6346600000e+05    1.5925244391e+00    9.9222030149e-01
        12   -1.5870058151e+01    2.5209432874e+02   -2.8040934722e+01    1.2170876571e+01    1.0274227633e+01   -3.9535187356e+01    1.2200250010e+00    1.6422000000e+05    1.2803024650e+00    9.9221446705e-01
        13   -1.5868404412e+01    2.5204356834e+02   -2.8080654279e+01    1.2212249867e+01    1.0292505356e+01   -3.9639812004e+01    1.2666523696e+00    1.6434900000e+05    1.8480856568e+00    9.9203094603e-01
        14   -1.5873022754e+01    2.5220399054e+02   -2.7965887825e+01    1.2092865071e+01    1.0301119447e+01   -3.9562731578e+01    1.2957243062e+00    1.6398600000e+05    1.2876363248e+00    9.9221377459e-01
        15   -1.5870145582e+01    2.5208188249e+02   -2.7956285591e+01    1.2086140009e+01    1.0323467890e+01   -3.9592127837e+01    1.3123743555e+00    1.6362200000e+05    1.2774318159e+00    9.9195127289e-01
