# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.6524409543e+01    5.1362318332e-01    4.0830000000e+03    4.0870000000e+03    0.0000000000e+00   -4.6519234140e+01    9.9498963274e-01    9.9706386102e-01
         1   -4.6519273537e+01    4.8798858392e-01    4.0996132165e+03    4.0870000000e+03    1.2867647059e-02   -4.5888634463e+01    9.9554928236e-01    9.9804257402e-01
         2   -4.6517258466e+01    4.9079478877e-01    4.0959814742e+03    4.0950000000e+03    2.9411764706e-02   -4.6470439450e+01    9.9569821608e-01    9.9951159951e-01
         3   -4.6524968250e+01    4.8876996960e-01    4.0960826272e+03    4.0960000000e+03    5.5147058824e-03   -4.6517258466e+01    9.9602728148e-01    9.9829101562e-01
         4   -4.6517304741e+01    5.8491518222e-01    4.0958310481e+03    4.0910000000e+03    1.1029411765e-02   -4.6280678492e+01    9.9550301748e-01    9.9951112198e-01
         5   -4.6517929439e+01    4.7900850985e-01    4.0959256972e+03    4.0930000000e+03    7.3529411765e-03   -4.6370766695e+01    9.9574631821e-01    9.9926704129e-01
         6   -4.6518301225e+01    5.9510816605e-01    4.0960079067e+03    4.0950000000e+03    9.1911764706e-03   -4.6469095352e+01    9.9571495806e-01    9.9926739927e-01
         7   -4.6526837050e+01    6.7608528196e-01    4.0960277684e+03    4.0970000000e+03    9.1911764706e-03   -4.6567123391e+01    9.9604623723e-01    9.9902367586e-01
         8   -4.6530374810e+01    4.6916574778e-01    4.0960151226e+03    4.1000000000e+03    1.2867647059e-02   -4.6722054244e+01    9.9599123493e-01    9.9829268293e-01
         9   -4.6544597819e+01    5.7943644956e-01    4.0961726892e+03    4.0970000000e+03    1.2867647059e-02   -4.6579196975e+01    9.9643033969e-01    9.9926775690e-01
        10   -4.6559666288e+01    6.8945675841e-01    4.0960665989e+03    4.0990000000e+03    9.1911764706e-03   -4.6691028576e+01    9.9583702148e-01    9.9878019029e-01
        11   -4.6543773206e+01    4.4574944762e-01    4.0957737343e+03    4.0970000000e+03    9.1911764706e-03   -4.6608488453e+01    9.9608563675e-01    9.9926775690e-01
        12   -4.6553559147e+01    5.0554436249e-01    4.0961170805e+03    4.1010000000e+03    1.2867647059e-02   -4.6787764940e+01    9.9614930266e-01    9.9853694221e-01
        13   -4.6549336105e+01    4.3397256810e-01    4.0959691449e+03    4.0990000000e+03    1.1029411765e-02   -4.6699989904e+01    9.9548877784e-01    9.9853622835e-01
        14   -4.6556042959e+01    5.1448040720e-01    4.0960502170e+03    4.0970000000e+03    1.1029411765e-02   -4.6598158271e+01    9.9552004461e-01    9.9926775690e-01
        15   -4.6543289316e+01    5.7557351892e-01    4.0958691834e+03    4.0990000000e+03    9.1911764706e-03   -4.6702473716e+01    9.9648916503e-01    9.9804830446e-01
