#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6486409654e+01    2.1615390133e+03   -6.5688062384e+01    1.9201652730e+01    3.0179014280e+01   -1.0407224371e+02    8.2051670502e+00    1.9040000000e+05    4.4762685851e-01    5.6956001719e-01
         1   -4.6488735793e+01    2.1617768697e+03   -6.5668024606e+01    1.9179288812e+01    3.0195983799e+01   -1.0410091799e+02    8.2369095816e+00    1.9040000000e+05    4.4801306330e-01    5.7015684683e-01
         2   -4.6490245087e+01    2.1619607600e+03   -6.5630984894e+01    1.9140739807e+01    3.0185070185e+01   -1.0410356313e+02    8.2875080499e+00    1.9040000000e+05    4.4833586453e-01    5.6958723262e-01
         3   -4.6487268071e+01    2.1616062544e+03   -6.5662595850e+01    1.9175327779e+01    3.0183740489e+01   -1.0407791497e+02    8.2315786294e+00    1.9040000000e+05    4.4747495520e-01    5.6963903743e-01
         4   -4.6489533792e+01    2.1618249560e+03   -6.5715276730e+01    1.9225742938e+01    3.0188439044e+01   -1.0402503604e+02    8.1213202697e+00    1.9040000000e+05    4.4843766794e-01    5.6965479374e-01
         5   -4.6488247327e+01    2.1617139014e+03   -6.5665224176e+01    1.9176976850e+01    3.0170204627e+01   -1.0406830901e+02    8.2328802104e+00    1.9040000000e+05    4.4732040561e-01    5.6944566463e-01
         6   -4.6488669874e+01    2.1617706757e+03   -6.5718783780e+01    1.9230113906e+01    3.0215177967e+01   -1.0416105084e+02    8.2270890897e+00    1.9040000000e+05    4.4837702723e-01    5.6948935256e-01
         7   -4.6490001146e+01    2.1619213294e+03   -6.5683241732e+01    1.9193240585e+01    3.0185079739e+01   -1.0406513109e+02    8.1968096178e+00    1.9040000000e+05    4.4759569712e-01    5.7004679144e-01
         8   -4.6484340076e+01    2.1613502891e+03   -6.5689693532e+01    1.9205353456e+01    3.0199523313e+01   -1.0412376822e+02    8.2345513759e+00    1.9040000000e+05    4.4778260983e-01    5.6959391711e-01
         9   -4.6486985131e+01    2.1616026207e+03   -6.5660979934e+01    1.9173994803e+01    3.0197275511e+01   -1.0410621419e+02    8.2479587444e+00    1.9040000000e+05    4.4814697872e-01    5.6980543354e-01
        10   -4.6487807815e+01    2.1617197293e+03   -6.5669150236e+01    1.9181342421e+01    3.0175102546e+01   -1.0407466251e+02    8.2304097306e+00    1.9040000000e+05    4.4754417547e-01    5.6994533040e-01
        11   -4.6486332483e+01    2.1615508542e+03   -6.5658358153e+01    1.9172025670e+01    3.0177131945e+01   -1.0403506714e+02    8.1995770430e+00    1.9040000000e+05    4.4841570714e-01    5.6972474217e-01
        12   -4.6485358920e+01    2.1615268555e+03   -6.5666709840e+01    1.9181350920e+01    3.0204672022e+01   -1.0409659853e+02    8.2252166718e+00    1.9040000000e+05    4.4744935939e-01    5.6997660428e-01
        13   -4.6490312926e+01    2.1619158266e+03   -6.5687673438e+01    1.9197360511e+01    3.0197954044e+01   -1.0410429695e+02    8.2186694652e+00    1.9040000000e+05    4.4832975067e-01    5.6958890374e-01
        14   -4.6490183350e+01    2.1618891745e+03   -6.5717508968e+01    1.9227325618e+01    3.0186096368e+01   -1.0406928361e+02    8.1656782727e+00    1.9040000000e+05    4.4740242643e-01    5.6937213522e-01
        15   -4.6487052693e+01    2.1616040800e+03   -6.5581639018e+01    1.9094586325e+01    3.0159700101e+01   -1.0398951155e+02    8.2481724321e+00    1.9040000000e+05    4.4831298818e-01    5.7028289725e-01
        16   -4.6490278951e+01    2.1619274837e+03   -6.5714952983e+01    1.9224674033e+01    3.0204426457e+01   -1.0420823239e+02    8.2888529448e+00    1.9040000000e+05    4.4737476373e-01    5.6987394958e-01
        17   -4.6489665823e+01    2.1618476363e+03   -6.5665717862e+01    1.9176052039e+01    3.0182344585e+01   -1.0411090511e+02    8.2628426617e+00    1.9040000000e+05    4.4768416312e-01    5.6987108480e-01
        18   -4.6493511443e+01    2.1622004057e+03   -6.5650661277e+01    1.9157149834e+01    3.0178709253e+01   -1.0403525022e+02    8.2058796853e+00    1.9040000000e+05    4.4816454018e-01    5.6957553476e-01
        19   -4.6487675962e+01    2.1616653553e+03   -6.5653165288e+01    1.9165489326e+01    3.0174049273e+01   -1.0406760130e+02    8.2403867431e+00    1.9040000000e+05    4.4750921472e-01    5.6982429335e-01
        20   -4.6488107654e+01    2.1617755355e+03   -6.5685998087e+01    1.9197890433e+01    3.0204996058e+01   -1.0413692164e+02    8.2459274990e+00    1.9040000000e+05    4.4845924614e-01    5.6963593392e-01
        21   -4.6490698175e+01    2.1620904213e+03   -6.5624638918e+01    1.9133940743e+01    3.0168709546e+01   -1.0402511637e+02    8.2317679032e+00    1.9040000000e+05    4.4751029768e-01    5.7006445760e-01
        22   -4.6487542403e+01    2.1616598637e+03   -6.5643771160e+01    1.9156228757e+01    3.0186667943e+01   -1.0406324161e+02    8.2328025054e+00    1.9040000000e+05    4.4822159541e-01    5.6970110772e-01
        23   -4.6491550497e+01    2.1620988779e+03   -6.5648681343e+01    1.9157130846e+01    3.0186724450e+01   -1.0405540844e+02    8.2200026462e+00    1.9040000000e+05    4.4739857930e-01    5.6940770626e-01
        24   -4.6488610572e+01    2.1617700804e+03   -6.5650032501e+01    1.9161421929e+01    3.0169603275e+01   -1.0405975170e+02    8.2401159195e+00    1.9040000000e+05    4.4824433634e-01    5.6987729183e-01
        25   -4.6490242322e+01    2.1619021964e+03   -6.5688656152e+01    1.9198413830e+01    3.0188127698e+01   -1.0404776419e+02    8.1709803355e+00    1.9040000000e+05    4.4739691519e-01    5.6940603514e-01
        26   -4.6489540801e+01    2.1618693696e+03   -6.5718130967e+01    1.9228590166e+01    3.0185420829e+01   -1.0409984526e+02    8.1962934630e+00    1.9040000000e+05    4.4778805664e-01    5.6973142666e-01
