# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.9016194492e+00    1.2604100103e-01    1.0240000000e+03    1.0240000000e+03    0.0000000000e+00   -1.9076760255e+00    1.0000000000e+00    9.9902343750e-01
         1   -1.9056354651e+00    1.2888689487e-01    1.0239724808e+03    1.0240000000e+03    0.0000000000e+00   -1.9016194492e+00    9.9839883755e-01    9.9902343750e-01
         2   -1.9039826988e+00    1.3219704987e-01    1.0239807482e+03    1.0240000000e+03    6.2500000000e-02   -1.9056354651e+00    9.9895255967e-01    9.9902343750e-01
         3   -1.9070515437e+00    1.1984198454e-01    1.0240154803e+03    1.0230000000e+03    6.2500000000e-02   -1.8062787341e+00    1.0000000000e+00    1.0000000000e+00
         4   -1.9034729374e+00    1.4875022533e-01    1.0239745067e+03    1.0230000000e+03    0.0000000000e+00   -1.8093475789e+00    9.9929256480e-01    9.9902248289e-01
         5   -1.8969267183e+00    3.4113265357e-01    1.0239622233e+03    1.0240000000e+03    6.2500000000e-02   -1.9034729374e+00    9.9899414011e-01    1.0000000000e+00
         6   -1.9159453035e+00    1.0343352928e-01    1.0240870529e+03    1.0240000000e+03    0.0000000000e+00   -1.8969267183e+00    9.9913961967e-01    1.0000000000e+00
         7   -1.9131919778e+00    1.1248407429e-01    1.0239820217e+03    1.0250000000e+03    6.2500000000e-02   -2.0135539008e+00    1.0000000000e+00    9.9804878049e-01
         8   -1.9099613130e+00    1.1978510487e-01    1.0239867888e+03    1.0230000000e+03    6.2500000000e-02   -1.8154880130e+00    9.9968457564e-01    1.0000000000e+00
         9   -1.9129164098e+00    1.0890905914e-01    1.0240114878e+03    1.0250000000e+03    1.2500000000e-01   -2.0075699103e+00    9.9775977949e-01    9.9707317073e-01
        10   -1.9127732762e+00    1.1776952776e-01    1.0240141933e+03    1.0220000000e+03    1.8750000000e-01   -1.7174129262e+00    9.9910923959e-01    1.0000000000e+00
        11   -1.9085788819e+00    1.4286606510e-01    1.0239745996e+03    1.0250000000e+03    1.2500000000e-01   -2.0103818735e+00    9.9928239053e-01    9.9902439024e-01
        12   -1.9106652109e+00    1.1962107802e-01    1.0240098560e+03    1.0240000000e+03    6.2500000000e-02   -1.9085788819e+00    9.9993014855e-01    1.0000000000e+00
        13   -1.9142273670e+00    1.2430633785e-01    1.0240157312e+03    1.0260000000e+03    1.2500000000e-01   -2.1057872240e+00    9.9986038462e-01    9.9805068226e-01
        14   -1.9173318544e+00    1.2517330498e-01    1.0240117163e+03    1.0240000000e+03    6.2500000000e-02   -1.9142273670e+00    9.9913022238e-01    9.9902343750e-01
        15   -1.9212314279e+00    1.1564731172e-01    1.0240197498e+03    1.0250000000e+03    6.2500000000e-02   -2.0149404517e+00    9.9978955191e-01    1.0000000000e+00
        16   -1.9171739969e+00    1.3003628279e-01    1.0239737271e+03    1.0250000000e+03    0.0000000000e+00   -2.0188400252e+00    9.9980066163e-01    9.9804878049e-01
        17   -1.9190455359e+00    1.3054266868e-01    1.0240085953e+03    1.0240000000e+03    1.2500000000e-01   -1.9171739969e+00    9.9941582365e-01    9.9902343750e-01
        18   -1.9224383960e+00    1.2380783682e-01    1.0240129495e+03    1.0230000000e+03    6.2500000000e-02   -1.8213415711e+00    9.9990997434e-01    1.0000000000e+00
        19   -1.9263912509e+00    1.0418197506e-01    1.0240154563e+03    1.0240000000e+03    0.0000000000e+00   -1.9224383960e+00    1.0000000000e+00    9.9902343750e-01
