#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              ElecIon             BlockWeight         BlockCPU            AcceptRatio         
         0   -2.9290970950e+01    8.5842851067e+02   -5.8888479784e+01    2.9597508834e+01    1.2201773800e+01    3.4507764032e+00   -7.4541029987e+01    3.2771700000e+05    1.8518566638e+00    9.9667926520e-01
         1   -2.9298308539e+01    8.5885948106e+02   -5.8489307317e+01    2.9190998778e+01    1.2149352089e+01    3.4507764032e+00   -7.4089435810e+01    3.2788700000e+05    1.5796410441e+00    9.9666831768e-01
         2   -2.9288636312e+01    8.5828594701e+02   -5.8571238335e+01    2.9282602023e+01    1.2182485778e+01    3.4507764032e+00   -7.4204500517e+01    3.2827700000e+05    1.6503173262e+00    9.9670745717e-01
         3   -2.9298914769e+01    8.5887943847e+02   -5.8774094361e+01    2.9475179591e+01    1.2190073223e+01    3.4507764032e+00   -7.4414943987e+01    3.2848300000e+05    1.5853475928e+00    9.9667024517e-01
         4   -2.9302094267e+01    8.5906614763e+02   -5.8396451060e+01    2.9094356794e+01    1.2164157255e+01    3.4507764032e+00   -7.4011384718e+01    3.3003600000e+05    1.6189184487e+00    9.9671680893e-01
         5   -2.9305046108e+01    8.5924124675e+02   -5.8751130235e+01    2.9446084126e+01    1.2173586833e+01    3.4507764032e+00   -7.4375493471e+01    3.3177000000e+05    1.6542174369e+00    9.9661752895e-01
         6   -2.9305490292e+01    8.5926671932e+02   -5.8816042515e+01    2.9510552223e+01    1.2198464174e+01    3.4507764032e+00   -7.4465283092e+01    3.3185300000e+05    1.6189468950e+00    9.9668688960e-01
         7   -2.9310328470e+01    8.5956716496e+02   -5.8857017349e+01    2.9546688878e+01    1.2182900068e+01    3.4507764032e+00   -7.4490693820e+01    3.3322000000e+05    1.6186880469e+00    9.9661428548e-01
         8   -2.9312613956e+01    8.5967919783e+02   -5.8592022483e+01    2.9279408528e+01    1.2150813555e+01    3.4507764032e+00   -7.4193612442e+01    3.3396800000e+05    1.6714596301e+00    9.9666428247e-01
         9   -2.9319699930e+01    8.6010019630e+02   -5.8565555727e+01    2.9245855797e+01    1.2151114246e+01    3.4507764032e+00   -7.4167446376e+01    3.3450300000e+05    1.6216205060e+00    9.9666641091e-01
        10   -2.9321250586e+01    8.6018556299e+02   -5.8360939274e+01    2.9039688688e+01    1.2135132856e+01    3.4507764032e+00   -7.3946848533e+01    3.3524800000e+05    1.6430060863e+00    9.9668684108e-01
        11   -2.9312594662e+01    8.5968170854e+02   -5.8512006843e+01    2.9199412181e+01    1.2145888699e+01    3.4507764032e+00   -7.4108671945e+01    3.3397300000e+05    1.6750074178e+00    9.9671970201e-01
        12   -2.9314316740e+01    8.5978736507e+02   -5.8844513819e+01    2.9530197079e+01    1.2158882043e+01    3.4507764032e+00   -7.4454172265e+01    3.3543800000e+05    1.6370952576e+00    9.9667075242e-01
        13   -2.9317346979e+01    8.5995916474e+02   -5.8970775496e+01    2.9653428517e+01    1.2181666077e+01    3.4507764032e+00   -7.4603217976e+01    3.3499400000e+05    1.6511972249e+00    9.9669699469e-01
        14   -2.9317150002e+01    8.5994524341e+02   -5.8482109011e+01    2.9164959009e+01    1.2154362798e+01    3.4507764032e+00   -7.4087248212e+01    3.3305600000e+05    1.6533630043e+00    9.9671923500e-01
        15   -2.9321793821e+01    8.6022686129e+02   -5.8841494964e+01    2.9519701143e+01    1.2155300263e+01    3.4507764032e+00   -7.4447571630e+01    3.3309700000e+05    1.6396589279e+00    9.9663898310e-01
        16   -2.9320485838e+01    8.6015015800e+02   -5.8944941437e+01    2.9624455599e+01    1.2177422374e+01    3.4507764032e+00   -7.4573140214e+01    3.3351100000e+05    1.6125397384e+00    9.9668035863e-01
        17   -2.9318199863e+01    8.6000986985e+02   -5.8521386351e+01    2.9203186488e+01    1.2138633509e+01    3.4507764032e+00   -7.4110796263e+01    3.3476500000e+05    1.6884304136e+00    9.9666699420e-01
