#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5371863646e+01    2.0601911690e+03   -8.2739617726e+01    3.7367754081e+01   -1.1255022151e+01   -5.1102678690e+01   -2.3395652619e+01    3.0137357340e+00   -1.0992664917e+01    1.0296874312e-01    4.1250000000e+03    1.4789953950e+00    9.9567400774e-01
         1   -4.5335271719e+01    2.0567434684e+03   -8.2736715902e+01    3.7401444183e+01   -1.1217156852e+01   -5.1102678690e+01   -2.3292434261e+01    2.8755539010e+00   -1.0954734188e+01    1.0296874312e-01    4.0970000000e+03    1.4738095450e+00    9.9570512041e-01
         2   -4.5324116510e+01    2.0555726220e+03   -8.2657758352e+01    3.7333641841e+01   -1.1280458604e+01   -5.1102678690e+01   -2.3138470766e+01    2.8638497082e+00   -1.1017834818e+01    1.0296874312e-01    4.0990000000e+03    1.4614807890e+00    9.9601648352e-01
         3   -4.5394173760e+01    2.0620093903e+03   -8.2525587407e+01    3.7131413647e+01   -1.1272893296e+01   -5.1102678690e+01   -2.2980049701e+01    2.8300342802e+00   -1.1013431315e+01    1.0296874312e-01    4.0970000000e+03    1.4648414830e+00    9.9606041209e-01
         4   -4.5386290995e+01    2.0613477639e+03   -8.2476046737e+01    3.7089755742e+01   -1.1236878038e+01   -5.1102678690e+01   -2.2944828340e+01    2.8083383317e+00   -1.0976474540e+01    1.0296874312e-01    4.0990000000e+03    1.4672040070e+00    9.9594483138e-01
         5   -4.5401201269e+01    2.0625990759e+03   -8.2679896041e+01    3.7278694771e+01   -1.1220744109e+01   -5.1102678690e+01   -2.3101895908e+01    2.7454226663e+00   -1.0959936366e+01    1.0296874312e-01    4.0880000000e+03    1.4693250629e+00    9.9581146240e-01
         6   -4.5396630237e+01    2.0623207515e+03   -8.2722031072e+01    3.7325400835e+01   -1.1203855898e+01   -5.1102678690e+01   -2.3319815430e+01    2.9043189464e+00   -1.0941689148e+01    1.0296874312e-01    4.0950000000e+03    1.4690655540e+00    9.9570703984e-01
         7   -4.5391508063e+01    2.0619041344e+03   -8.2700881644e+01    3.7309373581e+01   -1.1251798441e+01   -5.1102678690e+01   -2.3274234604e+01    2.9278300911e+00   -1.0990416468e+01    1.0296874312e-01    4.0910000000e+03    1.4758078710e+00    9.9577331543e-01
         8   -4.5395557469e+01    2.0622596623e+03   -8.2679992709e+01    3.7284435240e+01   -1.1254355043e+01   -5.1102678690e+01   -2.3227605973e+01    2.9046469984e+00   -1.0992194943e+01    1.0296874312e-01    4.1010000000e+03    1.4740221531e+00    9.9571258254e-01
         9   -4.5391687695e+01    2.0618503061e+03   -8.2655853126e+01    3.7264165431e+01   -1.1204176428e+01   -5.1102678690e+01   -2.3181851310e+01    2.8328533017e+00   -1.0944601944e+01    1.0296874312e-01    4.1040000000e+03    1.4791166730e+00    9.9598910132e-01
        10   -4.5410631937e+01    2.0635495265e+03   -8.2716700891e+01    3.7306068954e+01   -1.1216215201e+01   -5.1102678690e+01   -2.3190185490e+01    2.7923784908e+00   -1.0958302011e+01    1.0296874312e-01    4.0890000000e+03    1.4661644470e+00    9.9587148962e-01
        11   -4.5369764513e+01    2.0597131073e+03   -8.2747378026e+01    3.7377613513e+01   -1.1245762661e+01   -5.1102678690e+01   -2.3174297095e+01    2.7753604209e+00   -1.0987683575e+01    1.0296874312e-01    4.0890000000e+03    1.4719080051e+00    9.9630556913e-01
        12   -4.5394116221e+01    2.0620852016e+03   -8.2708133660e+01    3.7314017439e+01   -1.1274890559e+01   -5.1102678690e+01   -2.2998782532e+01    2.6682181217e+00   -1.1017562565e+01    1.0296874312e-01    4.0970000000e+03    1.4640195400e+00    9.9593887665e-01
        13   -4.5413860676e+01    2.0639285531e+03   -8.2715204747e+01    3.7301344071e+01   -1.1319908303e+01   -5.1102678690e+01   -2.3035093970e+01    2.7424762167e+00   -1.1060540572e+01    1.0296874312e-01    4.0880000000e+03    1.4663653540e+00    9.9616615854e-01
        14   -4.5394878981e+01    2.0625334322e+03   -8.2679599005e+01    3.7284720025e+01   -1.1340652194e+01   -5.1102678690e+01   -2.3066909654e+01    2.8306415327e+00   -1.1082068837e+01    1.0296874312e-01    4.0880000000e+03    1.4612297739e+00    9.9604401322e-01
        15   -4.5368456084e+01    2.0596567329e+03   -8.2564858102e+01    3.7196402018e+01   -1.1335229503e+01   -5.1102678690e+01   -2.3012390764e+01    2.8854408546e+00   -1.1075893265e+01    1.0296874312e-01    4.0970000000e+03    1.4719035920e+00    9.9606227106e-01
        16   -4.5377771277e+01    2.0604654745e+03   -8.2594054737e+01    3.7216283460e+01   -1.1277610036e+01   -5.1102678690e+01   -2.3062294998e+01    2.8485289872e+00   -1.1012906697e+01    1.0296874312e-01    4.0970000000e+03    1.4673121821e+00    9.9609947484e-01
        17   -4.5377824441e+01    2.0606263399e+03   -8.2532932502e+01    3.7155108061e+01   -1.1238629651e+01   -5.1102678690e+01   -2.2961399030e+01    2.7697748692e+00   -1.0974567339e+01    1.0296874312e-01    4.0960000000e+03    1.4658180820e+00    9.9576878507e-01
        18   -4.5330585717e+01    2.0561351976e+03   -8.2689593601e+01    3.7359007885e+01   -1.1275177578e+01   -5.1102678690e+01   -2.2982807593e+01    2.6710702605e+00   -1.1008478665e+01    1.0296874312e-01    4.0940000000e+03    1.4679784490e+00    9.9592291718e-01
        19   -4.5331742197e+01    2.0562357849e+03   -8.2551157539e+01    3.7219415342e+01   -1.1264085969e+01   -5.1102678690e+01   -2.2879245845e+01    2.6948529657e+00   -1.0998537864e+01    1.0296874312e-01    4.0970000000e+03    1.4760071520e+00    9.9614235179e-01
        20   -4.5344844269e+01    2.0575085181e+03   -8.2404976406e+01    3.7060132137e+01   -1.1252055286e+01   -5.1102678690e+01   -2.2881578087e+01    2.8313356580e+00   -1.0983104942e+01    1.0296874312e-01    4.1010000000e+03    1.4735069560e+00    9.9609375000e-01
