#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5336848733e+01    2.0568676352e+03   -8.2550715323e+01    3.7213866590e+01   -1.1348006665e+01   -5.1102678690e+01   -2.2909095943e+01    2.8090659761e+00   -1.1086701075e+01    1.0296874312e-01    8.2170000000e+03    2.9693134450e+00    9.9840870514e-01
         1   -4.5352643712e+01    2.0583303991e+03   -8.2426003805e+01    3.7073360092e+01   -1.1288306091e+01   -5.1102678690e+01   -2.2954946969e+01    2.9199279463e+00   -1.1025056675e+01    1.0296874312e-01    8.1820000000e+03    2.9328294890e+00    9.9842680841e-01
         2   -4.5360667602e+01    2.0590974138e+03   -8.2576024758e+01    3.7215357156e+01   -1.1264326223e+01   -5.1102678690e+01   -2.2994500939e+01    2.7854810953e+00   -1.1003314714e+01    1.0296874312e-01    8.1840000000e+03    2.9313431830e+00    9.9830905704e-01
         3   -4.5372181039e+01    2.0600988530e+03   -8.2387263182e+01    3.7015082143e+01   -1.1257991194e+01   -5.1102678690e+01   -2.2889294188e+01    2.8627008900e+00   -1.1002062464e+01    1.0296874312e-01    8.1910000000e+03    2.9394613570e+00    9.9838421342e-01
         4   -4.5406349449e+01    2.0631521100e+03   -8.2350532126e+01    3.6944182677e+01   -1.1332698418e+01   -5.1102678690e+01   -2.2845648330e+01    2.9304933123e+00   -1.1077349402e+01    1.0296874312e-01    8.1890000000e+03    2.9385347100e+00    9.9840242191e-01
         5   -4.5411066122e+01    2.0635859235e+03   -8.2467369069e+01    3.7056302948e+01   -1.1333126308e+01   -5.1102678690e+01   -2.2973209638e+01    2.9416455675e+00   -1.1076518212e+01    1.0296874312e-01    8.2050000000e+03    2.9423663671e+00    9.9838756404e-01
         6   -4.5401921747e+01    2.0628209713e+03   -8.2442595778e+01    3.7040674031e+01   -1.1311463249e+01   -5.1102678690e+01   -2.2941214155e+01    2.9127603159e+00   -1.1055001094e+01    1.0296874312e-01    8.1950000000e+03    2.9511879211e+00    9.9849755949e-01
         7   -4.5456983338e+01    2.0678319419e+03   -8.2551120602e+01    3.7094137265e+01   -1.1294423709e+01   -5.1102678690e+01   -2.3047419759e+01    2.8934015558e+00   -1.1038841422e+01    1.0296874312e-01    8.1970000000e+03    2.9341748460e+00    9.9837934716e-01
         8   -4.5427377787e+01    2.0650780583e+03   -8.2629935627e+01    3.7202557840e+01   -1.1308555569e+01   -5.1102678690e+01   -2.3068099674e+01    2.8493983061e+00   -1.1053144315e+01    1.0296874312e-01    8.1930000000e+03    2.9497763340e+00    9.9844169105e-01
         9   -4.5413422220e+01    2.0638497399e+03   -8.2639437730e+01    3.7226015511e+01   -1.1297892557e+01   -5.1102678690e+01   -2.3071989005e+01    2.8331225230e+00   -1.1041723973e+01    1.0296874312e-01    8.1760000000e+03    2.9317800109e+00    9.9836471451e-01
        10   -4.5418761814e+01    2.0643154581e+03   -8.2517915149e+01    3.7099153335e+01   -1.1298002197e+01   -5.1102678690e+01   -2.2911609556e+01    2.7943752944e+00   -1.1036733727e+01    1.0296874312e-01    8.1870000000e+03    2.9331275901e+00    9.9835003667e-01
        11   -4.5402841383e+01    2.0629277952e+03   -8.2463441871e+01    3.7060600488e+01   -1.1298342762e+01   -5.1102678690e+01   -2.2830940147e+01    2.7685197284e+00   -1.1037389732e+01    1.0296874312e-01    8.1890000000e+03    2.9367511370e+00    9.9839763155e-01
        12   -4.5395840462e+01    2.0621896558e+03   -8.2488599619e+01    3.7092759157e+01   -1.1326796593e+01   -5.1102678690e+01   -2.2724759544e+01    2.6656352082e+00   -1.1065842979e+01    1.0296874312e-01    8.1920000000e+03    2.9317684621e+00    9.9833979604e-01
        13   -4.5409142732e+01    2.0633624926e+03   -8.2476708809e+01    3.7067566077e+01   -1.1312878425e+01   -5.1102678690e+01   -2.2798127654e+01    2.7369759601e+00   -1.1053971587e+01    1.0296874312e-01    8.1810000000e+03    2.9367393079e+00    9.9827788978e-01
        14   -4.5410154799e+01    2.0634643797e+03   -8.2383128931e+01    3.6972974131e+01   -1.1266674439e+01   -5.1102678690e+01   -2.2651891256e+01    2.6381154556e+00   -1.1011771065e+01    1.0296874312e-01    8.1970000000e+03    2.9397710860e+00    9.9838335774e-01
        15   -4.5386441493e+01    2.0612726453e+03   -8.2404281102e+01    3.7017839609e+01   -1.1292598700e+01   -5.1102678690e+01   -2.2666603033e+01    2.6575993213e+00   -1.1035986397e+01    1.0296874312e-01    8.1900000000e+03    2.9352560200e+00    9.9847774997e-01
        16   -4.5394943429e+01    2.0621415522e+03   -8.2392729578e+01    3.6997786149e+01   -1.1310708764e+01   -5.1102678690e+01   -2.2607730068e+01    2.6283879445e+00   -1.1056069447e+01    1.0296874312e-01    8.2010000000e+03    2.9454250810e+00    9.9820459258e-01
        17   -4.5384804220e+01    2.0612349265e+03   -8.2298972063e+01    3.6914167843e+01   -1.1305129021e+01   -5.1102678690e+01   -2.2651499979e+01    2.7603356278e+00   -1.1051681213e+01    1.0296874312e-01    8.1910000000e+03    2.9340709990e+00    9.9837032853e-01
