#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5263697264e+01    2.0502503803e+03   -8.3785356926e+01    3.8521659662e+01   -1.0983291558e+01   -5.1102678690e+01   -2.5211455642e+01    3.5120689650e+00   -1.0713013966e+01    1.0296874312e-01    6.4000000000e+01    1.6449763891e-02    9.3782552083e-01
         1   -4.5326224335e+01    2.0553393772e+03   -8.2011889436e+01    3.6685665101e+01   -1.1147621951e+01   -5.1102678690e+01   -2.2930606395e+01    3.1690175999e+00   -1.0904421999e+01    1.0296874312e-01    6.4000000000e+01    2.1155100127e-02    9.3375651042e-01
         2   -4.5034528649e+01    2.0300551824e+03   -8.0230044318e+01    3.5195515669e+01   -1.0871339227e+01   -5.1102678690e+01   -2.2339299650e+01    4.0832732503e+00   -1.0476328323e+01    1.0296874312e-01    6.4000000000e+01    1.1775275489e-02    9.3815104167e-01
         3   -4.4939734534e+01    2.0208849960e+03   -8.1117191404e+01    3.6177456870e+01   -1.0897689789e+01   -5.1102678690e+01   -2.1606348871e+01    2.4895259465e+00   -1.0634570481e+01    1.0296874312e-01    6.4000000000e+01    1.6226783133e-02    9.3636067708e-01
         4   -4.5448409864e+01    2.0667126544e+03   -8.1709688824e+01    3.6261278960e+01   -1.0527043153e+01   -5.1102678690e+01   -2.2845686112e+01    2.7657191322e+00   -1.0223996617e+01    1.0296874312e-01    6.4000000000e+01    1.1319461744e-02    9.3684895833e-01
         5   -4.5329968240e+01    2.0562870062e+03   -8.0722118445e+01    3.5392150205e+01   -1.2216781584e+01   -5.1102678690e+01   -2.0458106627e+01    3.0554484565e+00   -1.1977843596e+01    1.0296874312e-01    6.4000000000e+01    1.2853924985e-02    9.3652343750e-01
         6   -4.5015690497e+01    2.0276945822e+03   -8.1151744982e+01    3.6136054485e+01   -1.0403866712e+01   -5.1102678690e+01   -2.2163156092e+01    2.5179565113e+00   -1.0053041443e+01    1.0296874312e-01    6.4000000000e+01    1.2962139386e-02    9.3066406250e-01
         7   -4.5221885125e+01    2.0461165798e+03   -8.2237918456e+01    3.7016033331e+01   -1.1488837303e+01   -5.1102678690e+01   -2.1969914241e+01    2.3235117784e+00   -1.1242823224e+01    1.0296874312e-01    6.4000000000e+01    1.2108769748e-02    9.3050130208e-01
         8   -4.5424437642e+01    2.0645847484e+03   -8.3891381948e+01    3.8466944306e+01   -1.1911849157e+01   -5.1102678690e+01   -2.4033181681e+01    3.1563275804e+00   -1.1703839587e+01    1.0296874312e-01    6.4000000000e+01    1.2323600240e-02    9.3440755208e-01
         9   -4.5270489186e+01    2.0505079969e+03   -8.2034131439e+01    3.6763642254e+01   -1.0958532971e+01   -5.1102678690e+01   -2.3021776489e+01    3.0488567109e+00   -1.0678609561e+01    1.0296874312e-01    6.4000000000e+01    1.0769510598e-02    9.3212890625e-01
        10   -4.5387897953e+01    2.0612002067e+03   -8.0923833640e+01    3.5535935687e+01   -1.1052877488e+01   -5.1102678690e+01   -2.1951689360e+01    3.1834118979e+00   -1.0759923761e+01    1.0296874312e-01    6.4000000000e+01    1.2566048506e-02    9.3229166667e-01
        11   -4.5321297889e+01    2.0554744303e+03   -8.1650938827e+01    3.6329640937e+01   -1.1164181081e+01   -5.1102678690e+01   -2.2932855640e+01    3.5487765856e+00   -1.0949499615e+01    1.0296874312e-01    6.4000000000e+01    1.3376887408e-02    9.4059244792e-01
        12   -4.5313720395e+01    2.0541826962e+03   -8.3110431985e+01    3.7796711590e+01   -1.0796189505e+01   -5.1102678690e+01   -2.3766506454e+01    2.5549426641e+00   -1.0572006279e+01    1.0296874312e-01    6.4000000000e+01    1.0096096754e-02    9.4091796875e-01
        13   -4.5275125195e+01    2.0510655854e+03   -8.4293758707e+01    3.9018633513e+01   -1.0648774208e+01   -5.1102678690e+01   -2.4743909545e+01    2.2016037353e+00   -1.0353366510e+01    1.0296874312e-01    6.4000000000e+01    1.2320942769e-02    9.3391927083e-01
