#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5247766539e+01    2.0487321760e+03   -8.2242604489e+01    3.6994837950e+01   -1.1179365060e+01   -5.1102678690e+01   -2.2850266081e+01    2.8897053424e+00   -1.0905722383e+01    1.0296874312e-01    2.0480000000e+03    7.3173991195e-01    9.8973083496e-01
         1   -4.5288042006e+01    2.0524110452e+03   -8.2483789240e+01    3.7195747234e+01   -1.1263917655e+01   -5.1102678690e+01   -2.3014956683e+01    2.8977637884e+00   -1.0988137155e+01    1.0296874312e-01    2.0420000000e+03    7.3692135199e-01    9.8991394043e-01
         2   -4.5267908562e+01    2.0505440034e+03   -8.2594154846e+01    3.7326246284e+01   -1.1223103917e+01   -5.1102678690e+01   -2.3091013874e+01    2.8226416352e+00   -1.0947089201e+01    1.0296874312e-01    2.0490000000e+03    7.3014801298e-01    9.9014446621e-01
         3   -4.5283854102e+01    2.0521275103e+03   -8.2468400879e+01    3.7184546777e+01   -1.1244122147e+01   -5.1102678690e+01   -2.2741527875e+01    2.6199278337e+00   -1.0962787264e+01    1.0296874312e-01    2.0640000000e+03    7.3666664807e-01    9.9025439239e-01
         4   -4.5311466211e+01    2.0545925859e+03   -8.2450589434e+01    3.7139123223e+01   -1.1278690124e+01   -5.1102678690e+01   -2.2763468232e+01    2.6942476124e+00   -1.0996153566e+01    1.0296874312e-01    2.0480000000e+03    7.4164732895e-01    9.8997698643e-01
         5   -4.5249183069e+01    2.0491570611e+03   -8.2491529729e+01    3.7242346660e+01   -1.1285809546e+01   -5.1102678690e+01   -2.2773793161e+01    2.6707516682e+00   -1.1000859896e+01    1.0296874312e-01    2.0490000000e+03    7.3440407100e-01    9.9034118652e-01
         6   -4.5268812847e+01    2.0507849434e+03   -8.2421203263e+01    3.7152390416e+01   -1.1259104650e+01   -5.1102678690e+01   -2.2747412233e+01    2.6879923100e+00   -1.0974918192e+01    1.0296874312e-01    2.0480000000e+03    7.3494062200e-01    9.9014763299e-01
         7   -4.5310019838e+01    2.0545921995e+03   -8.2285610280e+01    3.6975590442e+01   -1.1262213139e+01   -5.1102678690e+01   -2.2743116385e+01    2.8223979337e+00   -1.0978106382e+01    1.0296874312e-01    2.0570000000e+03    7.3202646303e-01    9.9014282227e-01
         8   -4.5282919804e+01    2.0520315377e+03   -8.2471017451e+01    3.7188097647e+01   -1.1292781887e+01   -5.1102678690e+01   -2.2900953515e+01    2.8253966419e+00   -1.1011534922e+01    1.0296874312e-01    2.0500000000e+03    7.2985261399e-01    9.9026191055e-01
         9   -4.5330567914e+01    2.0565530474e+03   -8.2484114652e+01    3.7153546738e+01   -1.1211739850e+01   -5.1102678690e+01   -2.2944083772e+01    2.7743876603e+00   -1.0933280689e+01    1.0296874312e-01    2.0470000000e+03    7.2961102694e-01    9.9042682927e-01
