#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
       108   -1.4652825662e+01    2.1483658775e+02   -2.9156780990e+01    1.4503955329e+01    4.3636682540e+00   -3.3520449244e+01    4.7976300000e+05    1.2662815899e+00    9.9964619027e-01
       109   -1.4654369638e+01    2.1488240052e+02   -2.9209362881e+01    1.4554993244e+01    4.3700738886e+00   -3.3579436770e+01    4.7979700000e+05    1.3923304230e+00    9.9967902488e-01
       110   -1.4651793781e+01    2.1480941365e+02   -2.9268068754e+01    1.4616274973e+01    4.3743155941e+00   -3.3642384348e+01    4.7968300000e+05    1.6934860051e+00    9.9965185913e-01
       111   -1.4650475284e+01    2.1476926054e+02   -2.9135107246e+01    1.4484631962e+01    4.3759227943e+00   -3.3511030040e+01    4.7949900000e+05    2.8214093745e+00    9.9969030404e-01
       112   -1.4648483244e+01    2.1471054046e+02   -2.9173215676e+01    1.4524732432e+01    4.3759426937e+00   -3.3549158370e+01    4.7931300000e+05    2.6275191456e+00    9.9965837066e-01
       113   -1.4650219547e+01    2.1476109201e+02   -2.9370552870e+01    1.4720333323e+01    4.3674558481e+00   -3.3738008718e+01    4.7904800000e+05    3.0031194985e+00    9.9964931136e-01
       114   -1.4651439245e+01    2.1479739490e+02   -2.9352371537e+01    1.4700932293e+01    4.3712989042e+00   -3.3723670442e+01    4.7890500000e+05    3.3441834748e+00    9.9965493525e-01
       115   -1.4649682453e+01    2.1474659943e+02   -2.9464838184e+01    1.4815155731e+01    4.3840882970e+00   -3.3848926481e+01    4.7891100000e+05    3.0333857089e+00    9.9964503116e-01
       116   -1.4653733830e+01    2.1486433296e+02   -2.9435443887e+01    1.4781710057e+01    4.3717018193e+00   -3.3807145706e+01    4.7880100000e+05    3.3298121989e+00    9.9964756227e-01
       117   -1.4649794858e+01    2.1474745576e+02   -2.9427514228e+01    1.4777719369e+01    4.3761160302e+00   -3.3803630258e+01    4.7856200000e+05    2.9208379090e+00    9.9966932220e-01
       118   -1.4649519059e+01    2.1473989653e+02   -2.9341302007e+01    1.4691782949e+01    4.3839173476e+00   -3.3725219355e+01    4.7855400000e+05    3.0675981045e+00    9.9966042593e-01
       119   -1.4650145657e+01    2.1475766324e+02   -2.9230691760e+01    1.4580546103e+01    4.3613916036e+00   -3.3592083363e+01    4.7872500000e+05    3.0169280916e+00    9.9966003007e-01
       120   -1.4651536999e+01    2.1479958632e+02   -2.9354098313e+01    1.4702561314e+01    4.3716463902e+00   -3.3725744703e+01    4.7885100000e+05    3.3112425208e+00    9.9965699085e-01
       121   -1.4650809522e+01    2.1477972022e+02   -2.9352065104e+01    1.4701255582e+01    4.3832724590e+00   -3.3735337563e+01    4.7855700000e+05    1.5930168778e+00    9.9964844113e-01
       122   -1.4652178125e+01    2.1481885137e+02   -2.9427217344e+01    1.4775039219e+01    4.3771240960e+00   -3.3804341440e+01    4.7853600000e+05    1.9326162338e+00    9.9966406817e-01
       123   -1.4652108742e+01    2.1481789554e+02   -2.9421306344e+01    1.4769197602e+01    4.3809509355e+00   -3.3802257280e+01    4.7848200000e+05    1.5729364753e+00    9.9967815013e-01
       124   -1.4650138265e+01    2.1475905643e+02   -2.9508209040e+01    1.4858070775e+01    4.3812831875e+00   -3.3889492228e+01    4.7819000000e+05    1.7925544530e+00    9.9966540511e-01
       125   -1.4651017013e+01    2.1478283839e+02   -2.9306466948e+01    1.4655449934e+01    4.3853514549e+00   -3.3691818403e+01    4.7793500000e+05    1.8483119756e+00    9.9967673651e-01
       126   -1.4652087465e+01    2.1481541257e+02   -2.9391149369e+01    1.4739061904e+01    4.3818813834e+00   -3.3773030753e+01    4.7825400000e+05    1.5788823068e+00    9.9965342553e-01
       127   -1.4652851057e+01    2.1483743881e+02   -2.9297542938e+01    1.4644691881e+01    4.3769644258e+00   -3.3674507364e+01    4.7849200000e+05    1.3524416387e+00    9.9969017597e-01
       128   -1.4650249160e+01    2.1476140111e+02   -2.9385177717e+01    1.4734928558e+01    4.3820023461e+00   -3.3767180063e+01    4.7853300000e+05    1.3133715093e+00    9.9964996891e-01
       129   -1.4648519698e+01    2.1470907633e+02   -2.9246528721e+01    1.4598009024e+01    4.3883714609e+00   -3.3634900182e+01    4.7878100000e+05    1.2871249169e+00    9.9966790250e-01
       130   -1.4649542549e+01    2.1474029941e+02   -2.9096862517e+01    1.4447319969e+01    4.3651687338e+00   -3.3462031251e+01    4.7868100000e+05    1.2775385380e+00    9.9966418829e-01
       131   -1.4649865469e+01    2.1474935362e+02   -2.9063398261e+01    1.4413532791e+01    4.3730219691e+00   -3.3436420230e+01    4.7850400000e+05    1.5891989917e+00    9.9965935764e-01
       132   -1.4651037481e+01    2.1478435553e+02   -2.9267147682e+01    1.4616110201e+01    4.3750084152e+00   -3.3642156097e+01    4.7842100000e+05    2.0531503409e+00    9.9969168982e-01
       133   -1.4652812714e+01    2.1483753455e+02   -2.9462448703e+01    1.4809635989e+01    4.3800208763e+00   -3.3842469580e+01    4.7822800000e+05    1.3601069748e+00    9.9966021145e-01
       134   -1.4652203512e+01    2.1482058998e+02   -2.9318290454e+01    1.4666086942e+01    4.3818022220e+00   -3.3700092676e+01    4.7800000000e+05    1.6918960214e+00    9.9965323627e-01
       135   -1.4651948311e+01    2.1481446284e+02   -2.9224023467e+01    1.4572075156e+01    4.3815110764e+00   -3.3605534543e+01    4.7776800000e+05    1.9666283131e+00    9.9968762182e-01
       136   -1.4651289390e+01    2.1479382707e+02   -2.9165605401e+01    1.4514316011e+01    4.3840905619e+00   -3.3549695962e+01    4.7767600000e+05    1.3974463791e+00    9.9966504540e-01
       137   -1.4654078793e+01    2.1487456779e+02   -2.9003716403e+01    1.4349637610e+01    4.3840462342e+00   -3.3387762637e+01    4.7777000000e+05    1.7780712396e+00    9.9967191886e-01
       138   -1.4655647981e+01    2.1492401539e+02   -2.9126576376e+01    1.4470928395e+01    4.3698434291e+00   -3.3496419805e+01    4.7815700000e+05    1.6002515405e+00    9.9963764187e-01
       139   -1.4654815523e+01    2.1490000175e+02   -2.9366468532e+01    1.4711653009e+01    4.3856739786e+00   -3.3752142510e+01    4.7889600000e+05    1.5119955689e+00    9.9966484530e-01
       140   -1.4651972260e+01    2.1482230465e+02   -2.9539096865e+01    1.4887124605e+01    4.3823577602e+00   -3.3921454625e+01    4.7881200000e+05    1.5147076398e+00    9.9964599666e-01
       141   -1.4651034757e+01    2.1479170553e+02   -2.9519869172e+01    1.4868834415e+01    4.3882432334e+00   -3.3908112406e+01    4.7882500000e+05    1.5454535633e+00    9.9965748932e-01
       142   -1.4651719558e+01    2.1481161191e+02   -2.9379629463e+01    1.4727909905e+01    4.3857167717e+00   -3.3765346234e+01    4.7870400000e+05    1.6212825775e+00    9.9966158587e-01
       143   -1.4651434549e+01    2.1480448682e+02   -2.9451347066e+01    1.4799912517e+01    4.3938331590e+00   -3.3845180225e+01    4.7870400000e+05    1.4237067103e+00    9.9967725001e-01
