#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6466537707e+01    2.1598198260e+03   -6.5609664312e+01    1.9143126605e+01    3.0190133384e+01   -1.0399594914e+02    8.1961514430e+00    2.0019200000e+05    3.0646994009e-01    4.0390293500e-01
         1   -4.6472970761e+01    2.1604066872e+03   -6.5652258321e+01    1.9179287560e+01    3.0212250409e+01   -1.0405773421e+02    8.1932254840e+00    2.0019200000e+05    3.0402966501e-01    4.0336935633e-01
         2   -4.6472359100e+01    2.1603480224e+03   -6.5659750472e+01    1.9187391372e+01    3.0198639505e+01   -1.0408003004e+02    8.2216400666e+00    2.0019200000e+05    3.0384066526e-01    4.0324810909e-01
         3   -4.6468276028e+01    2.1599704600e+03   -6.5612398320e+01    1.9144122291e+01    3.0170262415e+01   -1.0400322351e+02    8.2205627776e+00    2.0019200000e+05    3.0452477231e-01    4.0338933715e-01
         4   -4.6472670505e+01    2.1603742961e+03   -6.5642962605e+01    1.9170292100e+01    3.0211995677e+01   -1.0405029400e+02    8.1953357166e+00    2.0019200000e+05    3.0385568913e-01    4.0297882215e-01
         5   -4.6472034934e+01    2.1603267796e+03   -6.5692390733e+01    1.9220355799e+01    3.0223586844e+01   -1.0410671327e+02    8.1907356908e+00    2.0019200000e+05    3.0390963484e-01    4.0314616150e-01
         6   -4.6471000119e+01    2.1602182389e+03   -6.5648684080e+01    1.9177683961e+01    3.0180241193e+01   -1.0401108938e+02    8.1821641088e+00    2.0019200000e+05    3.0411036532e-01    4.0375035421e-01
         7   -4.6466716987e+01    2.1598410563e+03   -6.5591793482e+01    1.9125076495e+01    3.0177332965e+01   -1.0402426435e+02    8.2551379010e+00    2.0019200000e+05    3.0392054512e-01    4.0381120488e-01
         8   -4.6472777863e+01    2.1604164474e+03   -6.5729964711e+01    1.9257186849e+01    3.0223238105e+01   -1.0421489856e+02    8.2616957432e+00    2.0019200000e+05    3.0473401573e-01    4.0286438655e-01
         9   -4.6464228098e+01    2.1595921554e+03   -6.5715044978e+01    1.9250816880e+01    3.0225860437e+01   -1.0416307765e+02    8.2221722327e+00    2.0019200000e+05    3.0400987802e-01    4.0298790434e-01
        10   -4.6471629264e+01    2.1602906195e+03   -6.5671346628e+01    1.9199717363e+01    3.0203767796e+01   -1.0410928964e+02    8.2341752202e+00    2.0019200000e+05    3.0391807854e-01    4.0372696757e-01
        11   -4.6468487718e+01    2.1600032684e+03   -6.5620776332e+01    1.9152288615e+01    3.0191104211e+01   -1.0413657498e+02    8.3246944347e+00    2.0019200000e+05    3.0469311598e-01    4.0350082103e-01
        12   -4.6469762199e+01    2.1601181381e+03   -6.5668801751e+01    1.9199039552e+01    3.0219596825e+01   -1.0415316891e+02    8.2647703365e+00    2.0019200000e+05    3.0412713614e-01    4.0311505500e-01
        13   -4.6473180244e+01    2.1604506529e+03   -6.5681357987e+01    1.9208177743e+01    3.0199901229e+01   -1.0416841610e+02    8.2871568869e+00    2.0019200000e+05    3.0400599583e-01    4.0326445703e-01
        14   -4.6469278942e+01    2.1600867318e+03   -6.5656567829e+01    1.9187288887e+01    3.0205393036e+01   -1.0410471504e+02    8.2427541796e+00    2.0019200000e+05    3.0426375261e-01    4.0377192441e-01
        15   -4.6474148941e+01    2.1605569155e+03   -6.5657662232e+01    1.9183513291e+01    3.0212441818e+01   -1.0412933239e+02    8.2592283379e+00    2.0019200000e+05    3.0404066864e-01    4.0329533648e-01
        16   -4.6466991483e+01    2.1598578429e+03   -6.5663216644e+01    1.9196225161e+01    3.0213430793e+01   -1.0409875268e+02    8.2221052415e+00    2.0019200000e+05    3.0472068182e-01    4.0312118548e-01
        17   -4.6471090620e+01    2.1602589244e+03   -6.5636861242e+01    1.9165770622e+01    3.0202707314e+01   -1.0410886409e+02    8.2692955337e+00    2.0019200000e+05    3.0410864336e-01    4.0356030938e-01
        18   -4.6469564453e+01    2.1601260164e+03   -6.5649073197e+01    1.9179508744e+01    3.0204702912e+01   -1.0403392811e+02    8.1801520007e+00    2.0019200000e+05    3.0403683729e-01    4.0338388783e-01
        19   -4.6466252559e+01    2.1598204813e+03   -6.5719784030e+01    1.9253531471e+01    3.0225682521e+01   -1.0421187750e+02    8.2664109470e+00    2.0019200000e+05    3.0472932362e-01    4.0328670840e-01
