#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6418479766e+01    2.1552920546e+03   -6.5436821596e+01    1.9018341829e+01    3.0183044341e+01   -1.0361945173e+02    7.9995857907e+00    5.0048000000e+04    7.7621741768e-02    4.0906093786e-01
         1   -4.6425908000e+01    2.1559846005e+03   -6.5366809527e+01    1.8940901527e+01    3.0173067818e+01   -1.0381422374e+02    8.2743463946e+00    5.0048000000e+04    7.6329943450e-02    4.1018077191e-01
         2   -4.6424525805e+01    2.1558347697e+03   -6.5429201174e+01    1.9004675368e+01    3.0270941146e+01   -1.0396087072e+02    8.2607284005e+00    5.0048000000e+04    7.6891710653e-02    4.0839702976e-01
         3   -4.6423152811e+01    2.1557236813e+03   -6.5284066669e+01    1.8860913858e+01    3.0203206069e+01   -1.0378913948e+02    8.3018667446e+00    5.0048000000e+04    7.6246240998e-02    4.0946600355e-01
         4   -4.6420949726e+01    2.1555100994e+03   -6.5415620926e+01    1.8994671200e+01    3.0253808919e+01   -1.0382698929e+02    8.1575594485e+00    5.0048000000e+04    7.6169930837e-02    4.0912632963e-01
         5   -4.6423235841e+01    2.1557279613e+03   -6.5418783326e+01    1.8995547485e+01    3.0239528702e+01   -1.0389140170e+02    8.2330896713e+00    5.0048000000e+04    7.6240910327e-02    4.0911997210e-01
         6   -4.6413604158e+01    2.1548206568e+03   -6.5424668064e+01    1.9011063906e+01    3.0207709735e+01   -1.0382099587e+02    8.1886180728e+00    5.0048000000e+04    7.6160994961e-02    4.0901643513e-01
         7   -4.6417780522e+01    2.1552087336e+03   -6.5457623209e+01    1.9039842687e+01    3.0265141996e+01   -1.0396392093e+02    8.2411557239e+00    5.0048000000e+04    7.6221475268e-02    4.0862135986e-01
         8   -4.6417309203e+01    2.1551844031e+03   -6.5482159669e+01    1.9064850467e+01    3.0259232858e+01   -1.0389127173e+02    8.1498792020e+00    5.0048000000e+04    7.6191420064e-02    4.0846514619e-01
         9   -4.6419100153e+01    2.1553627006e+03   -6.5460426694e+01    1.9041326541e+01    3.0257095180e+01   -1.0389161272e+02    8.1740908474e+00    5.0048000000e+04    7.6198060723e-02    4.0850510782e-01
        10   -4.6418855040e+01    2.1552994732e+03   -6.5355493258e+01    1.8936638219e+01    3.0239619880e+01   -1.0375586017e+02    8.1607470290e+00    5.0048000000e+04    7.6181308312e-02    4.0836978319e-01
        11   -4.6422499342e+01    2.1556588877e+03   -6.5330781692e+01    1.8908282350e+01    3.0209981071e+01   -1.0366803803e+02    8.1272752668e+00    5.0048000000e+04    7.6221380164e-02    4.0980476924e-01
        12   -4.6410752219e+01    2.1545623543e+03   -6.5348755226e+01    1.8938003007e+01    3.0188242592e+01   -1.0368240618e+02    8.1454083575e+00    5.0048000000e+04    7.6915517449e-02    4.0959406243e-01
        13   -4.6415896766e+01    2.1550369552e+03   -6.5316691211e+01    1.8900794444e+01    3.0177090726e+01   -1.0345160260e+02    7.9578206639e+00    5.0048000000e+04    7.6279084034e-02    4.0997642263e-01
        14   -4.6418545411e+01    2.1552994281e+03   -6.5416454664e+01    1.8997909253e+01    3.0237020123e+01   -1.0388811965e+02    8.2346448605e+00    5.0048000000e+04    7.6217810021e-02    4.0965672954e-01
        15   -4.6417399885e+01    2.1551748156e+03   -6.5398253823e+01    1.8980853937e+01    3.0270133281e+01   -1.0395779610e+02    8.2894089940e+00    5.0048000000e+04    7.6212767731e-02    4.0888655981e-01
        16   -4.6413782497e+01    2.1548347153e+03   -6.5379538314e+01    1.8965755816e+01    3.0248123616e+01   -1.0377601335e+02    8.1483514233e+00    5.0048000000e+04    7.6235869790e-02    4.0934611864e-01
        17   -4.6420784343e+01    2.1554900998e+03   -6.5372325899e+01    1.8951541556e+01    3.0245140726e+01   -1.0382086166e+02    8.2033950328e+00    5.0048000000e+04    7.6196604792e-02    4.0967398570e-01
        18   -4.6416475435e+01    2.1551003435e+03   -6.5409263756e+01    1.8992788321e+01    3.0240504113e+01   -1.0384317022e+02    8.1934023527e+00    5.0048000000e+04    7.6233936145e-02    4.0923440770e-01
        19   -4.6423686524e+01    2.1557642836e+03   -6.5411269778e+01    1.8987583254e+01    3.0223065886e+01   -1.0401204039e+02    8.3777047256e+00    5.0048000000e+04    7.6214263106e-02    4.0921442688e-01
