# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.9287911995e+01    2.7258058197e-01    4.0960000000e+03    4.0960000000e+03    0.0000000000e+00   -2.9290450737e+01    9.9407012447e-01    9.9975585938e-01
         1   -2.9281974478e+01    2.6557528806e-01    4.0959441347e+03    4.0960000000e+03    0.0000000000e+00   -2.9287911995e+01    9.9390554664e-01    9.9926757812e-01
         2   -2.9285740240e+01    2.6978215128e-01    4.0960242800e+03    4.0970000000e+03    1.8750000000e-01   -2.9379618809e+01    9.9338581531e-01    9.9975591897e-01
         3   -2.9280661399e+01    2.6856732699e-01    4.0959716696e+03    4.0960000000e+03    6.2500000000e-02   -2.9285740240e+01    9.9315194445e-01    9.9975585938e-01
         4   -2.9284140421e+01    2.7085308328e-01    4.0960296826e+03    4.0980000000e+03    1.8750000000e-01   -2.9475926230e+01    9.9368705157e-01    1.0000000000e+00
         5   -2.9291524323e+01    2.6032746438e-01    4.0960473652e+03    4.0980000000e+03    0.0000000000e+00   -2.9479405253e+01    9.9416745006e-01    9.9951195705e-01
         6   -2.9294846310e+01    2.6549259518e-01    4.0960158097e+03    4.0960000000e+03    1.2500000000e-01   -2.9291524323e+01    9.9446955016e-01    9.9902343750e-01
         7   -2.9299074689e+01    2.6010139768e-01    4.0960093465e+03    4.0940000000e+03    1.8750000000e-01   -2.9099486111e+01    9.9514201291e-01    1.0000000000e+00
         8   -2.9289931125e+01    2.6258899541e-01    4.0959779645e+03    4.1000000000e+03    2.5000000000e-01   -2.9689509078e+01    9.9431002096e-01    9.9951219512e-01
         9   -2.9296571931e+01    2.6422881183e-01    4.0960518753e+03    4.0990000000e+03    1.2500000000e-01   -2.9582792639e+01    9.9413823210e-01    9.9926811417e-01
        10   -2.9292979418e+01    2.5787917597e-01    4.0959799867e+03    4.0960000000e+03    1.2500000000e-01   -2.9296571931e+01    9.9348522785e-01    1.0000000000e+00
        11   -2.9286049235e+01    2.6844638675e-01    4.0959895213e+03    4.1000000000e+03    2.5000000000e-01   -2.9683413808e+01    9.9389260700e-01    9.9902439024e-01
        12   -2.9283327075e+01    2.5605989164e-01    4.0959937367e+03    4.0970000000e+03    1.8750000000e-01   -2.9383693566e+01    9.9512126237e-01    9.9926775690e-01
        13   -2.9289754930e+01    2.5732788228e-01    4.0960325828e+03    4.0960000000e+03    1.2500000000e-01   -2.9283327075e+01    9.9445228712e-01    9.9951171875e-01
        14   -2.9287792803e+01    2.6431812144e-01    4.0959885311e+03    4.0960000000e+03    1.2500000000e-01   -2.9289754930e+01    9.9537966951e-01    1.0000000000e+00
        15   -2.9292604622e+01    2.7349130045e-01    4.0960478211e+03    4.1000000000e+03    1.8750000000e-01   -2.9678227193e+01    9.9324432789e-01    9.9902439024e-01
        16   -2.9292436976e+01    2.6636019036e-01    4.0959982501e+03    4.0960000000e+03    1.8750000000e-01   -2.9292604622e+01    9.9415150458e-01    9.9951171875e-01
        17   -2.9302293082e+01    2.7019005450e-01    4.0960497737e+03    4.0960000000e+03    1.2500000000e-01   -2.9292436976e+01    9.9414235809e-01    9.9975585938e-01
        18   -2.9303483808e+01    2.6672921703e-01    4.0959987064e+03    4.0950000000e+03    6.2500000000e-02   -2.9204624909e+01    9.9401061551e-01    9.9951159951e-01
        19   -2.9305084084e+01    2.8092316420e-01    4.0959901523e+03    4.0930000000e+03    1.2500000000e-01   -2.9010407717e+01    9.9366930985e-01    9.9951136086e-01
        20   -2.9297323573e+01    2.6254127713e-01    4.0959494652e+03    4.0940000000e+03    1.8750000000e-01   -2.9109723885e+01    9.9406718200e-01    9.9926722032e-01
        21   -2.9290053112e+01    2.6247096506e-01    4.0959456186e+03    4.0930000000e+03    1.2500000000e-01   -2.9004247482e+01    9.9473838549e-01    1.0000000000e+00
        22   -2.9290504651e+01    2.5399722882e-01    4.0960185142e+03    4.0990000000e+03    1.8750000000e-01   -2.9582914626e+01    9.9491631676e-01    9.9878019029e-01
        23   -2.9292387143e+01    2.6261205357e-01    4.0960133156e+03    4.0960000000e+03    2.5000000000e-01   -2.9290504651e+01    9.9417814273e-01    1.0000000000e+00
        24   -2.9285657474e+01    2.5516370728e-01    4.0959629270e+03    4.0960000000e+03    0.0000000000e+00   -2.9292387143e+01    9.9443502325e-01    9.9951171875e-01
        25   -2.9293256749e+01    2.5880636733e-01    4.0960542375e+03    4.0980000000e+03    2.5000000000e-01   -2.9480922306e+01    9.9440666411e-01    9.9975597853e-01
        26   -2.9290541579e+01    2.6083597412e-01    4.0959894728e+03    4.0970000000e+03    6.2500000000e-02   -2.9390901080e+01    9.9503274601e-01    9.9975591897e-01
        27   -2.9285576935e+01    2.5533117931e-01    4.0959727333e+03    4.0960000000e+03    6.2500000000e-02   -2.9290541579e+01    9.9447609192e-01    9.9951171875e-01
        28   -2.9285051860e+01    2.6206524956e-01    4.0959966966e+03    4.0960000000e+03    1.2500000000e-01   -2.9285576935e+01    9.9385085231e-01    1.0000000000e+00
        29   -2.9287818114e+01    2.6654914541e-01    4.0960173147e+03    4.0970000000e+03    6.2500000000e-02   -2.9382696191e+01    9.9432998651e-01    9.9902367586e-01
        30   -2.9279559335e+01    2.6515517798e-01    4.0959401006e+03    4.0930000000e+03    2.5000000000e-01   -2.8994742023e+01    9.9396519909e-01    9.9951136086e-01
