#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5179349560e+01    2.0425700574e+03   -8.2897821841e+01    3.7718472281e+01   -1.1298907965e+01   -5.1102678690e+01   -2.3339288355e+01    2.8430531697e+00   -1.1046937980e+01    1.0296874312e-01    4.1280000000e+03    1.5189509550e+00    9.9621074879e-01
         1   -4.5189584581e+01    2.0435431871e+03   -8.2925398653e+01    3.7735814072e+01   -1.1307157010e+01   -5.1102678690e+01   -2.3438530982e+01    2.9229680290e+00   -1.1053170037e+01    1.0296874312e-01    4.0910000000e+03    1.5124089060e+00    9.9591961023e-01
         2   -4.5178151512e+01    2.0425276542e+03   -8.2974496263e+01    3.7796344751e+01   -1.1307439819e+01   -5.1102678690e+01   -2.3505021595e+01    2.9406438413e+00   -1.1057520621e+01    1.0296874312e-01    4.0920000000e+03    1.5003661660e+00    9.9602786605e-01
         3   -4.5169043163e+01    2.0417201933e+03   -8.2985270440e+01    3.7816227276e+01   -1.1237839127e+01   -5.1102678690e+01   -2.3635247456e+01    2.9904948336e+00   -1.0983769070e+01    1.0296874312e-01    4.0950000000e+03    1.5063291279e+00    9.9576258246e-01
         4   -4.5148745118e+01    2.0397837787e+03   -8.3017175516e+01    3.7868430398e+01   -1.1224790292e+01   -5.1102678690e+01   -2.3659415539e+01    2.9697090057e+00   -1.0967302807e+01    1.0296874312e-01    4.0960000000e+03    1.4981774039e+00    9.9564805766e-01
         5   -4.5186216183e+01    2.0432580893e+03   -8.3074075006e+01    3.7887858822e+01   -1.1191867506e+01   -5.1102678690e+01   -2.3757254116e+01    2.9777253067e+00   -1.0937211647e+01    1.0296874312e-01    4.1000000000e+03    1.5063630369e+00    9.9603755182e-01
         6   -4.5201492305e+01    2.0447093123e+03   -8.2968092757e+01    3.7766600453e+01   -1.1209883386e+01   -5.1102678690e+01   -2.3696424119e+01    3.0408934389e+00   -1.0953986441e+01    1.0296874312e-01    4.0980000000e+03    1.5112561240e+00    9.9590401513e-01
         7   -4.5200954284e+01    2.0445158334e+03   -8.2834014246e+01    3.7633059962e+01   -1.1179142879e+01   -5.1102678690e+01   -2.3610186521e+01    3.0579938446e+00   -1.0921781696e+01    1.0296874312e-01    4.0920000000e+03    1.5117146430e+00    9.9580280830e-01
         8   -4.5187100757e+01    2.0432701387e+03   -8.2838512787e+01    3.7651412030e+01   -1.1216596093e+01   -5.1102678690e+01   -2.3543908680e+01    3.0246706764e+00   -1.0961542985e+01    1.0296874312e-01    4.0900000000e+03    1.5109475530e+00    9.9581704934e-01
         9   -4.5190474837e+01    2.0436201225e+03   -8.2814969853e+01    3.7624495016e+01   -1.1202589610e+01   -5.1102678690e+01   -2.3549897732e+01    3.0401961797e+00   -1.0945891686e+01    1.0296874312e-01    4.1090000000e+03    1.5225623160e+00    9.9583739937e-01
