#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.4582938530e+01    1.9891860587e+03   -8.1653266761e+01    3.7070328231e+01   -1.1304922942e+01   -5.1102678690e+01   -2.2571725206e+01    3.3260600772e+00   -1.0995293026e+01    1.0296874312e-01    6.4000000000e+01    1.8972969483e-02    9.3424479167e-01
         1   -4.5003117062e+01    2.0264937803e+03   -8.3643708281e+01    3.8640591219e+01   -1.0556308069e+01   -5.1102678690e+01   -2.4637925370e+01    2.6532038482e+00   -1.0202778591e+01    1.0296874312e-01    6.4000000000e+01    1.6414787009e-02    9.3391927083e-01
         2   -4.5168825225e+01    2.0420514626e+03   -8.2658667460e+01    3.7489842235e+01   -1.0949239764e+01   -5.1102678690e+01   -2.3239148134e+01    2.6323991291e+00   -1.0659712071e+01    1.0296874312e-01    6.4000000000e+01    1.6841021003e-02    9.3961588542e-01
         3   -4.5078410894e+01    2.0331080182e+03   -8.0733479544e+01    3.5655068650e+01   -1.0831439158e+01   -5.1102678690e+01   -2.2503632771e+01    3.7042710760e+00   -1.0542044185e+01    1.0296874312e-01    6.4000000000e+01    2.1532823739e-02    9.3847656250e-01
         4   -4.4943659389e+01    2.0210725385e+03   -8.1002669751e+01    3.6059010362e+01   -1.1491954283e+01   -5.1102678690e+01   -2.0935820408e+01    2.5277836297e+00   -1.1262967255e+01    1.0296874312e-01    6.4000000000e+01    1.8524009763e-02    9.3619791667e-01
         5   -4.4769512753e+01    2.0055966952e+03   -8.3258401220e+01    3.8488888467e+01   -1.1273722527e+01   -5.1102678690e+01   -2.2590253319e+01    1.7082533162e+00   -1.0975228622e+01    1.0296874312e-01    6.4000000000e+01    1.4652097729e-02    9.3619791667e-01
         6   -4.4885704044e+01    2.0160806626e+03   -8.2165384482e+01    3.7279680437e+01   -1.0805116854e+01   -5.1102678690e+01   -2.1747819533e+01    1.4902305961e+00   -1.0512228852e+01    1.0296874312e-01    6.4000000000e+01    1.6502357757e-02    9.4140625000e-01
         7   -4.5060814841e+01    2.0315065249e+03   -8.0679970476e+01    3.5619155635e+01   -1.1387768915e+01   -5.1102678690e+01   -2.1550380829e+01    3.3608579588e+00   -1.1119889180e+01    1.0296874312e-01    6.4000000000e+01    1.3261278640e-02    9.3929036458e-01
         8   -4.4916289795e+01    2.0188436220e+03   -8.3613609955e+01    3.8697320160e+01   -1.1361327324e+01   -5.1102678690e+01   -2.3550092349e+01    2.4004884081e+00   -1.1042333987e+01    1.0296874312e-01    6.4000000000e+01    1.5973140980e-02    9.2773437500e-01
         9   -4.5199448076e+01    2.0445409817e+03   -8.1843156662e+01    3.6643708586e+01   -1.1810119032e+01   -5.1102678690e+01   -2.1789749909e+01    2.8593909696e+00   -1.1540340303e+01    1.0296874312e-01    6.4000000000e+01    1.6233725648e-02    9.3652343750e-01
