#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5194386508e+01    2.0438655170e+03   -8.2247186715e+01    3.7052800206e+01   -1.1181620988e+01   -5.1102678690e+01   -2.2959439136e+01    2.9965521000e+00   -1.0925229115e+01    1.0296874312e-01    8.1810000000e+03    2.9636167570e+00    9.9821930790e-01
         1   -4.5181909928e+01    2.0428354046e+03   -8.2289088250e+01    3.7107178323e+01   -1.1207675477e+01   -5.1102678690e+01   -2.3002488764e+01    3.0237546818e+00   -1.0952130937e+01    1.0296874312e-01    8.1890000000e+03    2.9820842710e+00    9.9836269541e-01
         2   -4.5162515510e+01    2.0411188243e+03   -8.2464969280e+01    3.7302453770e+01   -1.1217245978e+01   -5.1102678690e+01   -2.3073917970e+01    2.9288733584e+00   -1.0959830810e+01    1.0296874312e-01    8.1870000000e+03    2.9931676490e+00    9.9841250458e-01
         3   -4.5159499296e+01    2.0408311777e+03   -8.2628820624e+01    3.7469321327e+01   -1.1249002975e+01   -5.1102678690e+01   -2.3137256063e+01    2.8601171042e+00   -1.0989181280e+01    1.0296874312e-01    8.1860000000e+03    2.9897397059e+00    9.9825201514e-01
         4   -4.5155081816e+01    2.0403487209e+03   -8.2428152168e+01    3.7273070352e+01   -1.1273247429e+01   -5.1102678690e+01   -2.3003387574e+01    2.9511615259e+00   -1.1013175525e+01    1.0296874312e-01    8.2020000000e+03    2.9965266261e+00    9.9832555230e-01
         5   -4.5149736035e+01    2.0398569819e+03   -8.2361471228e+01    3.7211735193e+01   -1.1292767897e+01   -5.1102678690e+01   -2.2879967781e+01    2.9139431402e+00   -1.1031600421e+01    1.0296874312e-01    8.1960000000e+03    2.9788534630e+00    9.9840662357e-01
         6   -4.5136264673e+01    2.0386573557e+03   -8.2278292407e+01    3.7142027734e+01   -1.1265617903e+01   -5.1102678690e+01   -2.2868090008e+01    2.9580941948e+00   -1.1000739590e+01    1.0296874312e-01    8.1840000000e+03    2.9784299140e+00    9.9828636419e-01
         7   -4.5159157294e+01    2.0407592507e+03   -8.2292033349e+01    3.7132876055e+01   -1.1252574913e+01   -5.1102678690e+01   -2.2956008197e+01    3.0192284518e+00   -1.0985138821e+01    1.0296874312e-01    8.1930000000e+03    2.9786642840e+00    9.9841690063e-01
         8   -4.5185843735e+01    2.0432092973e+03   -8.2301859671e+01    3.7116015936e+01   -1.1238509626e+01   -5.1102678690e+01   -2.2970109430e+01    3.0094380758e+00   -1.0973494634e+01    1.0296874312e-01    8.1950000000e+03    2.9773464120e+00    9.9825604469e-01
         9   -4.5177544187e+01    2.0422743927e+03   -8.2329679130e+01    3.7152134943e+01   -1.1275119205e+01   -5.1102678690e+01   -2.2819328600e+01    2.8674473655e+00   -1.1015303925e+01    1.0296874312e-01    8.1810000000e+03    2.9802827650e+00    9.9837835775e-01
        10   -4.5165320602e+01    2.0413063552e+03   -8.2547832187e+01    3.7382511586e+01   -1.1294449005e+01   -5.1102678690e+01   -2.3145954061e+01    2.9952495689e+00   -1.1034074343e+01    1.0296874312e-01    8.1880000000e+03    2.9670208859e+00    9.9832793794e-01
        11   -4.5160274631e+01    2.0408747731e+03   -8.2751025637e+01    3.7590751006e+01   -1.1270146308e+01   -5.1102678690e+01   -2.3278931077e+01    2.9007304394e+00   -1.1009867081e+01    1.0296874312e-01    8.2090000000e+03    2.9701734700e+00    9.9824737869e-01
        12   -4.5147800252e+01    2.0398695365e+03   -8.2687867619e+01    3.7540067368e+01   -1.1275915063e+01   -5.1102678690e+01   -2.3197413374e+01    2.8881395082e+00   -1.1016712536e+01    1.0296874312e-01    8.1990000000e+03    3.0102344590e+00    9.9829226641e-01
        13   -4.5124956637e+01    2.0376592164e+03   -8.2634786975e+01    3.7509830338e+01   -1.1275142386e+01   -5.1102678690e+01   -2.3105617291e+01    2.8486513919e+00   -1.1012878737e+01    1.0296874312e-01    8.1800000000e+03    3.0082602260e+00    9.9837796165e-01
        14   -4.5130761747e+01    2.0381751038e+03   -8.2539326920e+01    3.7408565173e+01   -1.1221716752e+01   -5.1102678690e+01   -2.3055878250e+01    2.8409467719e+00   -1.0958380889e+01    1.0296874312e-01    8.1870000000e+03    3.0100718380e+00    9.9834763097e-01
        15   -4.5151889939e+01    2.0400296549e+03   -8.2573494956e+01    3.7421605017e+01   -1.1198293251e+01   -5.1102678690e+01   -2.3133120334e+01    2.8605973203e+00   -1.0934068080e+01    1.0296874312e-01    8.1900000000e+03    2.9671868309e+00    9.9833236659e-01
