#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5409682586e+01    2.0637275895e+03   -8.0153522038e+01    3.4743839452e+01   -1.0898397868e+01   -5.1102678690e+01   -2.1357423578e+01    3.2049780991e+00   -1.0488706156e+01    1.0296874312e-01    6.4000000000e+01    1.2443603526e-02    9.3408203125e-01
         1   -4.5964084808e+01    2.1139623066e+03   -7.9745965677e+01    3.3781880869e+01   -1.1273285776e+01   -5.1102678690e+01   -2.0381270584e+01    3.0112693733e+00   -1.0933138444e+01    1.0296874312e-01    6.4000000000e+01    1.3252953999e-02    9.3717447917e-01
         2   -4.5902404295e+01    2.1078704996e+03   -8.0488486046e+01    3.4586081751e+01   -1.1819025407e+01   -5.1102678690e+01   -2.0050874266e+01    2.4840923175e+00   -1.1473389732e+01    1.0296874312e-01    6.4000000000e+01    1.5218540895e-02    9.4173177083e-01
         3   -4.5945877359e+01    2.1123822303e+03   -8.0155533753e+01    3.4209656395e+01   -1.1493918147e+01   -5.1102678690e+01   -2.0398010789e+01    2.8390738728e+00   -1.1222803868e+01    1.0296874312e-01    6.4000000000e+01    1.1790720513e-02    9.3782552083e-01
         4   -4.5878561967e+01    2.1061839083e+03   -8.1335056451e+01    3.5456494484e+01   -1.1677223064e+01   -5.1102678690e+01   -2.1238106304e+01    2.6829516074e+00   -1.1446218535e+01    1.0296874312e-01    6.4000000000e+01    1.3266029986e-02    9.4466145833e-01
         5   -4.5904572228e+01    2.1086445156e+03   -8.1158866084e+01    3.5254293856e+01   -1.1658472717e+01   -5.1102678690e+01   -1.9890237385e+01    1.4925227078e+00   -1.1359932954e+01    1.0296874312e-01    6.4000000000e+01    1.2529587009e-02    9.3717447917e-01
         6   -4.5790004865e+01    2.0982847528e+03   -8.1568924466e+01    3.5778919601e+01   -1.1320109951e+01   -5.1102678690e+01   -2.2546083531e+01    3.3999477068e+00   -1.1071672895e+01    1.0296874312e-01    6.4000000000e+01    2.0352481239e-02    9.3522135417e-01
         7   -4.5744132963e+01    2.0938746810e+03   -7.9714847803e+01    3.3970714840e+01   -1.1609502567e+01   -5.1102678690e+01   -2.0725576268e+01    3.7229097229e+00   -1.1274796585e+01    1.0296874312e-01    6.4000000000e+01    2.0618302733e-02    9.3701171875e-01
         8   -4.6095149435e+01    2.1262211503e+03   -7.8922897625e+01    3.2827748190e+01   -1.2131618902e+01   -5.1102678690e+01   -1.9235450826e+01    3.5468507931e+00   -1.1797526171e+01    1.0296874312e-01    6.4000000000e+01    1.9819887137e-02    9.3945312500e-01
         9   -4.5685361033e+01    2.0884187396e+03   -8.0629295850e+01    3.4943934818e+01   -1.0616160286e+01   -5.1102678690e+01   -2.2260649248e+01    3.3501923737e+00   -1.0314151821e+01    1.0296874312e-01    6.4000000000e+01    2.0939045877e-02    9.3815104167e-01
        10   -4.5754774791e+01    2.0944013657e+03   -8.1325984536e+01    3.5571209746e+01   -1.1259540688e+01   -5.1102678690e+01   -2.2979078599e+01    4.0153134410e+00   -1.1093675998e+01    1.0296874312e-01    6.4000000000e+01    1.8026303733e-02    9.3766276042e-01
        11   -4.5620436184e+01    2.0834299068e+03   -8.0420131281e+01    3.4799695098e+01   -1.1584789285e+01   -5.1102678690e+01   -2.0807646908e+01    3.0749836018e+00   -1.1254299075e+01    1.0296874312e-01    6.4000000000e+01    1.7240423636e-02    9.3098958333e-01
        12   -4.5930098996e+01    2.1113960473e+03   -8.0617942555e+01    3.4687843559e+01   -1.1733291096e+01   -5.1102678690e+01   -2.1058096311e+01    3.2761235412e+00   -1.1501144118e+01    1.0296874312e-01    6.4000000000e+01    1.5426226615e-02    9.3587239583e-01
        13   -4.5686384143e+01    2.0884369523e+03   -7.9062010401e+01    3.3375626257e+01   -1.1925589970e+01   -5.1102678690e+01   -1.9693933822e+01    3.6601920819e+00   -1.1630601020e+01    1.0296874312e-01    6.4000000000e+01    1.7699472883e-02    9.3994140625e-01
        14   -4.5608527064e+01    2.0810409127e+03   -7.7151659629e+01    3.1543132565e+01   -1.2416172754e+01   -5.1102678690e+01   -1.6708390993e+01    3.0755828089e+00   -1.2117935377e+01    1.0296874312e-01    6.4000000000e+01    1.8722989364e-02    9.4238281250e-01
        15   -4.6030943715e+01    2.1200662931e+03   -7.9881764534e+01    3.3850820819e+01   -1.1493287117e+01   -5.1102678690e+01   -2.0732674628e+01    3.4468759013e+00   -1.1095797340e+01    1.0296874312e-01    6.4000000000e+01    1.8721023385e-02    9.3945312500e-01
        16   -4.5540234978e+01    2.0752408626e+03   -8.1052787447e+01    3.5512552469e+01   -1.1168126623e+01   -5.1102678690e+01   -2.2790092941e+01    4.0081108072e+00   -1.0822354110e+01    1.0296874312e-01    6.4000000000e+01    1.5097549505e-02    9.3522135417e-01
        17   -4.5705019077e+01    2.0907549558e+03   -7.8216589880e+01    3.2511570802e+01   -1.1518350450e+01   -5.1102678690e+01   -1.8821298639e+01    3.2257379004e+00   -1.1144499661e+01    1.0296874312e-01    6.4000000000e+01    1.7156579255e-02    9.3798828125e-01
        18   -4.5901267929e+01    2.1077846483e+03   -7.8395301560e+01    3.2494033630e+01   -1.1958434775e+01   -5.1102678690e+01   -1.7405243606e+01    2.0710555117e+00   -1.1695003917e+01    1.0296874312e-01    6.4000000000e+01    1.7752698011e-02    9.4368489583e-01
