#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5755046143e+01    2.0948381632e+03   -8.0380385911e+01    3.4625339768e+01   -1.1599394983e+01   -5.1102678690e+01   -2.0849583209e+01    3.1712709716e+00   -1.1315820338e+01    1.0296874312e-01    2.0480000000e+03    7.3700890399e-01    9.9127197266e-01
         1   -4.5820278796e+01    2.1009162913e+03   -8.0176032658e+01    3.4355753861e+01   -1.1578963021e+01   -5.1102678690e+01   -2.0876962914e+01    3.3825719671e+00   -1.1296613016e+01    1.0296874312e-01    2.0410000000e+03    7.4124702299e-01    9.9122619629e-01
         2   -4.5846705094e+01    2.1034026155e+03   -8.0296777255e+01    3.4450072161e+01   -1.1642260044e+01   -5.1102678690e+01   -2.0824234758e+01    3.2723962375e+00   -1.1361357936e+01    1.0296874312e-01    2.0380000000e+03    7.3796253803e-01    9.9188510534e-01
         3   -4.5814790475e+01    2.1003842266e+03   -8.0286846369e+01    3.4472055893e+01   -1.1618395048e+01   -5.1102678690e+01   -2.0875624251e+01    3.3098516206e+00   -1.1337961461e+01    1.0296874312e-01    2.0500000000e+03    7.3768674000e-01    9.9127514720e-01
         4   -4.5835289952e+01    2.1024059304e+03   -8.0162932399e+01    3.4327642448e+01   -1.1604004899e+01   -5.1102678690e+01   -2.0879337442e+01    3.4230886322e+00   -1.1323978616e+01    1.0296874312e-01    2.0490000000e+03    7.3703241302e-01    9.9175304878e-01
         5   -4.5826589588e+01    2.1014138354e+03   -8.0171139202e+01    3.4344549614e+01   -1.1551323187e+01   -5.1102678690e+01   -2.0883542968e+01    3.3664056437e+00   -1.1275769519e+01    1.0296874312e-01    2.0560000000e+03    7.3952514201e-01    9.9068142997e-01
         6   -4.5816202097e+01    2.1005426742e+03   -8.0202951396e+01    3.4386749299e+01   -1.1542560507e+01   -5.1102678690e+01   -2.1024668307e+01    3.4669561079e+00   -1.1267640197e+01    1.0296874312e-01    2.0440000000e+03    7.4422249000e-01    9.9113874027e-01
         7   -4.5869204239e+01    2.1053383810e+03   -8.0211493488e+01    3.4342289249e+01   -1.1537113415e+01   -5.1102678690e+01   -2.0904485929e+01    3.3327845457e+00   -1.1264119494e+01    1.0296874312e-01    2.0510000000e+03    7.3620849790e-01    9.9151479941e-01
         8   -4.5890880278e+01    2.1072896772e+03   -8.0090133991e+01    3.4199253713e+01   -1.1523022872e+01   -5.1102678690e+01   -2.0973947089e+01    3.5095146609e+00   -1.1247642199e+01    1.0296874312e-01    2.0580000000e+03    7.3665026098e-01    9.9122379327e-01
         9   -4.5868599031e+01    2.1052673323e+03   -8.0167367970e+01    3.4298768939e+01   -1.1554017307e+01   -5.1102678690e+01   -2.0981125595e+01    3.4704536227e+00   -1.1279492816e+01    1.0296874312e-01    2.0390000000e+03    7.4809381098e-01    9.9014516521e-01
        10   -4.5874889293e+01    2.1058074737e+03   -8.0379918857e+01    3.4505029564e+01   -1.1601083041e+01   -5.1102678690e+01   -2.0932114669e+01    3.2559575429e+00   -1.1330926384e+01    1.0296874312e-01    2.0590000000e+03    7.3948232201e-01    9.9065105444e-01
        11   -4.5899779913e+01    2.1082410913e+03   -8.0244131212e+01    3.4344351299e+01   -1.1596281704e+01   -5.1102678690e+01   -2.0853966607e+01    3.3087957894e+00   -1.1323962342e+01    1.0296874312e-01    2.0510000000e+03    7.4486773799e-01    9.9136413307e-01
        12   -4.5917164683e+01    2.1097299785e+03   -8.0272557799e+01    3.4355393115e+01   -1.1654828862e+01   -5.1102678690e+01   -2.0796110201e+01    3.2810599552e+00   -1.1383116332e+01    1.0296874312e-01    2.0410000000e+03    7.4237949203e-01    9.9061433447e-01
        13   -4.5894459630e+01    2.1076019193e+03   -8.0228406216e+01    3.4333946586e+01   -1.1608457527e+01   -5.1102678690e+01   -2.0937220554e+01    3.4199505555e+00   -1.1335071553e+01    1.0296874312e-01    2.0450000000e+03    7.3984506796e-01    9.9121141597e-01
        14   -4.5875541235e+01    2.1059209152e+03   -8.0149885687e+01    3.4274344452e+01   -1.1590624071e+01   -5.1102678690e+01   -2.0948995332e+01    3.4924124068e+00   -1.1318516048e+01    1.0296874312e-01    2.0510000000e+03    7.4398312601e-01    9.9092298289e-01
        15   -4.5912465473e+01    2.1095721005e+03   -8.0287743302e+01    3.4375277829e+01   -1.1605003287e+01   -5.1102678690e+01   -2.1038832955e+01    3.4587716306e+00   -1.1333882945e+01    1.0296874312e-01    2.0570000000e+03    7.3997677094e-01    9.9081240858e-01
        16   -4.5883429863e+01    2.1066052143e+03   -8.0442652711e+01    3.4559222848e+01   -1.1574679923e+01   -5.1102678690e+01   -2.1077247096e+01    3.3119529989e+00   -1.1301635216e+01    1.0296874312e-01    2.0490000000e+03    7.4005841208e-01    9.9118862421e-01
        17   -4.5909115623e+01    2.1091046865e+03   -8.0470588474e+01    3.4561472851e+01   -1.1568528724e+01   -5.1102678690e+01   -2.1061493713e+01    3.2621126535e+00   -1.1293993630e+01    1.0296874312e-01    2.0460000000e+03    7.4025130493e-01    9.9124572962e-01
        18   -4.5917619374e+01    2.1097773792e+03   -8.0529126946e+01    3.4611507572e+01   -1.1583437796e+01   -5.1102678690e+01   -2.1217352461e+01    3.3743420010e+00   -1.1312275825e+01    1.0296874312e-01    2.0490000000e+03    7.3765998904e-01    9.9078995601e-01
        19   -4.5904863916e+01    2.1086056949e+03   -8.0669152048e+01    3.4764288132e+01   -1.1555699260e+01   -5.1102678690e+01   -2.1337578611e+01    3.3268045137e+00   -1.1281896708e+01    1.0296874312e-01    2.0420000000e+03    7.3632228095e-01    9.9173377257e-01
        20   -4.5925704137e+01    2.1104473647e+03   -8.0714172228e+01    3.4788468091e+01   -1.1518528418e+01   -5.1102678690e+01   -2.1536379731e+01    3.4434146110e+00   -1.1247375917e+01    1.0296874312e-01    2.0500000000e+03    7.3280229699e-01    9.9054236043e-01
        21   -4.5914364284e+01    2.1093916250e+03   -8.0701205830e+01    3.4786841546e+01   -1.1572685245e+01   -5.1102678690e+01   -2.1426267045e+01    3.4004251504e+00   -1.1300022682e+01    1.0296874312e-01    2.0550000000e+03    7.3633758503e-01    9.9132621951e-01
        22   -4.5952602152e+01    2.1130487628e+03   -8.0592200706e+01    3.4639598554e+01   -1.1600362405e+01   -5.1102678690e+01   -2.1545400221e+01    3.6562406107e+00   -1.1327955723e+01    1.0296874312e-01    2.0580000000e+03    7.3959540506e-01    9.9162104623e-01
        23   -4.5938612438e+01    2.1118431733e+03   -8.0833033213e+01    3.4894420775e+01   -1.1614676907e+01   -5.1102678690e+01   -2.1431095057e+01    3.3154174410e+00   -1.1347837346e+01    1.0296874312e-01    2.0630000000e+03    7.3910163692e-01    9.9072218173e-01
        24   -4.5934338026e+01    2.1113079963e+03   -8.0702490473e+01    3.4768152447e+01   -1.1592172353e+01   -5.1102678690e+01   -2.1340899689e+01    3.3332602589e+00   -1.1328427117e+01    1.0296874312e-01    2.0630000000e+03    7.4697644101e-01    9.9136572952e-01
        25   -4.5948143454e+01    2.1126711802e+03   -8.0868810748e+01    3.4920667294e+01   -1.1562084773e+01   -5.1102678690e+01   -2.1463409191e+01    3.2593619064e+00   -1.1297919057e+01    1.0296874312e-01    2.0660000000e+03    7.5021185109e-01    9.9112336403e-01
        26   -4.5951089454e+01    2.1127682744e+03   -8.0696898077e+01    3.4745808622e+01   -1.1490957084e+01   -5.1102678690e+01   -2.1454323764e+01    3.3510614620e+00   -1.1230512249e+01    1.0296874312e-01    2.0690000000e+03    7.5059524190e-01    9.9033458374e-01
        27   -4.5926814753e+01    2.1105203449e+03   -8.0700451872e+01    3.4773637119e+01   -1.1574665935e+01   -5.1102678690e+01   -2.1383097957e+01    3.3599907109e+00   -1.1312975015e+01    1.0296874312e-01    2.0560000000e+03    7.4724941701e-01    9.9060536491e-01
        28   -4.5952850458e+01    2.1129549634e+03   -8.0729905392e+01    3.4777054933e+01   -1.1605799306e+01   -5.1102678690e+01   -2.1347086758e+01    3.3256593633e+00   -1.1346183239e+01    1.0296874312e-01    2.0540000000e+03    7.4215043301e-01    9.9171631809e-01
        29   -4.5914559465e+01    2.1095191929e+03   -8.0562841036e+01    3.4648281571e+01   -1.1605263451e+01   -5.1102678690e+01   -2.1287448095e+01    3.4325492001e+00   -1.1349368723e+01    1.0296874312e-01    2.0570000000e+03    7.4329550494e-01    9.9099318403e-01
        30   -4.5933733264e+01    2.1114080137e+03   -8.0565806825e+01    3.4632073561e+01   -1.1570060479e+01   -5.1102678690e+01   -2.1377336239e+01    3.4842685827e+00   -1.1311347794e+01    1.0296874312e-01    2.0530000000e+03    7.3938602000e-01    9.9176592124e-01
        31   -4.5915587623e+01    2.1096758468e+03   -8.0446664626e+01    3.4531077003e+01   -1.1575133958e+01   -5.1102678690e+01   -2.1222976794e+01    3.4541248168e+00   -1.1315788776e+01    1.0296874312e-01    2.0610000000e+03    7.3867877200e-01    9.9129322942e-01
        32   -4.5931020267e+01    2.1110373692e+03   -8.0633715373e+01    3.4702695106e+01   -1.1574027759e+01   -5.1102678690e+01   -2.1378496917e+01    3.4214879939e+00   -1.1317624223e+01    1.0296874312e-01    2.0560000000e+03    7.3977929307e-01    9.9173641436e-01
        33   -4.5922085576e+01    2.1103204350e+03   -8.0599390065e+01    3.4677304489e+01   -1.1578855397e+01   -5.1102678690e+01   -2.1198114188e+01    3.2802582106e+00   -1.1321221794e+01    1.0296874312e-01    2.0490000000e+03    7.4191010289e-01    9.9056116245e-01
        34   -4.5918286645e+01    2.1100142378e+03   -8.0917568549e+01    3.4999281905e+01   -1.1555541261e+01   -5.1102678690e+01   -2.1430411957e+01    3.1710633596e+00   -1.1297009661e+01    1.0296874312e-01    2.0400000000e+03    7.3469387100e-01    9.9042215715e-01
        35   -4.5930834309e+01    2.1110204963e+03   -8.0790564355e+01    3.4859730046e+01   -1.1502699317e+01   -5.1102678690e+01   -2.1421612568e+01    3.2364262210e+00   -1.1239700458e+01    1.0296874312e-01    2.0390000000e+03    7.3257053504e-01    9.9091605392e-01
        36   -4.5922495955e+01    2.1103168722e+03   -8.0817096663e+01    3.4894600709e+01   -1.1569736957e+01   -5.1102678690e+01   -2.1415584417e+01    3.2709034008e+00   -1.1309633630e+01    1.0296874312e-01    2.0400000000e+03    7.3115955899e-01    9.9034453163e-01
        37   -4.5913525995e+01    2.1093725351e+03   -8.0761141083e+01    3.4847615087e+01   -1.1608224672e+01   -5.1102678690e+01   -2.1254920218e+01    3.2046824978e+00   -1.1349189837e+01    1.0296874312e-01    2.0380000000e+03    7.3631477600e-01    9.9070159314e-01
        38   -4.5928406471e+01    2.1109895024e+03   -8.0613225169e+01    3.4684818698e+01   -1.1603109802e+01   -5.1102678690e+01   -2.1161210131e+01    3.2537734535e+00   -1.1340042123e+01    1.0296874312e-01    2.0340000000e+03    7.3295922100e-01    9.9044712954e-01
        39   -4.5930401106e+01    2.1109993690e+03   -8.0751840401e+01    3.4821439296e+01   -1.1656801714e+01   -5.1102678690e+01   -2.1169620868e+01    3.1772608714e+00   -1.1392770180e+01    1.0296874312e-01    2.0280000000e+03    7.2947037499e-01    9.9145771878e-01
        40   -4.5937799899e+01    2.1128169483e+03   -8.0893310851e+01    3.4955510952e+01   -1.1692245234e+01   -5.1102678690e+01   -2.1223705578e+01    3.1253186521e+00   -1.1428994235e+01    1.0296874312e-01    2.0210000000e+03    7.2762296896e-01    9.9106262327e-01
        41   -4.5916114470e+01    2.1096555991e+03   -8.1004590148e+01    3.5088475679e+01   -1.1704729866e+01   -5.1102678690e+01   -2.1342174274e+01    3.1449926826e+00   -1.1442521793e+01    1.0296874312e-01    2.0160000000e+03    7.2905113804e-01    9.9157285997e-01
        42   -4.5899674365e+01    2.1081984715e+03   -8.0960724289e+01    3.5061049923e+01   -1.1670367742e+01   -5.1102678690e+01   -2.1534854294e+01    3.3471764382e+00   -1.1410595336e+01    1.0296874312e-01    2.0160000000e+03    7.2270894493e-01    9.9080791171e-01
        43   -4.5899708080e+01    2.1081940680e+03   -8.0892936750e+01    3.4993228671e+01   -1.1646681256e+01   -5.1102678690e+01   -2.1606028414e+01    3.4624516100e+00   -1.1384987518e+01    1.0296874312e-01    2.0110000000e+03    7.2262047802e-01    9.9049789187e-01
        44   -4.5908200408e+01    2.1093481570e+03   -8.0596845400e+01    3.4688644992e+01   -1.1648819263e+01   -5.1102678690e+01   -2.1334156019e+01    3.4888085728e+00   -1.1386520623e+01    1.0296874312e-01    2.0100000000e+03    7.2137277096e-01    9.9118908503e-01
        45   -4.5908529936e+01    2.1089631758e+03   -8.0806940179e+01    3.4898410243e+01   -1.1630922102e+01   -5.1102678690e+01   -2.1285769485e+01    3.2124300979e+00   -1.1366157899e+01    1.0296874312e-01    2.0200000000e+03    7.1874896390e-01    9.9171330846e-01
        46   -4.5937281707e+01    2.1119016985e+03   -8.0682711657e+01    3.4745429949e+01   -1.1604119150e+01   -5.1102678690e+01   -2.1269348152e+01    3.2934343358e+00   -1.1343567557e+01    1.0296874312e-01    2.0240000000e+03    7.2842241800e-01    9.9133663366e-01
        47   -4.5935291655e+01    2.1115241232e+03   -8.0490587607e+01    3.4555295952e+01   -1.1607063076e+01   -5.1102678690e+01   -2.1108016821e+01    3.3271709794e+00   -1.1347709022e+01    1.0296874312e-01    2.0270000000e+03    7.2565076197e-01    9.9138463439e-01
        48   -4.5926271615e+01    2.1105199912e+03   -8.0737532358e+01    3.4811260743e+01   -1.1589069020e+01   -5.1102678690e+01   -2.1352676959e+01    3.3068923112e+00   -1.1335661728e+01    1.0296874312e-01    2.0260000000e+03    7.2956659098e-01    9.9091946226e-01
        49   -4.5916831544e+01    2.1096142410e+03   -8.0690521049e+01    3.4773689505e+01   -1.1590099320e+01   -5.1102678690e+01   -2.1276591713e+01    3.2788486740e+00   -1.1331301154e+01    1.0296874312e-01    2.0250000000e+03    7.2605541500e-01    9.9059106614e-01
        50   -4.5919666461e+01    2.1099555730e+03   -8.0724488891e+01    3.4804822429e+01   -1.1664729339e+01   -5.1102678690e+01   -2.1381877796e+01    3.4247969347e+00   -1.1407631951e+01    1.0296874312e-01    2.0260000000e+03    7.2782114404e-01    9.9120370370e-01
        51   -4.5910131792e+01    2.1090218347e+03   -8.0596377289e+01    3.4686245497e+01   -1.1616706738e+01   -5.1102678690e+01   -2.1234277938e+01    3.3572860774e+00   -1.1363697807e+01    1.0296874312e-01    2.0320000000e+03    7.2818852798e-01    9.9086870681e-01
        52   -4.5932681025e+01    2.1111579695e+03   -8.0545103859e+01    3.4612422835e+01   -1.1681806863e+01   -5.1102678690e+01   -2.1188307320e+01    3.4276890141e+00   -1.1425554592e+01    1.0296874312e-01    2.0340000000e+03    7.3342835496e-01    9.9075725886e-01
        53   -4.5954848197e+01    2.1132282821e+03   -8.0643303340e+01    3.4688455143e+01   -1.1622958076e+01   -5.1102678690e+01   -2.1329405469e+01    3.4117388949e+00   -1.1366217294e+01    1.0296874312e-01    2.0460000000e+03    7.3122516798e-01    9.9145771878e-01
        54   -4.5948071954e+01    2.1127615357e+03   -8.0481934891e+01    3.4533862937e+01   -1.1561955413e+01   -5.1102678690e+01   -2.1369801063e+01    3.5525002749e+00   -1.1306757613e+01    1.0296874312e-01    2.0440000000e+03    7.4184783106e-01    9.9077468231e-01
        55   -4.5963405225e+01    2.1140229472e+03   -8.0410689314e+01    3.4447284088e+01   -1.1626399057e+01   -5.1102678690e+01   -2.1251935074e+01    3.5703235082e+00   -1.1371909882e+01    1.0296874312e-01    2.0370000000e+03    7.3466624797e-01    9.9134662427e-01
        56   -4.5932551574e+01    2.1112063431e+03   -8.0536046766e+01    3.4603495193e+01   -1.1633853184e+01   -5.1102678690e+01   -2.1423518483e+01    3.6240035912e+00   -1.1376901094e+01    1.0296874312e-01    2.0360000000e+03    7.3489504098e-01    9.9136291114e-01
        57   -4.5928138581e+01    2.1107532236e+03   -8.0561606094e+01    3.4633467513e+01   -1.1641861964e+01   -5.1102678690e+01   -2.1431729645e+01    3.6146642052e+00   -1.1385479690e+01    1.0296874312e-01    2.0390000000e+03    7.3378853197e-01    9.9138936640e-01
        58   -4.5919734614e+01    2.1099133883e+03   -8.0406212082e+01    3.4486477468e+01   -1.1642582929e+01   -5.1102678690e+01   -2.1214564117e+01    3.5536136555e+00   -1.1383920759e+01    1.0296874312e-01    2.0340000000e+03    7.3645158205e-01    9.9146333987e-01
        59   -4.5944471702e+01    2.1121599824e+03   -8.0655584238e+01    3.4711112537e+01   -1.1670101313e+01   -5.1102678690e+01   -2.1285791082e+01    3.4029868476e+00   -1.1408141497e+01    1.0296874312e-01    2.0330000000e+03    7.3071580997e-01    9.9107362340e-01
        60   -4.5921961258e+01    2.1101401004e+03   -8.0509742878e+01    3.4587781620e+01   -1.1608433779e+01   -5.1102678690e+01   -2.1207521500e+01    3.4088910910e+00   -1.1345137882e+01    1.0296874312e-01    2.0310000000e+03    7.3122151999e-01    9.9103848992e-01
        61   -4.5961252458e+01    2.1137355381e+03   -8.0505456475e+01    3.4544204017e+01   -1.1674045402e+01   -5.1102678690e+01   -2.1085230339e+01    3.3564979564e+00   -1.1414668117e+01    1.0296874312e-01    2.0270000000e+03    7.3302320100e-01    9.9109121123e-01
        62   -4.5969213417e+01    2.1147843888e+03   -8.0542776427e+01    3.4573563010e+01   -1.1647515385e+01   -5.1102678690e+01   -2.1240417144e+01    3.4478347926e+00   -1.1385747608e+01    1.0296874312e-01    2.0390000000e+03    7.3446487100e-01    9.9053404045e-01
        63   -4.5991095899e+01    2.1165648429e+03   -8.0639990372e+01    3.4648894474e+01   -1.1675550138e+01   -5.1102678690e+01   -2.1203756505e+01    3.3419949610e+00   -1.1416855119e+01    1.0296874312e-01    2.0520000000e+03    7.4867913197e-01    9.9031387935e-01
        64   -4.5969876729e+01    2.1145017781e+03   -8.0432087544e+01    3.4462210816e+01   -1.1672025528e+01   -5.1102678690e+01   -2.0964187300e+01    3.3068039745e+00   -1.1412498241e+01    1.0296874312e-01    2.0520000000e+03    7.4039855006e-01    9.9095394737e-01
        65   -4.5986192934e+01    2.1161085100e+03   -8.0661050720e+01    3.4674857786e+01   -1.1658579995e+01   -5.1102678690e+01   -2.0989483004e+01    3.0896909697e+00   -1.1402538094e+01    1.0296874312e-01    2.0450000000e+03    7.3915552208e-01    9.9083211501e-01
        66   -4.5976919252e+01    2.1153387105e+03   -8.0912711008e+01    3.4935791756e+01   -1.1645555396e+01   -5.1102678690e+01   -2.1215796162e+01    3.0513192412e+00   -1.1390673905e+01    1.0296874312e-01    2.0420000000e+03    7.3596671701e-01    9.9125916870e-01
        67   -4.5984546621e+01    2.1160161672e+03   -8.0777303658e+01    3.4792757037e+01   -1.1569438394e+01   -5.1102678690e+01   -2.1102394130e+01    2.9972075555e+00   -1.1313027993e+01    1.0296874312e-01    2.0400000000e+03    7.3052977305e-01    9.9185847209e-01
