#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0066249221e+00    1.0339596943e+00   -1.3721757156e+00    3.6555079351e-01    2.8216139205e-01   -1.8859400266e+00    2.3160291892e-01    4.0959000000e+04    2.8021794558e-01    9.9971918563e-01
         1   -1.0052963978e+00    1.0319521555e+00   -1.3689094812e+00    3.6361308340e-01    2.8364470590e-01   -1.8960192470e+00    2.4346505980e-01    4.0971000000e+04    2.4858447909e-01    9.9971933338e-01
         2   -1.0060767103e+00    1.0308919249e+00   -1.3640673616e+00    3.5799065133e-01    2.8314060231e-01   -1.9256654064e+00    2.7845744242e-01    4.0965000000e+04    7.2814121842e-02    9.9958511774e-01
         3   -1.0041256594e+00    1.0287305678e+00   -1.3644939249e+00    3.6036826546e-01    2.8315749955e-01   -1.9165058833e+00    2.6885445884e-01    4.0954000000e+04    7.3550969362e-02    9.9969481921e-01
         4   -1.0050733823e+00    1.0280863289e+00   -1.3732200145e+00    3.6814663217e-01    2.8627494165e-01   -1.9110126868e+00    2.5151773072e-01    4.0965000000e+04    7.3807969689e-02    9.9962159142e-01
         5   -1.0047543756e+00    1.0262020104e+00   -1.3827374838e+00    3.7798310815e-01    2.8887537722e-01   -1.8988472847e+00    2.2723442365e-01    4.0970000000e+04    7.4475482106e-02    9.9978031615e-01
         6   -1.0049698676e+00    1.0312941162e+00   -1.3638811616e+00    3.5891129397e-01    2.9008022118e-01   -1.9091624059e+00    2.5520102314e-01    4.0967000000e+04    7.2512149811e-02    9.9968263098e-01
         7   -1.0061738379e+00    1.0310086375e+00   -1.3749611522e+00    3.6878731427e-01    2.8692389528e-01   -1.9212266092e+00    2.5934156178e-01    4.0957000000e+04    7.3338732123e-02    9.9962156279e-01
         8   -1.0048895482e+00    1.0265244880e+00   -1.3723890152e+00    3.6749946701e-01    2.8271961657e-01   -1.9107997366e+00    2.5569110483e-01    4.0963000000e+04    7.4611261487e-02    9.9974360434e-01
         9   -1.0078735105e+00    1.0335696438e+00   -1.3800116218e+00    3.7213811135e-01    2.8412533266e-01   -1.9050932273e+00    2.4095627285e-01    4.0966000000e+04    1.5167787671e-01    9.9978029244e-01
        10   -1.0028428945e+00    1.0251369442e+00   -1.3865359651e+00    3.8369307067e-01    2.8509953472e-01   -1.8872087514e+00    2.1557325153e-01    4.0962000000e+04    3.3463305235e-01    9.9971922871e-01
        11   -1.0065823847e+00    1.0298001646e+00   -1.3879529392e+00    3.8137055446e-01    2.8202149064e-01   -1.8782013268e+00    2.0822689698e-01    4.0952000000e+04    3.1486380100e-01    9.9970693046e-01
        12   -1.0093339952e+00    1.0405005931e+00   -1.3790602951e+00    3.6972629983e-01    2.8122667260e-01   -1.8866297737e+00    2.2634280599e-01    4.0961000000e+04    7.8443959355e-02    9.9980464904e-01
        13   -1.0090169794e+00    1.0417261698e+00   -1.3658045244e+00    3.5678754494e-01    2.8440127303e-01   -1.9035956545e+00    2.5338985706e-01    4.0967000000e+04    7.2610661387e-02    9.9965824585e-01
        14   -1.0077807024e+00    1.0359466452e+00   -1.3530445050e+00    3.4526380255e-01    2.9039246486e-01   -1.9163571678e+00    2.7292019791e-01    4.0960000000e+04    7.3472812772e-02    9.9973136376e-01
        15   -1.0085603131e+00    1.0365257752e+00   -1.3566726788e+00    3.4811236568e-01    2.9019686059e-01   -1.8956395334e+00    2.4876999405e-01    4.0952000000e+04    3.7153403461e-01    9.9969473818e-01
        16   -1.0074283896e+00    1.0350167796e+00   -1.3630435137e+00    3.5561512406e-01    2.8893942750e-01   -1.9007695695e+00    2.4878662839e-01    4.0962000000e+04    8.1170111895e-02    9.9963399824e-01
        17   -1.0105171663e+00    1.0421048616e+00   -1.3739468271e+00    3.6342966080e-01    2.8982825127e-01   -1.8982415064e+00    2.3446642799e-01    4.0963000000e+04    1.2512771785e-01    9.9959723922e-01
        18   -1.0062640909e+00    1.0409528506e+00   -1.3759695758e+00    3.6970548486e-01    2.8893374773e-01   -1.8997987487e+00    2.3489542522e-01    4.0965000000e+04    8.1168681383e-02    9.9965816468e-01
        19   -1.0104912477e+00    1.0416270336e+00   -1.3714864377e+00    3.6099519004e-01    2.8952017313e-01   -1.9060494589e+00    2.4504284803e-01    4.0956000000e+04    7.8864976764e-02    9.9963373646e-01
        20   -1.0098387748e+00    1.0453409177e+00   -1.3775491744e+00    3.6771039957e-01    2.8575800797e-01   -1.8923288339e+00    2.2902165159e-01    4.0963000000e+04    8.3306297660e-02    9.9975588781e-01
        21   -1.0085391210e+00    1.0384949647e+00   -1.3701303273e+00    3.6159120629e-01    2.8365141739e-01   -1.8996308459e+00    2.4584910116e-01    4.0959000000e+04    7.9221487045e-02    9.9963377928e-01
        22   -1.0070100728e+00    1.0500875708e+00   -1.3739515696e+00    3.6694149680e-01    2.8493256157e-01   -1.9024915400e+00    2.4360740880e-01    4.0964000000e+04    8.3038643003e-02    9.9965814573e-01
        23   -1.0073846702e+00    1.0378698364e+00   -1.3716685865e+00    3.6428391628e-01    2.8143016362e-01   -1.8876092406e+00    2.3451049043e-01    4.0956000000e+04    8.1047922373e-02    9.9976805207e-01
        24   -1.0082760012e+00    1.0361224780e+00   -1.3848933645e+00    3.7661736332e-01    2.7889138493e-01   -1.8873107531e+00    2.2352600364e-01    4.0963000000e+04    1.0229057074e-01    9.9962165307e-01
        25   -1.0087233941e+00    1.0344418093e+00   -1.3847679325e+00    3.7604453842e-01    2.7780693365e-01   -1.8873276361e+00    2.2475276992e-01    4.0959000000e+04    8.7970316410e-02    9.9970702633e-01
        26   -1.0098932107e+00    1.0358067980e+00   -1.3733065670e+00    3.6341335630e-01    2.7749678990e-01   -1.8901563658e+00    2.3935300889e-01    4.0954000000e+04    9.1697260737e-02    9.9970705984e-01
        27   -1.0080564330e+00    1.0333753641e+00   -1.3748887913e+00    3.6683235829e-01    2.7871931902e-01   -1.8788775142e+00    2.2526940393e-01    4.0957000000e+04    1.0046164691e-01    9.9974366657e-01
        28   -1.0080246913e+00    1.0373492579e+00   -1.3644553833e+00    3.5643069203e-01    2.7980500573e-01   -1.9021301418e+00    2.5786975275e-01    4.0964000000e+04    1.0202552378e-01    9.9979255646e-01
        29   -1.0100453188e+00    1.0423005442e+00   -1.3704676729e+00    3.6042235414e-01    2.7788678885e-01   -1.8877736305e+00    2.3941916869e-01    4.0959000000e+04    9.0197637677e-02    9.9974371883e-01
        30   -1.0133498034e+00    1.0457041035e+00   -1.3682055338e+00    3.5485573041e-01    2.7810557613e-01   -1.8863451388e+00    2.4003402886e-01    4.0958000000e+04    1.0560120642e-01    9.9968267383e-01
        31   -1.0115369820e+00    1.0419863485e+00   -1.3774397055e+00    3.6590272348e-01    2.7775531688e-01   -1.8785447667e+00    2.2334974429e-01    4.0959000000e+04    3.7367516756e-01    9.9965813086e-01
