#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.0065291083e+00    1.0309838050e+00   -1.3715854768e+00    3.6505636858e-01    2.8764663516e-01   -1.8828453725e+00    2.2361326049e-01    1.0237000000e+04    2.5234445930e-02    9.9746017289e-01
         1   -1.0043453854e+00    1.0326110439e+00   -1.3682134353e+00    3.6386804989e-01    2.8778036509e-01   -1.8936038422e+00    2.3761004180e-01    1.0248000000e+04    1.6481220722e-02    9.9858398247e-01
         2   -1.0011723992e+00    1.0230034098e+00   -1.3671430213e+00    3.6597062208e-01    2.8826807506e-01   -1.8971070113e+00    2.4169591498e-01    1.0237000000e+04    1.6279280186e-02    9.9790091980e-01
         3   -1.0038313315e+00    1.0258300828e+00   -1.3739708539e+00    3.7013952243e-01    2.8870429732e-01   -1.9037576893e+00    2.4108253807e-01    1.0240000000e+04    1.6447424889e-02    9.9789946890e-01
         4   -1.0057231725e+00    1.0307196641e+00   -1.3697964523e+00    3.6407327981e-01    2.8645029597e-01   -1.9051053732e+00    2.4885862487e-01    1.0236000000e+04    1.6220480204e-02    9.9794883308e-01
         5   -1.0073598163e+00    1.0364715439e+00   -1.3747083886e+00    3.6734857227e-01    2.8517088480e-01   -1.8929269673e+00    2.3304769387e-01    1.0242000000e+04    1.6010209918e-02    9.9785156107e-01
         6   -1.0065060722e+00    1.0333911106e+00   -1.3701519634e+00    3.6364589125e-01    2.8410928130e-01   -1.8893417175e+00    2.3508047283e-01    1.0242000000e+04    1.6065150499e-02    9.9770446155e-01
         7   -1.0068803995e+00    1.0323160044e+00   -1.3716299982e+00    3.6474959872e-01    2.8393406246e-01   -1.8953867022e+00    2.3982264148e-01    1.0233000000e+04    1.6258344054e-02    9.9824263979e-01
         8   -1.0075170055e+00    1.0326797775e+00   -1.3888607277e+00    3.8134372222e-01    2.8439440223e-01   -1.8789866082e+00    2.0573147829e-01    1.0246000000e+04    1.6376882792e-02    9.9799758412e-01
         9   -1.0054606126e+00    1.0345088403e+00   -1.3743648986e+00    3.6890428596e-01    2.8484444180e-01   -1.8989880332e+00    2.3977869276e-01    1.0248000000e+04    1.6264215112e-02    9.9716864293e-01
        10   -1.0030134527e+00    1.0256498531e+00   -1.3753695197e+00    3.7235606698e-01    2.8745206279e-01   -1.8992019281e+00    2.3638034562e-01    1.0244000000e+04    1.5982985497e-02    9.9790213602e-01
        11   -1.0038080312e+00    1.0349668955e+00   -1.3573705812e+00    3.5356255007e-01    2.8456159811e-01   -1.9193065068e+00    2.7737432748e-01    1.0237000000e+04    1.6174241900e-02    9.9809547293e-01
        12   -1.0039538734e+00    1.0268768449e+00   -1.3634990489e+00    3.5954517548e-01    2.8381185869e-01   -1.8977843866e+00    2.5047347900e-01    1.0232000000e+04    1.6097962856e-02    9.9765448938e-01
        13   -1.0059803762e+00    1.0294092635e+00   -1.3716971295e+00    3.6571675330e-01    2.8079029762e-01   -1.8965732155e+00    2.4408578836e-01    1.0235000000e+04    1.6494080424e-02    9.9804603229e-01
        14   -1.0049591230e+00    1.0290553629e+00   -1.3820818882e+00    3.7712276518e-01    2.8190141479e-01   -1.8991182668e+00    2.3513496384e-01    1.0243000000e+04    1.6312062740e-02    9.9799812186e-01
