#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -3.1929560947e+01    1.0200867545e+03   -5.6649627916e+01    2.4720066969e+01    3.5598292172e+01    1.5770181772e+01   -1.1051175142e+02    2.4936495567e+00    2.0459000000e+04    1.1894909739e+00    9.8044430016e-01
         1   -3.1932301346e+01    1.0203268040e+03   -5.6505777597e+01    2.4573476251e+01    3.5584531521e+01    1.5770181772e+01   -1.1035826097e+02    2.4977700756e+00    2.0472000000e+04    1.8646903783e+00    9.8101155327e-01
         2   -3.1918485379e+01    1.0193723698e+03   -5.6344112515e+01    2.4425627135e+01    3.5585437512e+01    1.5770181772e+01   -1.1035542218e+02    2.6556903798e+00    2.0472000000e+04    1.3878334910e+00    9.8090996893e-01
         3   -3.1930666061e+01    1.0201792702e+03   -5.6441183558e+01    2.4510517497e+01    3.5607728737e+01    1.5770181772e+01   -1.1046892433e+02    2.6498302595e+00    2.0472000000e+04    1.1825082004e+00    9.8124944705e-01
         4   -3.1942131726e+01    1.0208332412e+03   -5.6502855920e+01    2.4560724194e+01    3.5567364920e+01    1.5770181772e+01   -1.1031762553e+02    2.4772229197e+00    2.0492000000e+04    1.3417795449e+00    9.8168343786e-01
         5   -3.1941448053e+01    1.0208680372e+03   -5.6430331487e+01    2.4488883434e+01    3.5570549274e+01    1.5770181772e+01   -1.1025548651e+02    2.4844239751e+00    2.0473000000e+04    1.2694812119e+00    9.8155537075e-01
         6   -3.1916874751e+01    1.0192995991e+03   -5.6644384184e+01    2.4727509433e+01    3.5652868061e+01    1.5770181772e+01   -1.1072438429e+02    2.6569502720e+00    2.0477000000e+04    1.5095595717e+00    9.8101243161e-01
         7   -3.1933819366e+01    1.0203271309e+03   -5.6662970544e+01    2.4729151178e+01    3.5658745867e+01    1.5770181772e+01   -1.1070867656e+02    2.6167783775e+00    2.0473000000e+04    1.3179686368e+00    9.8118048817e-01
         8   -3.1938790189e+01    1.0207353428e+03   -5.6602735054e+01    2.4663944865e+01    3.5554442562e+01    1.5770181772e+01   -1.1053336687e+02    2.6060074797e+00    2.0479000000e+04    1.0377044380e+00    9.8117429569e-01
         9   -3.1917823048e+01    1.0192537915e+03   -5.6421904606e+01    2.4504081558e+01    3.5481088536e+01    1.5770181772e+01   -1.1041263212e+02    2.7394572069e+00    2.0479000000e+04    1.0005727261e+00    9.8113410832e-01
        10   -3.1928466693e+01    1.0199185609e+03   -5.6181689013e+01    2.4253222320e+01    3.5436103754e+01    1.5770181772e+01   -1.1006311813e+02    2.6751435909e+00    2.0460000000e+04    1.2362283915e+00    9.8128887184e-01
        11   -3.1922106901e+01    1.0196160872e+03   -5.6256178194e+01    2.4334071293e+01    3.5452076700e+01    1.5770181772e+01   -1.1004714779e+02    2.5687111193e+00    2.0485000000e+04    1.3532007188e+00    9.8157652186e-01
        12   -3.1920928716e+01    1.0194881436e+03   -5.6296064858e+01    2.4375136142e+01    3.5474619376e+01    1.5770181772e+01   -1.1019947363e+02    2.6586076284e+00    2.0470000000e+04    1.4042504877e+00    9.8148076335e-01
        13   -3.1928877279e+01    1.0200167930e+03   -5.6436893910e+01    2.4508016631e+01    3.5498022530e+01    1.5770181772e+01   -1.1031223839e+02    2.6071401783e+00    2.0507000000e+04    1.2786425501e+00    9.8128475705e-01
        14   -3.1937143410e+01    1.0206240004e+03   -5.6555864583e+01    2.4618721173e+01    3.5610783365e+01    1.5770181772e+01   -1.1045509827e+02    2.5182685497e+00    2.0469000000e+04    1.2557100058e+00    9.8097735956e-01
        15   -3.1939233835e+01    1.0206969481e+03   -5.6304481055e+01    2.4365247220e+01    3.5608047949e+01    1.5770181772e+01   -1.1016196118e+02    2.4792504058e+00    2.0463000000e+04    1.0223540068e+00    9.8105893898e-01
        16   -3.1927761774e+01    1.0199739916e+03   -5.6266029351e+01    2.4338267577e+01    3.5573018253e+01    1.5770181772e+01   -1.1012698796e+02    2.5177585816e+00    2.0483000000e+04    1.1783759892e+00    9.8123516387e-01
        17   -3.1930017206e+01    1.0201613986e+03   -5.6541521025e+01    2.4611503820e+01    3.5650708083e+01    1.5770181772e+01   -1.1053939611e+02    2.5769852313e+00    2.0469000000e+04    1.1196132004e+00    9.8147006166e-01
        18   -3.1924921105e+01    1.0197171169e+03   -5.6327336712e+01    2.4402415607e+01    3.5573110666e+01    1.5770181772e+01   -1.1025478282e+02    2.5841536754e+00    2.0466000000e+04    1.2317423820e+00    9.8121038066e-01
        19   -3.1926562247e+01    1.0198955731e+03   -5.6119448698e+01    2.4192886451e+01    3.5473435980e+01    1.5770181772e+01   -1.1004933672e+02    2.6862702710e+00    2.0476000000e+04    1.1627765447e+00    9.8149523923e-01
        20   -3.1924578352e+01    1.0197262191e+03   -5.5868817737e+01    2.3944239386e+01    3.5382241337e+01    1.5770181772e+01   -1.0967481625e+02    2.6535754086e+00    2.0506000000e+04    1.4181669950e+00    9.8100359533e-01
