# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.0164918741e+00    5.1924361486e-02    2.0530000000e+03    2.0540000000e+03    0.0000000000e+00   -2.0143293685e+00    1.0000000000e+00    9.9951314508e-01
         1   -2.0182596022e+00    4.9044766077e-02    2.0490749679e+03    2.0540000000e+03    0.0000000000e+00   -2.6667401033e+00    9.9926841293e-01    9.9707887050e-01
         2   -2.0204427114e+00    4.3588991020e-02    2.0480082075e+03    2.0480000000e+03    1.8750000000e-01   -2.0182596022e+00    9.9945289974e-01    1.0000000000e+00
         3   -2.0199760959e+00    5.2305969117e-02    2.0479983065e+03    2.0490000000e+03    6.2500000000e-02   -2.1506192659e+00    9.9962698101e-01    1.0000000000e+00
         4   -2.0214729344e+00    6.1735532937e-02    2.0480054308e+03    2.0490000000e+03    0.0000000000e+00   -2.1501526504e+00    9.9985063895e-01    9.9951195705e-01
         5   -2.0179407178e+00    7.4536285352e-02    2.0479865094e+03    2.0490000000e+03    0.0000000000e+00   -2.1516494889e+00    1.0000000000e+00    1.0000000000e+00
         6   -2.0170986671e+00    7.8001687827e-02    2.0479972075e+03    2.0500000000e+03    6.2500000000e-02   -2.2782303107e+00    1.0000000000e+00    9.9951219512e-01
         7   -2.0164816561e+00    4.6692825571e-02    2.0479969903e+03    2.0490000000e+03    6.2500000000e-02   -2.1472752216e+00    9.9956194959e-01    9.9951195705e-01
         8   -2.0166020520e+00    4.1997956732e-02    2.0480002061e+03    2.0480000000e+03    6.2500000000e-02   -2.0164816561e+00    1.0000000000e+00    9.9951171875e-01
         9   -2.0192137257e+00    4.4156711428e-02    2.0480108961e+03    2.0480000000e+03    0.0000000000e+00   -2.0166020520e+00    1.0000000000e+00    1.0000000000e+00
        10   -2.0174727946e+00    4.9568383880e-02    2.0479926862e+03    2.0480000000e+03    0.0000000000e+00   -2.0192137257e+00    1.0000000000e+00    9.9951171875e-01
        11   -2.0176662109e+00    3.6888038094e-02    2.0480000598e+03    2.0470000000e+03    6.2500000000e-02   -1.8872326617e+00    1.0000000000e+00    1.0000000000e+00
        12   -2.0185608477e+00    3.6485855524e-02    2.0480027074e+03    2.0470000000e+03    0.0000000000e+00   -1.8874260780e+00    1.0000000000e+00    1.0000000000e+00
        13   -2.0203480066e+00    3.7716285350e-02    2.0480066533e+03    2.0490000000e+03    1.2500000000e-01   -2.1487374022e+00    1.0000000000e+00    1.0000000000e+00
        14   -2.0185645474e+00    3.5149971289e-02    2.0479936397e+03    2.0500000000e+03    0.0000000000e+00   -2.2806375994e+00    1.0000000000e+00    9.9902439024e-01
