#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -7.8653392573e-01    6.2531274924e-01   -1.3713958428e+00    5.8486191707e-01    3.9498593807e-01    3.3179334769e-01   -2.1539221584e+00    5.5747029797e-02    2.5600000000e+02    2.7913667545e-03    6.8261718750e-01
         1   -7.7974131759e-01    6.1525690757e-01   -1.4149277192e+00    6.3518640156e-01    4.5006544895e-01    3.3179334769e-01   -2.2352385723e+00    3.8452056499e-02    2.5600000000e+02    2.6078772498e-03    6.8027343750e-01
         2   -7.8872349745e-01    6.3005153399e-01   -1.5974975678e+00    8.0877407032e-01    4.2642859323e-01    3.3179334769e-01   -2.4048640813e+00    4.9144572563e-02    2.5600000000e+02    3.3023859978e-03    6.9082031250e-01
         3   -7.9213294846e-01    6.4531204207e-01   -1.3819776621e+00    5.8984471366e-01    4.1719461642e-01    3.3179334769e-01   -2.1872133159e+00    5.6247689677e-02    2.5600000000e+02    3.2180452472e-03    6.7539062500e-01
         4   -7.8578773947e-01    6.2432839263e-01   -1.5716211151e+00    7.8583337566e-01    4.1502696794e-01    3.3179334769e-01   -2.3400599521e+00    2.1618521353e-02    2.5600000000e+02    2.4918347517e-03    6.7734375000e-01
         5   -7.9302424779e-01    6.3661457324e-01   -1.4819559802e+00    6.8893173239e-01    4.1469487492e-01    3.3179334769e-01   -2.2597563450e+00    3.1312142188e-02    2.5600000000e+02    2.6093564993e-03    6.9296875000e-01
         6   -7.8368187177e-01    6.2056205922e-01   -1.5636832013e+00    7.8000132955e-01    4.3042946274e-01    3.3179334769e-01   -2.3565315441e+00    3.0625532304e-02    2.5600000000e+02    2.4978312540e-03    6.7343750000e-01
         7   -7.8169593441e-01    6.1952325099e-01   -1.4512099210e+00    6.6951398659e-01    3.9477321975e-01    3.3179334769e-01   -2.2357079498e+00    5.7931461390e-02    2.5600000000e+02    3.6926585053e-03    6.9257812500e-01
         8   -7.8364679954e-01    6.2034646015e-01   -1.4953014688e+00    7.1165466921e-01    4.3053903324e-01    3.3179334769e-01   -2.2839016754e+00    2.6267825693e-02    2.5600000000e+02    3.1791722504e-03    6.6875000000e-01
         9   -7.8195711052e-01    6.2304152299e-01   -1.4663288824e+00    6.8437177191e-01    3.8982218063e-01    3.3179334769e-01   -2.2329626365e+00    4.5018225801e-02    2.5600000000e+02    2.5220185016e-03    6.7832031250e-01
