#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              ElecIon             BlockWeight         BlockCPU            AcceptRatio         
         0   -2.9364088518e+01    8.6277712330e+02   -5.5399007318e+01    2.6034918800e+01    1.1891615547e+01    3.4507764032e+00   -7.0741399268e+01    1.6000000000e+02    1.5842169523e-03    6.0364583333e-01
         1   -2.9263556418e+01    8.5692737146e+02   -6.2467645124e+01    3.3204088706e+01    1.3273402809e+01    3.4507764032e+00   -7.9191824336e+01    1.6000000000e+02    1.7916113138e-03    5.9583333333e-01
         2   -2.9117702362e+01    8.4837683015e+02   -5.3723140730e+01    2.4605438368e+01    1.2121306803e+01    3.4507764032e+00   -6.9295223936e+01    1.6000000000e+02    4.7682821751e-03    6.0156250000e-01
         3   -2.9308231863e+01    8.5928460209e+02   -5.2956058185e+01    2.3647826323e+01    1.1505888400e+01    3.4507764032e+00   -6.7912722989e+01    1.6000000000e+02    1.7491579056e-03    6.0703125000e-01
         4   -2.9348064599e+01    8.6180498769e+02   -5.2355349647e+01    2.3007285048e+01    1.1368925479e+01    3.4507764032e+00   -6.7175051529e+01    1.6000000000e+02    1.7277598381e-03    6.1067708333e-01
         5   -2.9312682324e+01    8.5961737821e+02   -5.2706126248e+01    2.3393443923e+01    1.2348599113e+01    3.4507764032e+00   -6.8505501764e+01    1.6000000000e+02    6.4514875412e-03    6.1588541667e-01
         6   -2.9301493192e+01    8.5911709581e+02   -5.6222828785e+01    2.6921335593e+01    1.1963356459e+01    3.4507764032e+00   -7.1636961648e+01    1.6000000000e+02    1.8267929554e-03    6.1458333333e-01
         7   -2.9419769898e+01    8.6587643207e+02   -5.9813967603e+01    3.0394197705e+01    1.1613199126e+01    3.4507764032e+00   -7.4877943133e+01    1.6000000000e+02    1.7623156309e-03    6.1041666667e-01
         8   -2.9148909259e+01    8.5010414414e+02   -6.0814906469e+01    3.1665997210e+01    1.2101805386e+01    3.4507764032e+00   -7.6367488258e+01    1.6000000000e+02    4.9744844437e-03    5.9427083333e-01
         9   -2.9160552912e+01    8.5091441469e+02   -6.4769956352e+01    3.5609403440e+01    1.1991617299e+01    3.4507764032e+00   -8.0212350054e+01    1.6000000000e+02    2.7111321688e-03    6.1119791667e-01
        10   -2.9318921595e+01    8.5992816341e+02   -6.0695781780e+01    3.1376860185e+01    1.2245931259e+01    3.4507764032e+00   -7.6392489442e+01    1.6000000000e+02    2.0307004452e-03    6.1979166667e-01
        11   -2.9217436764e+01    8.5408500847e+02   -6.1661360264e+01    3.2443923500e+01    1.2522391834e+01    3.4507764032e+00   -7.7634528501e+01    1.6000000000e+02    1.8179565668e-03    5.8906250000e-01
        12   -2.9251217782e+01    8.5600974214e+02   -5.5026648513e+01    2.5775430731e+01    1.2371837316e+01    3.4507764032e+00   -7.0849262232e+01    1.6000000000e+02    1.7892122269e-03    6.0026041667e-01
        13   -2.9235312803e+01    8.5520876254e+02   -5.7453518409e+01    2.8218205605e+01    1.2132509232e+01    3.4507764032e+00   -7.3036804044e+01    1.6000000000e+02    1.7946809530e-03    6.1171875000e-01
        14   -2.9400274555e+01    8.6486667443e+02   -6.1922041809e+01    3.2521767254e+01    1.2938374898e+01    3.4507764032e+00   -7.8311193110e+01    1.6000000000e+02    1.7785578966e-03    5.9739583333e-01
        15   -2.9284473853e+01    8.5791089444e+02   -7.0176743128e+01    4.0892269275e+01    1.2390762181e+01    3.4507764032e+00   -8.6018281712e+01    1.6000000000e+02    1.7704665661e-03    6.1041666667e-01
        16   -2.9520948127e+01    8.7186859413e+02   -6.7883500938e+01    3.8362552811e+01    1.1830166116e+01    3.4507764032e+00   -8.3164443457e+01    1.6000000000e+02    1.7649978399e-03    6.1770833333e-01
        17   -2.9454079136e+01    8.6802541221e+02   -5.7968290128e+01    2.8514210992e+01    1.2487374556e+01    3.4507764032e+00   -7.3906441087e+01    1.6000000000e+02    1.8175393343e-03    6.1223958333e-01
        18   -2.9304886476e+01    8.5926592665e+02   -5.1739815894e+01    2.2434929418e+01    1.1342859205e+01    3.4507764032e+00   -6.6533451503e+01    1.6000000000e+02    1.7547607422e-03    6.1927083333e-01
        19   -2.9261519054e+01    8.5689545209e+02   -5.6545741768e+01    2.7284222715e+01    1.1827942087e+01    3.4507764032e+00   -7.1824460259e+01    1.6000000000e+02    1.7645657063e-03    6.1380208333e-01
        20   -2.9256035973e+01    8.5648972086e+02   -6.0598505491e+01    3.1342469518e+01    1.2232756627e+01    3.4507764032e+00   -7.6282038521e+01    1.6000000000e+02    1.7898529768e-03    6.0156250000e-01
        21   -2.9339496283e+01    8.6116152346e+02   -5.4475670529e+01    2.5136174246e+01    1.1715511291e+01    3.4507764032e+00   -6.9641958223e+01    1.6000000000e+02    1.7520636320e-03    6.0286458333e-01
        22   -2.9386505298e+01    8.6395206274e+02   -5.1457275942e+01    2.2070770644e+01    1.1976834027e+01    3.4507764032e+00   -6.6884886372e+01    1.6000000000e+02    1.7902106047e-03    6.0859375000e-01
        23   -2.9325279854e+01    8.6038283818e+02   -5.0969288151e+01    2.1644008297e+01    1.2103209165e+01    3.4507764032e+00   -6.6523273719e+01    1.6000000000e+02    1.7652660608e-03    6.0885416667e-01
        24   -2.9268415276e+01    8.5708961283e+02   -5.5115498832e+01    2.5847083555e+01    1.1994860448e+01    3.4507764032e+00   -7.0561135682e+01    1.6000000000e+02    1.7402768135e-03    6.0546875000e-01
        25   -2.9163421036e+01    8.5100843026e+02   -5.3814309920e+01    2.4650888884e+01    1.1675327016e+01    3.4507764032e+00   -6.8940413339e+01    1.6000000000e+02    1.7558038235e-03    6.0859375000e-01
        26   -2.9142922848e+01    8.4981111695e+02   -5.2481806762e+01    2.3338883914e+01    1.2205525021e+01    3.4507764032e+00   -6.8138108186e+01    1.6000000000e+02    1.7796754837e-03    5.9973958333e-01
        27   -2.9055623807e+01    8.4479421529e+02   -5.8808120521e+01    2.9752496714e+01    1.1693655690e+01    3.4507764032e+00   -7.3952552614e+01    1.6000000000e+02    1.7420053482e-03    6.0859375000e-01
        28   -2.9368135867e+01    8.6299453788e+02   -5.7828152556e+01    2.8460016689e+01    1.2425233091e+01    3.4507764032e+00   -7.3704162050e+01    1.6000000000e+02    1.7353594303e-03    6.0078125000e-01
        29   -2.9394612546e+01    8.6441346007e+02   -6.0442212849e+01    3.1047600303e+01    1.1942480226e+01    3.4507764032e+00   -7.5835469478e+01    1.6000000000e+02    1.7596930265e-03    6.1875000000e-01
        30   -2.9380439387e+01    8.6371429927e+02   -7.0767918126e+01    4.1387478739e+01    1.2739872180e+01    3.4507764032e+00   -8.6958566710e+01    1.6000000000e+02    1.7357021570e-03    5.9609375000e-01
        31   -2.9122121868e+01    8.4857047660e+02   -5.7618835798e+01    2.8496713930e+01    1.2016977901e+01    3.4507764032e+00   -7.3086590101e+01    1.6000000000e+02    1.7617493868e-03    6.1041666667e-01
        32   -2.9355986387e+01    8.6228925853e+02   -5.8497136042e+01    2.9141149654e+01    1.2118048572e+01    3.4507764032e+00   -7.4065961017e+01    1.6000000000e+02    1.7590522766e-03    6.0859375000e-01
        33   -2.9263700284e+01    8.5686223176e+02   -5.9600449640e+01    3.0336749355e+01    1.2492361808e+01    3.4507764032e+00   -7.5543587851e+01    1.6000000000e+02    1.7567574978e-03    6.0078125000e-01
        34   -2.9056853212e+01    8.4497480659e+02   -6.7479752534e+01    3.8422899322e+01    1.2037015768e+01    3.4507764032e+00   -8.2967544705e+01    1.6000000000e+02    1.7087310553e-03    5.9895833333e-01
        35   -2.9254247388e+01    8.5636905424e+02   -6.5088991515e+01    3.5834744127e+01    1.2930204384e+01    3.4507764032e+00   -8.1469972302e+01    1.6000000000e+02    1.7724782228e-03    6.0312500000e-01
        36   -2.9258314790e+01    8.5654618094e+02   -6.1356443771e+01    3.2098128981e+01    1.2251600534e+01    3.4507764032e+00   -7.7058820709e+01    1.6000000000e+02    1.7525106668e-03    6.0208333333e-01
        37   -2.9246819506e+01    8.5579441107e+02   -5.8362159290e+01    2.9115339784e+01    1.1899451154e+01    3.4507764032e+00   -7.3712386848e+01    1.6000000000e+02    1.7661154270e-03    6.1692708333e-01
        38   -2.9152242574e+01    8.5039021577e+02   -5.9770826718e+01    3.0618584144e+01    1.1990796647e+01    3.4507764032e+00   -7.5212399769e+01    1.6000000000e+02    1.7666369677e-03    6.0546875000e-01
        39   -2.9196199729e+01    8.5290988422e+02   -6.6285846015e+01    3.7089646286e+01    1.2224561932e+01    3.4507764032e+00   -8.1961184350e+01    1.6000000000e+02    1.7568767071e-03    6.0156250000e-01
        40   -2.9347682105e+01    8.6188037155e+02   -5.6454380294e+01    2.7106698189e+01    1.1914875494e+01    3.4507764032e+00   -7.1820032191e+01    1.6000000000e+02    1.7730891705e-03    5.9661458333e-01
        41   -2.9229668422e+01    8.5481293047e+02   -5.7044294872e+01    2.7814626451e+01    1.2669398690e+01    3.4507764032e+00   -7.3164469965e+01    1.6000000000e+02    1.7898380756e-03    5.9739583333e-01
        42   -2.9082461331e+01    8.4630397706e+02   -5.7368790914e+01    2.8286329584e+01    1.2252011573e+01    3.4507764032e+00   -7.3071578890e+01    1.6000000000e+02    1.7545968294e-03    5.9479166667e-01
        43   -2.9227088472e+01    8.5477600149e+02   -5.9301829055e+01    3.0074740583e+01    1.2432679557e+01    3.4507764032e+00   -7.5185285015e+01    1.6000000000e+02    1.7546117306e-03    5.9583333333e-01
        44   -2.9212168217e+01    8.5392908872e+02   -5.9832697529e+01    3.0620529311e+01    1.2455874159e+01    3.4507764032e+00   -7.5739348091e+01    1.6000000000e+02    1.7437040806e-03    5.9166666667e-01
