#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6492189741e+01    2.1622077760e+03   -6.5727584796e+01    1.9235395055e+01    3.0198823411e+01   -1.0417982814e+02    8.2534199298e+00    2.0019200000e+05    4.4793862192e-01    4.0213985483e-01
         1   -4.6492529175e+01    2.1622435244e+03   -6.5660673435e+01    1.9168144260e+01    3.0197442556e+01   -1.0410063914e+02    8.2425231523e+00    2.0019200000e+05    4.4637269965e-01    4.0233852774e-01
         2   -4.6491221762e+01    2.1621558352e+03   -6.5723401245e+01    1.9232179483e+01    3.0213932900e+01   -1.0412618237e+02    8.1888482292e+00    2.0019200000e+05    4.4522356242e-01    4.0192437987e-01
         3   -4.6494206929e+01    2.1623545002e+03   -6.5693481307e+01    1.9199274378e+01    3.0219090431e+01   -1.0417793649e+02    8.2653647532e+00    2.0019200000e+05    4.4576367078e-01    4.0169914155e-01
         4   -4.6492060259e+01    2.1621933114e+03   -6.5719983791e+01    1.9227923532e+01    3.0208932692e+01   -1.0419311261e+02    8.2641961253e+00    2.0019200000e+05    4.4532677268e-01    4.0192279048e-01
         5   -4.6494098990e+01    2.1623931345e+03   -6.5757735613e+01    1.9263636623e+01    3.0233037502e+01   -1.0421858604e+02    8.2278129205e+00    2.0019200000e+05    4.4547685718e-01    4.0157925664e-01
         6   -4.6495235650e+01    2.1625297550e+03   -6.5719743935e+01    1.9224508285e+01    3.0210281882e+01   -1.0416761976e+02    8.2375939437e+00    2.0019200000e+05    4.4612487844e-01    4.0228153700e-01
         7   -4.6490113194e+01    2.1621066077e+03   -6.5675204522e+01    1.9185091328e+01    3.0195903295e+01   -1.0411708486e+02    8.2459770426e+00    2.0019200000e+05    4.4525538779e-01    4.0224202947e-01
         8   -4.6493012291e+01    2.1622682454e+03   -6.5762178108e+01    1.9269165817e+01    3.0222388555e+01   -1.0422748834e+02    8.2429216728e+00    2.0019200000e+05    4.4616649081e-01    4.0210398018e-01
         9   -4.6493701533e+01    2.1623061097e+03   -6.5718528451e+01    1.9224826918e+01    3.0215340474e+01   -1.0411079478e+02    8.1769258547e+00    2.0019200000e+05    4.4534094544e-01    4.0182424872e-01
        10   -4.6494429131e+01    2.1624266060e+03   -6.5713464036e+01    1.9219034905e+01    3.0189840976e+01   -1.0402626918e+02    8.1229641712e+00    2.0019200000e+05    4.4608887241e-01    4.0230469658e-01
        11   -4.6492091002e+01    2.1621821759e+03   -6.5736382902e+01    1.9244291900e+01    3.0224225410e+01   -1.0424744541e+02    8.2868370958e+00    2.0019200000e+05    4.4519492151e-01    4.0208331820e-01
        12   -4.6492523803e+01    2.1623136098e+03   -6.5722949296e+01    1.9230425493e+01    3.0201038208e+01   -1.0416989981e+02    8.2459123084e+00    2.0019200000e+05    4.4620490337e-01    4.0222045927e-01
        13   -4.6491651785e+01    2.1621196376e+03   -6.5688555366e+01    1.9196903581e+01    3.0211082771e+01   -1.0414134960e+02    8.2417114623e+00    2.0019200000e+05    4.4527838861e-01    4.0216210620e-01
        14   -4.6494131778e+01    2.1623691864e+03   -6.5695288317e+01    1.9201156539e+01    3.0196352415e+01   -1.0408963273e+02    8.1979919939e+00    2.0019200000e+05    4.4584717207e-01    4.0204040485e-01
        15   -4.6496123851e+01    2.1625674937e+03   -6.5724495147e+01    1.9228371296e+01    3.0195615863e+01   -1.0416785309e+02    8.2477420847e+00    2.0019200000e+05    4.4561281756e-01    4.0257920578e-01
        16   -4.6493235964e+01    2.1622759846e+03   -6.5734657062e+01    1.9241421098e+01    3.0206613530e+01   -1.0415361666e+02    8.2123460692e+00    2.0019200000e+05    4.4578227620e-01    4.0216006270e-01
        17   -4.6495186691e+01    2.1624777673e+03   -6.5708428833e+01    1.9213242142e+01    3.0211078058e+01   -1.0411230819e+02    8.1928013016e+00    2.0019200000e+05    4.4646875166e-01    4.0226745960e-01
        18   -4.6493383996e+01    2.1622884945e+03   -6.5730133928e+01    1.9236749932e+01    3.0224143217e+01   -1.0414222327e+02    8.1879461271e+00    2.0019200000e+05    4.4605437798e-01    4.0184877063e-01
        19   -4.6492820660e+01    2.1622294954e+03   -6.5679627899e+01    1.9186807239e+01    3.0181490723e+01   -1.0402109591e+02    8.1599772880e+00    2.0019200000e+05    4.4644181781e-01    4.0223907776e-01
