# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -7.8922812799e-01    7.7394280703e-03    2.5500000000e+02    2.5600000000e+02    0.0000000000e+00   -7.8422973619e-01    9.9378490009e-01    9.9609375000e-01
         1   -7.8767916806e-01    6.6367442272e-03    2.5700187225e+02    2.5600000000e+02    0.0000000000e+00   -5.9353316193e-01    9.8653827508e-01    1.0000000000e+00
         2   -7.9147460013e-01    6.7040643963e-03    2.5600899010e+02    2.5600000000e+02    0.0000000000e+00   -7.8767916806e-01    9.9489085042e-01    9.9609375000e-01
         3   -7.8531778763e-01    5.9584968707e-03    2.5597668981e+02    2.5500000000e+02    2.5000000000e-01   -5.9577963408e-01    9.9841317099e-01    1.0000000000e+00
         4   -7.8621633175e-01    6.8784388523e-03    2.5599542179e+02    2.5500000000e+02    0.0000000000e+00   -5.8962282158e-01    1.0000000000e+00    1.0000000000e+00
         5   -7.8856827672e-01    7.1978082234e-03    2.5601810905e+02    2.5800000000e+02    2.5000000000e-01   -1.1753233539e+00    1.0000000000e+00    9.9224806202e-01
         6   -7.9038672706e-01    6.5854143247e-03    2.5600569306e+02    2.5600000000e+02    2.5000000000e-01   -7.8856827672e-01    1.0000000000e+00    1.0000000000e+00
         7   -7.8656147989e-01    6.3810217760e-03    2.5598992973e+02    2.5600000000e+02    0.0000000000e+00   -7.9038672706e-01    9.9586729543e-01    1.0000000000e+00
         8   -7.8730113904e-01    6.3363286973e-03    2.5600157753e+02    2.5600000000e+02    0.0000000000e+00   -7.8656147989e-01    9.9770053119e-01    1.0000000000e+00
         9   -7.8582475938e-01    7.2568120769e-03    2.5599591634e+02    2.5600000000e+02    0.0000000000e+00   -7.8730113904e-01    1.0000000000e+00    1.0000000000e+00
        10   -7.8607736093e-01    7.0029292147e-03    2.5600031969e+02    2.5600000000e+02    0.0000000000e+00   -7.8582475938e-01    1.0000000000e+00    1.0000000000e+00
        11   -7.8667559202e-01    7.6440775641e-03    2.5600118228e+02    2.5600000000e+02    0.0000000000e+00   -7.8607736093e-01    1.0000000000e+00    1.0000000000e+00
        12   -7.8825276326e-01    8.5435165140e-03    2.5601194072e+02    2.5800000000e+02    2.5000000000e-01   -1.1757826141e+00    9.9369461803e-01    9.9224806202e-01
        13   -7.9279826814e-01    1.0332394014e-02    2.5601277098e+02    2.5600000000e+02    0.0000000000e+00   -7.8825276326e-01    9.9967294691e-01    9.9609375000e-01
        14   -7.8884204024e-01    9.3131899459e-03    2.5598660856e+02    2.5500000000e+02    0.0000000000e+00   -5.9710330209e-01    1.0000000000e+00    1.0000000000e+00
        15   -7.8940800570e-01    9.2111929984e-03    2.5600409992e+02    2.5700000000e+02    5.0000000000e-01   -9.8377406102e-01    1.0000000000e+00    9.9610894942e-01
        16   -7.9265947196e-01    8.9687781487e-03    2.5600839159e+02    2.5600000000e+02    2.5000000000e-01   -7.8940800570e-01    1.0000000000e+00    1.0000000000e+00
        17   -7.9696684851e-01    8.8994196589e-03    2.5601403536e+02    2.5700000000e+02    2.5000000000e-01   -9.8759149274e-01    9.9912144158e-01    1.0000000000e+00
        18   -7.9440055476e-01    6.6193172644e-03    2.5599525755e+02    2.5700000000e+02    0.0000000000e+00   -9.9189886929e-01    1.0000000000e+00    9.9221789883e-01
        19   -7.9519223847e-01    9.3002650291e-03    2.5599877847e+02    2.5500000000e+02    2.5000000000e-01   -5.9870558870e-01    9.9478273500e-01    1.0000000000e+00
        20   -7.9625820659e-01    1.1190113816e-02    2.5600226537e+02    2.5600000000e+02    2.5000000000e-01   -7.9519223847e-01    9.9052905394e-01    1.0000000000e+00
        21   -7.9376259580e-01    8.8723232795e-03    2.5599858238e+02    2.5600000000e+02    0.0000000000e+00   -7.9519223847e-01    1.0000000000e+00    1.0000000000e+00
        22   -7.9405091822e-01    7.0794611473e-03    2.5599028584e+02    2.5600000000e+02    0.0000000000e+00   -7.9572522253e-01    9.9783696197e-01    1.0000000000e+00
        23   -7.8798772414e-01    5.6969415631e-03    2.5597896642e+02    2.5600000000e+02    0.0000000000e+00   -7.9507101362e-01    9.8835756588e-01    1.0000000000e+00
        24   -7.8768420003e-01    6.4506933085e-03    2.5596407539e+02    2.5600000000e+02    0.0000000000e+00   -7.9481598977e-01    1.0000000000e+00    1.0000000000e+00
        25   -7.8646600550e-01    6.6732208633e-03    2.5596715600e+02    2.5600000000e+02    0.0000000000e+00   -7.9345033664e-01    9.9642379152e-01    9.9609375000e-01
        26   -7.8587363557e-01    5.7010218989e-03    2.5498809204e+02    2.5500000000e+02    0.0000000000e+00   -7.8857541455e-01    1.0000000000e+00    1.0000000000e+00
        27   -7.8559795212e-01    5.9720989966e-03    2.5498964637e+02    2.5500000000e+02    0.0000000000e+00   -7.8771494193e-01    1.0000000000e+00    1.0000000000e+00
        28   -7.8689405759e-01    6.7009442472e-03    2.5499590557e+02    2.5500000000e+02    0.0000000000e+00   -7.8699554122e-01    9.9479006297e-01    1.0000000000e+00
