#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6530126438e+01    2.1656885266e+03   -6.5277163655e+01    1.8747037216e+01    2.9705509218e+01   -1.0344826584e+02    8.4655929654e+00    6.0000000000e+02    3.9633867750e-02    4.1143939394e-01
         1   -4.6523362054e+01    2.1649476812e+03   -6.6162566641e+01    1.9639204587e+01    3.0041947259e+01   -1.0370633668e+02    7.5018227843e+00    6.0000000000e+02    4.0522501500e-02    4.0318181818e-01
         2   -4.6445889004e+01    2.1579053314e+03   -6.5139868706e+01    1.8693979701e+01    2.9934782591e+01   -1.0293729905e+02    7.8626477576e+00    6.0000000000e+02    3.9954087000e-02    4.0568181818e-01
         3   -4.6485605101e+01    2.1619179788e+03   -6.5144420762e+01    1.8658815660e+01    2.9720206942e+01   -1.0294695029e+02    8.0823225898e+00    6.0000000000e+02    4.2726499000e-02    4.0833333333e-01
         4   -4.6428075884e+01    2.1562075334e+03   -6.6201404865e+01    1.9773328982e+01    3.0175400573e+01   -1.0513786523e+02    8.7610597884e+00    6.0000000000e+02    3.9699337250e-02    4.0121212121e-01
         5   -4.6481450764e+01    2.1611752095e+03   -6.6061449785e+01    1.9579999021e+01    3.0142300215e+01   -1.0432368487e+02    8.1199348670e+00    6.0000000000e+02    4.3662302500e-02    4.0166666667e-01
         6   -4.6508539411e+01    2.1637001025e+03   -6.5835517480e+01    1.9326978069e+01    3.0153666508e+01   -1.0378377849e+02    7.7945945061e+00    6.0000000000e+02    4.0057898000e-02    4.0446969697e-01
         7   -4.6425643573e+01    2.1563031638e+03   -6.4867157028e+01    1.8441513455e+01    2.9653413204e+01   -1.0301737095e+02    8.4968007228e+00    6.0000000000e+02    4.0005954500e-02    4.0628787879e-01
         8   -4.6423724246e+01    2.1557015750e+03   -6.6044245538e+01    1.9620521292e+01    3.0396949679e+01   -1.0462982466e+02    8.1886294470e+00    6.0000000000e+02    4.2157713250e-02    4.0106060606e-01
         9   -4.6381178666e+01    2.1518914554e+03   -6.6009006475e+01    1.9627827809e+01    3.0147648146e+01   -1.0368253269e+02    7.5258780698e+00    6.0000000000e+02    4.1997381250e-02    4.0462121212e-01
        10   -4.6361706145e+01    2.1503461221e+03   -6.5611281700e+01    1.9249575554e+01    2.9933558693e+01   -1.0479883477e+02    9.2539943730e+00    6.0000000000e+02    4.0993758750e-02    4.0454545455e-01
        11   -4.6441355346e+01    2.1574945058e+03   -6.5164370341e+01    1.8723014995e+01    2.9774926224e+01   -1.0215341206e+02    7.2141154917e+00    6.0000000000e+02    3.9845659000e-02    4.1136363636e-01
        12   -4.6447274322e+01    2.1578285832e+03   -6.5750172156e+01    1.9302897834e+01    2.9763175731e+01   -1.0202667547e+02    6.5133275837e+00    6.0000000000e+02    5.9963979500e-02    4.0772727273e-01
        13   -4.6498620759e+01    2.1627458596e+03   -6.5557546439e+01    1.9058925679e+01    2.9609654760e+01   -1.0313641164e+02    7.9692104463e+00    6.0000000000e+02    3.9416134500e-02    4.1159090909e-01
        14   -4.6563475143e+01    2.1687162865e+03   -6.5799092917e+01    1.9235617774e+01    3.0199736295e+01   -1.0357093228e+02    7.5721030678e+00    6.0000000000e+02    3.9796735000e-02    4.0515151515e-01
        15   -4.6488806782e+01    2.1617543558e+03   -6.5487795294e+01    1.8998988512e+01    2.9794648602e+01   -1.0252960769e+02    7.2471637920e+00    6.0000000000e+02    4.0856742000e-02    4.1151515152e-01
        16   -4.6486275533e+01    2.1616857145e+03   -6.6967721568e+01    2.0481446035e+01    3.0167994937e+01   -1.0516692710e+02    8.0312105974e+00    6.0000000000e+02    4.3432537500e-02    4.0075757576e-01
        17   -4.6418152222e+01    2.1552947310e+03   -6.5615774116e+01    1.9197621894e+01    3.0264325119e+01   -1.0463067065e+02    8.7505714118e+00    6.0000000000e+02    4.4032253750e-02    4.0204545455e-01
        18   -4.6454761389e+01    2.1585828648e+03   -6.5068595709e+01    1.8613834320e+01    2.9489402744e+01   -1.0185392921e+02    7.2959307524e+00    6.0000000000e+02    3.9614891000e-02    4.1287878788e-01
        19   -4.6491067986e+01    2.1620216181e+03   -6.5595406323e+01    1.9104338337e+01    2.9895966573e+01   -1.0358013271e+02    8.0887598146e+00    6.0000000000e+02    4.2616080750e-02    4.0636363636e-01
