#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6070393440e+01    2.1263880646e+03   -6.4350813244e+01    1.8280419805e+01    2.9721636182e+01   -1.0287622386e+02    8.8037744322e+00    1.5200000000e+02    1.0235176500e-02    4.3480861244e-01
         1   -4.6083879624e+01    2.1267186960e+03   -6.3735175827e+01    1.7651296203e+01    3.0216605183e+01   -1.0239693124e+02    8.4451502338e+00    1.5200000000e+02    1.1049326250e-02    4.2703349282e-01
         2   -4.6423128153e+01    2.1570412564e+03   -6.4856896956e+01    1.8433768802e+01    2.9704572821e+01   -1.0124302780e+02    6.6815580256e+00    1.5200000000e+02    9.7369929999e-03    4.2763157895e-01
         3   -4.5972536294e+01    2.1163633110e+03   -6.2940457407e+01    1.6967921113e+01    3.0152363068e+01   -9.9427650907e+01    6.3348304324e+00    1.5200000000e+02    1.0386627500e-02    4.2045454545e-01
         4   -4.6036147621e+01    2.1227972527e+03   -6.3501985778e+01    1.7465838157e+01    2.9850791860e+01   -1.0172344099e+02    8.3706633564e+00    1.5200000000e+02    1.1402957500e-02    4.3720095694e-01
         5   -4.5975078931e+01    2.1178656167e+03   -6.5417464131e+01    1.9442385199e+01    3.1382134938e+01   -1.0724814485e+02    1.0448545784e+01    1.5200000000e+02    9.8861375000e-03    4.0998803828e-01
         6   -4.5959014950e+01    2.1158838758e+03   -6.5651958598e+01    1.9692943648e+01    3.0980794403e+01   -1.0591478913e+02    9.2820361266e+00    1.5200000000e+02    1.0284149000e-02    4.1985645933e-01
         7   -4.5709982514e+01    2.0932318425e+03   -6.4499136836e+01    1.8789154322e+01    3.1617913451e+01   -1.0316919329e+02    7.0521430084e+00    1.5200000000e+02    9.8145259998e-03    4.1806220096e-01
         8   -4.5891664592e+01    2.1100667719e+03   -6.2590976220e+01    1.6699311628e+01    3.0617257770e+01   -1.0412072843e+02    1.0912494440e+01    1.5200000000e+02    1.0981109500e-02    4.2464114833e-01
         9   -4.6071087354e+01    2.1254293277e+03   -6.4567831427e+01    1.8496744073e+01    3.0304960022e+01   -1.0348659518e+02    8.6138037331e+00    1.5200000000e+02    1.0413487500e-02    4.2284688995e-01
        10   -4.5768397132e+01    2.0981563495e+03   -6.6217167506e+01    2.0448770374e+01    3.1451678075e+01   -1.0431812547e+02    6.6492798901e+00    1.5200000000e+02    9.9563704999e-03    4.0729665072e-01
        11   -4.6271835479e+01    2.1443277643e+03   -6.3519546555e+01    1.7247711076e+01    3.0217054958e+01   -1.0449334103e+02    1.0756739512e+01    1.5200000000e+02    1.0292225000e-02    4.1537081340e-01
        12   -4.6337672770e+01    2.1505134927e+03   -6.7432198940e+01    2.1094526170e+01    3.2014329469e+01   -1.0740940972e+02    7.9628813098e+00    1.5200000000e+02    9.8974467501e-03    3.9742822967e-01
        13   -4.6499570418e+01    2.1652268402e+03   -6.7105026107e+01    2.0605455689e+01    3.1033685094e+01   -1.0718380224e+02    9.0450910416e+00    1.5200000000e+02    1.0143466000e-02    4.0430622010e-01
        14   -4.5636692897e+01    2.0882682107e+03   -6.7575108990e+01    2.1938416093e+01    3.2982017716e+01   -1.1029823925e+02    9.7411125460e+00    1.5200000000e+02    1.0001824500e-02    3.9982057416e-01
        15   -4.6088555313e+01    2.1265066695e+03   -6.3845129413e+01    1.7756574100e+01    3.0086152301e+01   -1.0224463906e+02    8.3133573498e+00    1.5200000000e+02    9.7709047499e-03    4.2703349282e-01
        16   -4.6127610045e+01    2.1306318582e+03   -6.3751541486e+01    1.7623931441e+01    2.9733976285e+01   -1.0067371902e+02    7.1882012456e+00    1.5200000000e+02    9.6888425001e-03    4.4288277512e-01
        17   -4.6414911093e+01    2.1565998855e+03   -6.5454421476e+01    1.9039510383e+01    3.0599433303e+01   -1.0417117817e+02    8.1173233908e+00    1.5200000000e+02    1.5685174000e-02    4.0550239234e-01
        18   -4.6232177042e+01    2.1397330475e+03   -6.4015826755e+01    1.7783649712e+01    2.9708140074e+01   -1.0132246692e+02    7.5985000865e+00    1.5200000000e+02    1.3858991500e-02    4.3181818182e-01
        19   -4.6218638204e+01    2.1387701941e+03   -6.5322308045e+01    1.9103669841e+01    3.1301226694e+01   -1.0419348517e+02    7.5699504346e+00    1.5200000000e+02    1.1814628750e-02    4.1297846890e-01
