#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5811015394e+01    2.1000279419e+03   -8.0366843421e+01    3.4555828027e+01   -1.1582606150e+01   -5.1102678690e+01   -2.0842626336e+01    3.1610677552e+00   -1.1311402703e+01    1.0296874312e-01    2.0480000000e+03    7.4110011803e-01    9.9057006836e-01
         1   -4.5801668778e+01    2.0993059870e+03   -8.0370779618e+01    3.4569110840e+01   -1.1649548821e+01   -5.1102678690e+01   -2.0780460698e+01    3.1619085916e+00   -1.1378169774e+01    1.0296874312e-01    2.0500000000e+03    7.4186385295e-01    9.9084472656e-01
         2   -4.5802362114e+01    2.0992091073e+03   -8.0139700520e+01    3.4337338406e+01   -1.1571907698e+01   -5.1102678690e+01   -2.0722707484e+01    3.2575933522e+00   -1.1298626151e+01    1.0296874312e-01    2.0510000000e+03    7.3738226504e-01    9.9161585366e-01
         3   -4.5819180182e+01    2.1007075631e+03   -8.0448528750e+01    3.4629348568e+01   -1.1592235660e+01   -5.1102678690e+01   -2.0982131279e+01    3.2285168796e+00   -1.1323634387e+01    1.0296874312e-01    2.0490000000e+03    7.3431201710e-01    9.9148281326e-01
         4   -4.5857292407e+01    2.1043865501e+03   -8.0558220408e+01    3.4700928001e+01   -1.1624677714e+01   -5.1102678690e+01   -2.0986268303e+01    3.1554042992e+00   -1.1354285597e+01    1.0296874312e-01    2.0560000000e+03    7.3535554600e-01    9.9098645681e-01
         5   -4.5828355337e+01    2.1015331175e+03   -8.0406512986e+01    3.4578157648e+01   -1.1619055738e+01   -5.1102678690e+01   -2.0959607737e+01    3.2748291805e+00   -1.1354989324e+01    1.0296874312e-01    2.0410000000e+03    7.3970139096e-01    9.9098674611e-01
         6   -4.5877775079e+01    2.1061169829e+03   -8.0425878248e+01    3.4548103169e+01   -1.1619594597e+01   -5.1102678690e+01   -2.0950203975e+01    3.2465990146e+00   -1.1352487264e+01    1.0296874312e-01    2.0480000000e+03    7.3149473593e-01    9.9102768251e-01
         7   -4.5850184182e+01    2.1036653968e+03   -8.0629622929e+01    3.4779438747e+01   -1.1587867339e+01   -5.1102678690e+01   -2.1034571489e+01    3.0954945898e+00   -1.1322553392e+01    1.0296874312e-01    2.0420000000e+03    7.3839480197e-01    9.9130249023e-01
         8   -4.5899051812e+01    2.1081568040e+03   -8.0569746485e+01    3.4670694674e+01   -1.1586592795e+01   -5.1102678690e+01   -2.1082230723e+01    3.2017557234e+00   -1.1317355800e+01    1.0296874312e-01    2.0360000000e+03    7.3885272001e-01    9.9144527424e-01
         9   -4.5913420277e+01    2.1095846271e+03   -8.0601265827e+01    3.4687845550e+01   -1.1622368148e+01   -5.1102678690e+01   -2.1188295188e+01    3.3120761990e+00   -1.1353114527e+01    1.0296874312e-01    2.0550000000e+03    7.3416442506e-01    9.9049914047e-01
        10   -4.5977527040e+01    2.1155251747e+03   -8.0598251612e+01    3.4620724572e+01   -1.1598902007e+01   -5.1102678690e+01   -2.1129714971e+01    3.2330440560e+00   -1.1335627987e+01    1.0296874312e-01    2.0540000000e+03    7.4293365504e-01    9.9076946472e-01
        11   -4.5918331386e+01    2.1098446936e+03   -8.0710195780e+01    3.4791864394e+01   -1.1569259484e+01   -5.1102678690e+01   -2.1190470283e+01    3.1522126773e+00   -1.1297789616e+01    1.0296874312e-01    2.0450000000e+03    7.4320430902e-01    9.9076497079e-01
        12   -4.5925315853e+01    2.1109041898e+03   -8.0724081410e+01    3.4798765557e+01   -1.1584059501e+01   -5.1102678690e+01   -2.1189959935e+01    3.1526167163e+00   -1.1308650064e+01    1.0296874312e-01    2.0490000000e+03    7.3650603101e-01    9.9121332518e-01
        13   -4.5878024411e+01    2.1060890661e+03   -8.0781812499e+01    3.4903788089e+01   -1.1549256616e+01   -5.1102678690e+01   -2.1179809685e+01    3.0499324914e+00   -1.1276119800e+01    1.0296874312e-01    2.0500000000e+03    7.4587828992e-01    9.9139824305e-01
        14   -4.5930771581e+01    2.1111696834e+03   -8.0531558405e+01    3.4600786824e+01   -1.1541343130e+01   -5.1102678690e+01   -2.1152266050e+01    3.2647294660e+00   -1.1266468565e+01    1.0296874312e-01    2.0540000000e+03    7.4000428501e-01    9.9039634146e-01
        15   -4.5888976266e+01    2.1072378400e+03   -8.0564177243e+01    3.4675200977e+01   -1.1565503889e+01   -5.1102678690e+01   -2.1259027982e+01    3.3630333186e+00   -1.1293573915e+01    1.0296874312e-01    2.0420000000e+03    7.3965567607e-01    9.9082582765e-01
        16   -4.5892496082e+01    2.1073446281e+03   -8.0718392734e+01    3.4825896652e+01   -1.1573163520e+01   -5.1102678690e+01   -2.1249000016e+01    3.2064494920e+00   -1.1299132388e+01    1.0296874312e-01    2.0530000000e+03    7.3649986996e-01    9.9127693438e-01
        17   -4.5914442104e+01    2.1095224549e+03   -8.0517105146e+01    3.4602663042e+01   -1.1544659702e+01   -5.1102678690e+01   -2.1248008833e+01    3.3782420788e+00   -1.1274810790e+01    1.0296874312e-01    2.0440000000e+03    7.4257863499e-01    9.9016682903e-01
        18   -4.5928184788e+01    2.1107080759e+03   -8.0558628542e+01    3.4630443754e+01   -1.1564509394e+01   -5.1102678690e+01   -2.1322601564e+01    3.4311611060e+00   -1.1300337533e+01    1.0296874312e-01    2.0450000000e+03    7.3979846796e-01    9.9104085127e-01
        19   -4.5933381225e+01    2.1112382077e+03   -8.0446056607e+01    3.4512675381e+01   -1.1528190930e+01   -5.1102678690e+01   -2.1224222660e+01    3.4090356745e+00   -1.1264248356e+01    1.0296874312e-01    2.0600000000e+03    7.3512874497e-01    9.9061735941e-01
        20   -4.5901665581e+01    2.1083617319e+03   -8.0262769513e+01    3.4361103931e+01   -1.1575970223e+01   -5.1102678690e+01   -2.0864454729e+01    3.2803341300e+00   -1.1311587888e+01    1.0296874312e-01    2.0540000000e+03    7.4037824897e-01    9.9136832524e-01
        21   -4.5900515787e+01    2.1081702860e+03   -8.0339621411e+01    3.4439105623e+01   -1.1561117339e+01   -5.1102678690e+01   -2.0950648578e+01    3.2748231962e+00   -1.1295128354e+01    1.0296874312e-01    2.0510000000e+03    7.3918829893e-01    9.9169303797e-01
        22   -4.5930722677e+01    2.1110439929e+03   -8.0295325989e+01    3.4364603311e+01   -1.1536776839e+01   -5.1102678690e+01   -2.0964681785e+01    3.3088113254e+00   -1.1276370949e+01    1.0296874312e-01    2.0480000000e+03    7.3489302292e-01    9.9096477328e-01
        23   -4.5922332691e+01    2.1103382343e+03   -8.0267433230e+01    3.4345100539e+01   -1.1577482142e+01   -5.1102678690e+01   -2.0926578428e+01    3.3393060306e+00   -1.1317509634e+01    1.0296874312e-01    2.0360000000e+03    7.3948048707e-01    9.9142456055e-01
        24   -4.5888545563e+01    2.1070360154e+03   -8.0341014028e+01    3.4452468465e+01   -1.1627804893e+01   -5.1102678690e+01   -2.0984264658e+01    3.3737342132e+00   -1.1365362805e+01    1.0296874312e-01    2.0480000000e+03    7.3242414196e-01    9.9105169450e-01
        25   -4.5909005204e+01    2.1089985411e+03   -8.0490373810e+01    3.4581368606e+01   -1.1602871645e+01   -5.1102678690e+01   -2.1069374612e+01    3.2845511375e+00   -1.1338707371e+01    1.0296874312e-01    2.0500000000e+03    7.4438478902e-01    9.9136352539e-01
        26   -4.5935811265e+01    2.1114485487e+03   -8.0474206222e+01    3.4538394958e+01   -1.1587405803e+01   -5.1102678690e+01   -2.0995065878e+01    3.2109441497e+00   -1.1321781575e+01    1.0296874312e-01    2.0380000000e+03    7.4275120103e-01    9.9106707317e-01
        27   -4.5933829024e+01    2.1113123065e+03   -8.0487253188e+01    3.4553424164e+01   -1.1551236270e+01   -5.1102678690e+01   -2.0958375896e+01    3.1250376683e+00   -1.1285558251e+01    1.0296874312e-01    2.0350000000e+03    7.3672583199e-01    9.9093780667e-01
        28   -4.5926306728e+01    2.1105649177e+03   -8.0443183825e+01    3.4516877097e+01   -1.1515126681e+01   -5.1102678690e+01   -2.1009749602e+01    3.1843711476e+00   -1.1249517558e+01    1.0296874312e-01    2.0440000000e+03    7.3484422907e-01    9.9117014742e-01
        29   -4.5922998276e+01    2.1102123729e+03   -8.0350460982e+01    3.4427462706e+01   -1.1561608767e+01   -5.1102678690e+01   -2.0954469513e+01    3.2682959888e+00   -1.1292865922e+01    1.0296874312e-01    2.0330000000e+03    7.3633390304e-01    9.9104085127e-01
        30   -4.5921445051e+01    2.1100828869e+03   -8.0382677210e+01    3.4461232159e+01   -1.1475120045e+01   -5.1102678690e+01   -2.1135078392e+01    3.3301999171e+00   -1.1206857889e+01    1.0296874312e-01    2.0280000000e+03    7.3135188606e-01    9.9114608952e-01
        31   -4.5946106959e+01    2.1124394463e+03   -8.0499320817e+01    3.4553213858e+01   -1.1547827974e+01   -5.1102678690e+01   -2.1215898004e+01    3.3670838515e+00   -1.1279105461e+01    1.0296874312e-01    2.0210000000e+03    7.3324520397e-01    9.9203340730e-01
        32   -4.5937336777e+01    2.1121287006e+03   -8.0294737646e+01    3.4357400869e+01   -1.1531764241e+01   -5.1102678690e+01   -2.1141248015e+01    3.4809533003e+00   -1.1258408655e+01    1.0296874312e-01    2.0190000000e+03    7.3230583000e-01    9.9061417615e-01
        33   -4.5910432322e+01    2.1091260995e+03   -8.0422587222e+01    3.4512154900e+01   -1.1522112538e+01   -5.1102678690e+01   -2.1209020439e+01    3.4112244453e+00   -1.1251729826e+01    1.0296874312e-01    2.0270000000e+03    7.2906899604e-01    9.9119304111e-01
        34   -4.5911435035e+01    2.1094427280e+03   -8.0553002911e+01    3.4641567876e+01   -1.1521114068e+01   -5.1102678690e+01   -2.1199149620e+01    3.2699394674e+00   -1.1254826228e+01    1.0296874312e-01    2.0270000000e+03    7.3586888495e-01    9.9132030094e-01
        35   -4.5891187613e+01    2.1074326186e+03   -8.0259291477e+01    3.4368103864e+01   -1.1550018754e+01   -5.1102678690e+01   -2.1195408695e+01    3.5888146624e+00   -1.1281062187e+01    1.0296874312e-01    2.0220000000e+03    7.3299840500e-01    9.9037987173e-01
        36   -4.5892270379e+01    2.1074812858e+03   -8.0378218145e+01    3.4485947767e+01   -1.1568397409e+01   -5.1102678690e+01   -2.1111794751e+01    3.4046527050e+00   -1.1302577774e+01    1.0296874312e-01    2.0220000000e+03    7.2885892901e-01    9.9100519288e-01
        37   -4.5880001748e+01    2.1063107241e+03   -8.0431763125e+01    3.4551761377e+01   -1.1516619585e+01   -5.1102678690e+01   -2.1188888338e+01    3.3764234880e+00   -1.1246913484e+01    1.0296874312e-01    2.0160000000e+03    7.3293323501e-01    9.9115974283e-01
        38   -4.5926890211e+01    2.1107156471e+03   -8.0677586243e+01    3.4750696032e+01   -1.1561341155e+01   -5.1102678690e+01   -2.1278191855e+01    3.2646254578e+00   -1.1296142921e+01    1.0296874312e-01    2.0070000000e+03    7.2533482709e-01    9.9052889385e-01
        39   -4.5919576376e+01    2.1098637004e+03   -8.0564313904e+01    3.4644737528e+01   -1.1573116865e+01   -5.1102678690e+01   -2.1168929751e+01    3.2804114024e+00   -1.1308303854e+01    1.0296874312e-01    2.0090000000e+03    7.2795100498e-01    9.9107810164e-01
        40   -4.5916132310e+01    2.1097959982e+03   -8.0576011665e+01    3.4659879354e+01   -1.1553212650e+01   -5.1102678690e+01   -2.1159804937e+01    3.2396846124e+00   -1.1279437407e+01    1.0296874312e-01    2.0030000000e+03    7.2522226197e-01    9.9096254355e-01
        41   -4.5933783504e+01    2.1113613571e+03   -8.0531276798e+01    3.4597493294e+01   -1.1565924465e+01   -5.1102678690e+01   -2.1231646585e+01    3.3689729427e+00   -1.1293220574e+01    1.0296874312e-01    2.0080000000e+03    7.2347989201e-01    9.9095107339e-01
        42   -4.5891814814e+01    2.1074028982e+03   -8.0633977361e+01    3.4742162547e+01   -1.1643222370e+01   -5.1102678690e+01   -2.1164391641e+01    3.2763153409e+00   -1.1372257388e+01    1.0296874312e-01    2.0070000000e+03    7.2023118602e-01    9.9080241534e-01
