#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5688541357e+01    2.0885176095e+03   -8.1163048833e+01    3.5474507476e+01   -1.1598399276e+01   -5.1102678690e+01   -2.2545820413e+01    4.0838495466e+00   -1.1287159015e+01    1.0296874312e-01    6.4000000000e+01    1.5635280375e-02    9.3619791667e-01
         1   -4.5730141416e+01    2.0928690245e+03   -8.1248959691e+01    3.5518818275e+01   -1.1470870784e+01   -5.1102678690e+01   -2.1459349891e+01    2.7839396740e+00   -1.1225445733e+01    1.0296874312e-01    6.4000000000e+01    1.8835981493e-02    9.3798828125e-01
         2   -4.5851145504e+01    2.1039583750e+03   -7.8972676120e+01    3.3121530616e+01   -1.1970511819e+01   -5.1102678690e+01   -1.9331622174e+01    3.4321365637e+00   -1.1622477038e+01    1.0296874312e-01    6.4000000000e+01    1.5087677995e-02    9.4010416667e-01
         3   -4.5841970113e+01    2.1024561436e+03   -8.3624400040e+01    3.7782429927e+01   -1.1448070706e+01   -5.1102678690e+01   -2.2768275164e+01    1.6946245206e+00   -1.1170020840e+01    1.0296874312e-01    6.4000000000e+01    1.5913086740e-02    9.3668619792e-01
         4   -4.5836224969e+01    2.1021280495e+03   -8.0794286150e+01    3.4958061181e+01   -1.1607753369e+01   -5.1102678690e+01   -2.1876117654e+01    3.7922635635e+00   -1.1314676944e+01    1.0296874312e-01    6.4000000000e+01    1.2803992518e-02    9.4352213542e-01
         5   -4.5737340824e+01    2.0930532860e+03   -8.1836870208e+01    3.6099529384e+01   -1.1630065339e+01   -5.1102678690e+01   -2.2739973702e+01    3.6358475227e+00   -1.1356154613e+01    1.0296874312e-01    6.4000000000e+01    1.4347349512e-02    9.4319661458e-01
         6   -4.5647399541e+01    2.0845058873e+03   -8.0659238302e+01    3.5011838761e+01   -1.1101933764e+01   -5.1102678690e+01   -2.1119667080e+01    2.6650412321e+00   -1.0851942664e+01    1.0296874312e-01    6.4000000000e+01    9.6390383551e-03    9.4205729167e-01
         7   -4.5495110290e+01    2.0705868373e+03   -7.9612166704e+01    3.4117056414e+01   -1.1505976967e+01   -5.1102678690e+01   -1.9518658205e+01    2.5151471578e+00   -1.1221084177e+01    1.0296874312e-01    6.4000000000e+01    1.6789858128e-02    9.4222005208e-01
         8   -4.5710085603e+01    2.0905974901e+03   -8.0074591884e+01    3.4364506281e+01   -1.1959731908e+01   -5.1102678690e+01   -1.9295334406e+01    2.2831531203e+00   -1.1633647331e+01    1.0296874312e-01    6.4000000000e+01    1.0273744527e-02    9.4563802083e-01
         9   -4.5802693649e+01    2.0990174963e+03   -7.7284405754e+01    3.1481712105e+01   -1.1831226689e+01   -5.1102678690e+01   -1.7742061777e+01    3.3915614028e+00   -1.1541049585e+01    1.0296874312e-01    6.4000000000e+01    1.2505119856e-02    9.4173177083e-01
        10   -4.5864299571e+01    2.1050347078e+03   -7.7199509786e+01    3.1335210215e+01   -1.1192221077e+01   -5.1102678690e+01   -1.8976290737e+01    4.0716807174e+00   -1.0913092309e+01    1.0296874312e-01    6.4000000000e+01    1.2218882373e-02    9.4498697917e-01
        11   -4.5735689671e+01    2.0929706875e+03   -7.7911329271e+01    3.2175639601e+01   -1.1771979745e+01   -5.1102678690e+01   -1.8748187432e+01    3.7115165965e+00   -1.1429318435e+01    1.0296874312e-01    6.4000000000e+01    1.0042321752e-02    9.3798828125e-01
        12   -4.5896806495e+01    2.1075804601e+03   -8.1351430680e+01    3.5454624186e+01   -1.2258241824e+01   -5.1102678690e+01   -2.1446408033e+01    3.4558978672e+00   -1.2006659912e+01    1.0296874312e-01    6.4000000000e+01    1.7862689740e-02    9.4059244792e-01
        13   -4.5724600358e+01    2.0919584674e+03   -8.2992589681e+01    3.7267989322e+01   -1.1866623454e+01   -5.1102678690e+01   -2.3547303846e+01    3.5240163103e+00   -1.1627665389e+01    1.0296874312e-01    6.4000000000e+01    1.6654074992e-02    9.3066406250e-01
        14   -4.5822143899e+01    2.1004284045e+03   -7.7455843066e+01    3.1633699167e+01   -1.2146715967e+01   -5.1102678690e+01   -1.8327333752e+01    4.1208853441e+00   -1.1813075571e+01    1.0296874312e-01    6.4000000000e+01    1.3095566406e-02    9.4042968750e-01
        15   -4.5912225650e+01    2.1087164229e+03   -7.9913005972e+01    3.4000780322e+01   -1.1193884939e+01   -5.1102678690e+01   -2.1089154963e+01    3.4727126202e+00   -1.0953671017e+01    1.0296874312e-01    6.4000000000e+01    1.0387125847e-02    9.4368489583e-01
        16   -4.5862398638e+01    2.1056543612e+03   -7.8926855571e+01    3.3064456933e+01   -1.1398465925e+01   -5.1102678690e+01   -1.9942934561e+01    3.5172236053e+00   -1.1059761897e+01    1.0296874312e-01    6.4000000000e+01    1.8248081717e-02    9.4368489583e-01
