#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5942381390e+01    2.1122663727e+03   -8.0446684622e+01    3.4504303232e+01   -1.1534178609e+01   -5.1102678690e+01   -2.1169770101e+01    3.3599427783e+00   -1.1271559609e+01    1.0296874312e-01    8.2120000000e+03    2.9842605239e+00    9.9841449690e-01
         1   -4.5947639922e+01    2.1126217152e+03   -8.0543153541e+01    3.4595513619e+01   -1.1554539723e+01   -5.1102678690e+01   -2.1215642791e+01    3.3297076629e+00   -1.1292765096e+01    1.0296874312e-01    8.1900000000e+03    2.9694036810e+00    9.9855493533e-01
         2   -4.5945299642e+01    2.1123613201e+03   -8.0414178406e+01    3.4468878764e+01   -1.1566083718e+01   -5.1102678690e+01   -2.1124012494e+01    3.3785964972e+00   -1.1306670712e+01    1.0296874312e-01    8.1870000000e+03    2.9670362349e+00    9.9846899817e-01
         3   -4.5935922660e+01    2.1113947168e+03   -8.0472573350e+01    3.4536650691e+01   -1.1571992699e+01   -5.1102678690e+01   -2.1198046243e+01    3.4001442822e+00   -1.1310343571e+01    1.0296874312e-01    8.1810000000e+03    2.9680500199e+00    9.9861043245e-01
         4   -4.5953705571e+01    2.1130771906e+03   -8.0610174986e+01    3.4656469416e+01   -1.1564435740e+01   -5.1102678690e+01   -2.1409208821e+01    3.4661482648e+00   -1.1300357514e+01    1.0296874312e-01    8.1940000000e+03    2.9734971840e+00    9.9858440171e-01
         5   -4.5981020210e+01    2.1157227220e+03   -8.0633401149e+01    3.4652380940e+01   -1.1532254451e+01   -5.1102678690e+01   -2.1423032798e+01    3.4245647895e+00   -1.1265890446e+01    1.0296874312e-01    8.1970000000e+03    2.9635719031e+00    9.9851281269e-01
         6   -4.5963380494e+01    2.1144371543e+03   -8.0767420515e+01    3.4804040021e+01   -1.1524098319e+01   -5.1102678690e+01   -2.1533409939e+01    3.3927664331e+00   -1.1260897543e+01    1.0296874312e-01    8.1940000000e+03    2.9528317839e+00    9.9850100696e-01
         7   -4.5961759070e+01    2.1143239368e+03   -8.0828991964e+01    3.4867232895e+01   -1.1527213249e+01   -5.1102678690e+01   -2.1401117079e+01    3.2020170545e+00   -1.1264454636e+01    1.0296874312e-01    8.1930000000e+03    2.9542918639e+00    9.9840203197e-01
         8   -4.5940961166e+01    2.1121913731e+03   -8.0606014109e+01    3.4665052943e+01   -1.1528323078e+01   -5.1102678690e+01   -2.1249274960e+01    3.2742626186e+00   -1.1263994922e+01    1.0296874312e-01    8.1890000000e+03    2.9757848480e+00    9.9853968399e-01
         9   -4.5931569737e+01    2.1111046341e+03   -8.0646564656e+01    3.4714994919e+01   -1.1568612652e+01   -5.1102678690e+01   -2.1240856018e+01    3.2655827036e+00   -1.1306748240e+01    1.0296874312e-01    8.1980000000e+03    2.9764855320e+00    9.9857746522e-01
