#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -9.9796819893e-01    1.0095821009e+00   -1.3406028717e+00    3.4263467278e-01    2.8796935463e-01   -1.8717735805e+00    2.4320135413e-01    4.0000000000e+03    2.3086994886e-02    7.0330000000e-01
         1   -9.9758438171e-01    1.0096821375e+00   -1.3547874658e+00    3.5720308407e-01    2.9303036277e-01   -1.9066726916e+00    2.5885486306e-01    4.0000000000e+03    1.7750382423e-02    7.1140000000e-01
         2   -9.9741776252e-01    1.0116932994e+00   -1.3228298050e+00    3.2541204251e-01    2.9219401395e-01   -1.8769190130e+00    2.6189519405e-01    4.0000000000e+03    2.5572299957e-02    7.1035000000e-01
         3   -1.0012820755e+00    1.0187728769e+00   -1.3563909309e+00    3.5510885546e-01    2.9139413829e-01   -1.8968732125e+00    2.4908814326e-01    4.0000000000e+03    1.6591638327e-02    7.0442500000e-01
         4   -9.9708306395e-01    1.0093958130e+00   -1.3562928547e+00    3.5920979077e-01    2.9100119987e-01   -1.8923974709e+00    2.4510341636e-01    4.0000000000e+03    1.6544118524e-02    7.0662500000e-01
         5   -9.9879304162e-01    1.0113422736e+00   -1.3426794986e+00    3.4388645695e-01    2.8354213679e-01   -1.8715287695e+00    2.4530713413e-01    4.0000000000e+03    1.7720326781e-02    7.0550000000e-01
         6   -9.9794454188e-01    1.0100697141e+00   -1.3548758661e+00    3.5693132422e-01    2.9371514544e-01   -1.9006546053e+00    2.5206359375e-01    4.0000000000e+03    1.8331751227e-02    7.0347500000e-01
         7   -1.0008544405e+00    1.0146071682e+00   -1.3613673489e+00    3.6051290844e-01    2.9007814226e-01   -1.8727108852e+00    2.2126539400e-01    4.0000000000e+03    1.5945017338e-02    7.0787500000e-01
         8   -9.9757998876e-01    1.0078295648e+00   -1.3561752398e+00    3.5859525109e-01    2.9574676554e-01   -1.8737290394e+00    2.2180703398e-01    4.0000000000e+03    1.8906727433e-02    7.0630000000e-01
         9   -9.9320558266e-01    1.0009656921e+00   -1.3412594081e+00    3.4805382540e-01    2.8614878193e-01   -1.8610209560e+00    2.3361276602e-01    4.0000000000e+03    1.7369270325e-02    7.0617500000e-01
        10   -9.9739952959e-01    1.0073071218e+00   -1.3555072702e+00    3.5810774057e-01    2.8882209863e-01   -1.8764077470e+00    2.3207837823e-01    4.0000000000e+03    1.7390295863e-02    7.0797500000e-01
        11   -1.0025509210e+00    1.0168232019e+00   -1.3446336236e+00    3.4208270264e-01    2.9032825030e-01   -1.8715375412e+00    2.3657566730e-01    4.0000000000e+03    1.8279165030e-02    7.0430000000e-01
        12   -9.9734406183e-01    1.0104001888e+00   -1.3454210177e+00    3.4807695590e-01    2.9254981916e-01   -1.8990036752e+00    2.6103283835e-01    4.0000000000e+03    1.6000688076e-02    7.0957500000e-01
        13   -9.9297392137e-01    1.0055561062e+00   -1.3149086860e+00    3.2193476466e-01    2.8940492144e-01   -1.8703995169e+00    2.6608590946e-01    4.0000000000e+03    1.7127007246e-02    7.1035000000e-01
        14   -9.9794170136e-01    1.0080289001e+00   -1.3247376566e+00    3.2679595528e-01    2.8471502945e-01   -1.8385309081e+00    2.2907822198e-01    4.0000000000e+03    1.9188642502e-02    7.0730000000e-01
        15   -9.9659444523e-01    1.0109460790e+00   -1.3392170757e+00    3.4262263042e-01    2.9564634116e-01   -1.9084502180e+00    2.7358680122e-01    4.0000000000e+03    1.7745733261e-02    7.0745000000e-01
        16   -9.9446071733e-01    1.0047420632e+00   -1.3366964519e+00    3.4223573453e-01    2.9512966822e-01   -1.9092400507e+00    2.7741393060e-01    4.0000000000e+03    1.8860906363e-02    7.1002500000e-01
