#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -9.2785586942e-01    9.7528596844e-01   -1.2762472433e+00    3.4839137387e-01    2.6083709868e-01   -1.8712970844e+00    3.3421274245e-01    1.6000000000e+01    4.5895576477e-05    7.3125000000e-01
         1   -9.8903254585e-01    9.7985084893e-01   -1.4818525309e+00    4.9281998509e-01    3.0320832651e-01   -1.9892143290e+00    2.0415347155e-01    1.6000000000e+01    6.7621469498e-05    6.5000000000e-01
         2   -9.7372448820e-01    9.5454456898e-01   -1.4508804159e+00    4.7715592773e-01    3.1846106521e-01   -1.9548506085e+00    1.8550912731e-01    1.6000000000e+01    8.6113810539e-05    7.1875000000e-01
         3   -9.8712451612e-01    9.7945409083e-01   -1.5974387370e+00    6.1031422093e-01    3.5620740962e-01   -2.2168288538e+00    2.6318270714e-01    1.6000000000e+01    7.9363584518e-05    7.1250000000e-01
         4   -9.9628938824e-01    1.0636167685e+00   -1.2760717800e+00    2.7978239171e-01    5.1169631791e-01   -2.6254745732e+00    8.3770647537e-01    1.6000000000e+01    7.3730945587e-05    7.1250000000e-01
         5   -1.0460118363e+00    1.1401167059e+00   -1.3285875954e+00    2.8257575910e-01    3.7228011288e-01   -2.6071181453e+00    9.0625043702e-01    1.6000000000e+01    8.1837177277e-05    7.1250000000e-01
         6   -9.7500200186e-01    9.5927689365e-01   -1.4670277876e+00    4.9202578571e-01    2.9357002978e-01   -1.9442579928e+00    1.8366017545e-01    1.6000000000e+01    7.3805451393e-05    7.3750000000e-01
         7   -9.9607653735e-01    9.9230823039e-01   -1.4877848680e+00    4.9170833061e-01    2.8227912015e-01   -1.8096504920e+00    3.9586503861e-02    1.6000000000e+01    7.0720911026e-05    7.4375000000e-01
         8   -9.5043673917e-01    9.6019356051e-01   -1.0382021889e+00    8.7765449775e-02    2.6786467048e-01   -2.1293590249e+00    8.2329216550e-01    1.6000000000e+01    5.5223703384e-05    6.8125000000e-01
         9   -9.4164251519e-01    8.9990752751e-01   -1.2979987445e+00    3.5635622929e-01    3.8202855658e-01   -2.2559668603e+00    5.7593955925e-01    1.6000000000e+01    5.4448843002e-05    6.7500000000e-01
