#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6469321860e+01    2.1600671985e+03   -6.5702388272e+01    1.9233066412e+01    3.0208781365e+01   -1.0412402206e+02    8.2128524191e+00    2.0019200000e+05    3.0646363251e-01    4.0288323210e-01
         1   -4.6469211056e+01    2.1600581147e+03   -6.5673327967e+01    1.9204116910e+01    3.0200725351e+01   -1.0409104608e+02    8.2169927655e+00    2.0019200000e+05    3.0399415949e-01    4.0336753989e-01
         2   -4.6469621609e+01    2.1600935697e+03   -6.5620434044e+01    1.9150812435e+01    3.0165613576e+01   -1.0397666845e+02    8.1906208275e+00    2.0019200000e+05    3.0407034430e-01    4.0386864973e-01
         3   -4.6468598054e+01    2.1599968387e+03   -6.5662584855e+01    1.9193986801e+01    3.0204718222e+01   -1.0406156444e+02    8.1942613608e+00    2.0019200000e+05    3.0428703611e-01    4.0345155015e-01
         4   -4.6470920355e+01    2.1602246008e+03   -6.5641872302e+01    1.9170951947e+01    3.0182350971e+01   -1.0398275952e+02    8.1585362490e+00    2.0019200000e+05    3.0400828272e-01    4.0346630871e-01
         5   -4.6469131687e+01    2.1600595249e+03   -6.5588207464e+01    1.9119075777e+01    3.0180052259e+01   -1.0405792446e+02    8.2896647358e+00    2.0019200000e+05    3.0483360326e-01    4.0364204909e-01
         6   -4.6471170995e+01    2.1602571592e+03   -6.5628510066e+01    1.9157339071e+01    3.0210977584e+01   -1.0409262995e+02    8.2531423041e+00    2.0019200000e+05    3.0400202686e-01    4.0320587690e-01
         7   -4.6468448697e+01    2.1600043137e+03   -6.5619826657e+01    1.9151377959e+01    3.0181681406e+01   -1.0407977662e+02    8.2782685535e+00    2.0019200000e+05    3.0406452715e-01    4.0323335053e-01
         8   -4.6469564364e+01    2.1600911572e+03   -6.5655337853e+01    1.9185773489e+01    3.0190671445e+01   -1.0397858006e+02    8.1325707646e+00    2.0019200000e+05    3.0472687062e-01    4.0343293166e-01
         9   -4.6466683892e+01    2.1598045190e+03   -6.5639921188e+01    1.9173237296e+01    3.0184125068e+01   -1.0400907484e+02    8.1850285863e+00    2.0019200000e+05    3.0404460167e-01    4.0363977854e-01
        10   -4.6470752640e+01    2.1602096071e+03   -6.5641569502e+01    1.9170816861e+01    3.0204384580e+01   -1.0414079952e+02    8.2948454348e+00    2.0019200000e+05    3.0487463229e-01    4.0348674364e-01
        11   -4.6467301961e+01    2.1599242904e+03   -6.5623008628e+01    1.9155706668e+01    3.0178080632e+01   -1.0400639604e+02    8.2053067796e+00    2.0019200000e+05    3.0422950492e-01    4.0350922206e-01
        12   -4.6465922911e+01    2.1597640377e+03   -6.5636615694e+01    1.9170692783e+01    3.0204257459e+01   -1.0410902849e+02    8.2681553383e+00    2.0019200000e+05    3.0414595718e-01    4.0361207786e-01
        13   -4.6471548947e+01    2.1603254049e+03   -6.5646689605e+01    1.9175140659e+01    3.0191698353e+01   -1.0401619065e+02    8.1778026877e+00    2.0019200000e+05    3.0495713739e-01    4.0332757825e-01
        14   -4.6469950302e+01    2.1601361310e+03   -6.5722031184e+01    1.9252080883e+01    3.0212507027e+01   -1.0409838225e+02    8.1638440430e+00    2.0019200000e+05    3.0421965175e-01    4.0309552829e-01
        15   -4.6468944655e+01    2.1600480211e+03   -6.5695038262e+01    1.9226093608e+01    3.0216141691e+01   -1.0416816260e+02    8.2569826456e+00    2.0019200000e+05    3.0423182994e-01    4.0329488237e-01
        16   -4.6470891123e+01    2.1602303773e+03   -6.5610373700e+01    1.9139482577e+01    3.0183188461e+01   -1.0404974393e+02    8.2561817724e+00    2.0019200000e+05    3.0441367188e-01    4.0373150866e-01
        17   -4.6470607079e+01    2.1601731331e+03   -6.5690733918e+01    1.9220126839e+01    3.0200282166e+01   -1.0408613553e+02    8.1951194495e+00    2.0019200000e+05    3.0410927972e-01    4.0339682995e-01
        18   -4.6467591948e+01    2.1599369778e+03   -6.5620784034e+01    1.9153192086e+01    3.0190173453e+01   -1.0403403929e+02    8.2230818074e+00    2.0019200000e+05    3.0485463624e-01    4.0324969847e-01
        19   -4.6470478131e+01    2.1601758771e+03   -6.5690544097e+01    1.9220065966e+01    3.0185541895e+01   -1.0411282285e+02    8.2367368570e+00    2.0019200000e+05    3.0414664088e-01    4.0343656453e-01
