# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.6489915234e+01    6.1346961949e-01    3.8120000000e+03    3.8080000000e+03    0.0000000000e+00   -4.6505057902e+01    9.7303233867e-01    9.9658613445e-01
         1   -4.6512207215e+01    4.9951562874e-01    4.0841996126e+03    3.8080000000e+03    0.0000000000e+00   -4.2897070137e+01    9.7169748823e-01    9.9947478992e-01
         2   -4.6490950178e+01    5.6135473480e-01    4.0944863488e+03    4.0770000000e+03    2.8676470588e-01   -4.6279734020e+01    9.7364100808e-01    9.9901888644e-01
         3   -4.6495984511e+01    5.1179513644e-01    4.0963172555e+03    4.1000000000e+03    4.7794117647e-02   -4.6539754476e+01    9.7374809485e-01    9.9707317073e-01
         4   -4.6476521724e+01    4.9724263115e-01    4.0953107425e+03    4.1020000000e+03    2.5735294118e-02   -4.6569173107e+01    9.7495982176e-01    9.9439297903e-01
         5   -4.6508004551e+01    4.6405917625e-01    4.0973012908e+03    4.0940000000e+03    4.2279411765e-02   -4.6452101700e+01    9.6800308076e-01    9.9780166097e-01
         6   -4.6524911367e+01    5.0017084764e-01    4.0966573375e+03    4.0990000000e+03    2.5735294118e-02   -4.6544612240e+01    9.7315121878e-01    9.9634057087e-01
         7   -4.6507029956e+01    5.5833667293e-01    4.0951879860e+03    4.0960000000e+03    2.7573529412e-02   -4.6524911367e+01    9.7312447090e-01    9.9707031250e-01
         8   -4.6502946052e+01    5.3746736518e-01    4.0958588401e+03    4.0980000000e+03    2.3897058824e-02   -4.6531438060e+01    9.7155359573e-01    9.9585163494e-01
         9   -4.6500174390e+01    4.6815073795e-01    4.0958060526e+03    4.0950000000e+03    3.1250000000e-02   -4.6490737530e+01    9.7310254866e-01    9.9658119658e-01
        10   -4.6500480763e+01    5.3551329272e-01    4.0958706827e+03    4.0950000000e+03    2.3897058824e-02   -4.6487965868e+01    9.7314335537e-01    9.9731379731e-01
        11   -4.6488667353e+01    4.6401392887e-01    4.0956544330e+03    4.1030000000e+03    3.4926470588e-02   -4.6585857050e+01    9.7357728490e-01    9.9439434560e-01
        12   -4.6500460491e+01    6.5187183555e-01    4.0963888176e+03    4.0930000000e+03    4.2279411765e-02   -4.6452032841e+01    9.7224780113e-01    9.9657952602e-01
