#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6520715131e+01    2.1647657747e+03   -6.5711831457e+01    1.9191116325e+01    3.0172104365e+01   -1.0411046885e+02    8.2265330266e+00    1.6384180000e+06    4.2132450219e+00    9.9899834394e-01
         1   -4.6523766379e+01    2.1650265433e+03   -6.5724324754e+01    1.9200558375e+01    3.0205488733e+01   -1.0414194363e+02    8.2121301404e+00    1.6396610000e+06    4.2106254329e+00    9.9900320973e-01
         2   -4.6524333910e+01    2.1650856486e+03   -6.5772757431e+01    1.9248423521e+01    3.0203173076e+01   -1.0426077292e+02    8.2848424135e+00    1.6415620000e+06    4.2663384549e+00    9.9899721947e-01
         3   -4.6517833623e+01    2.1644742054e+03   -6.5658574571e+01    1.9140740948e+01    3.0165404303e+01   -1.0404454381e+02    8.2205649398e+00    1.6324620000e+06    4.2328048541e+00    9.9899993823e-01
         4   -4.6520654798e+01    2.1647313744e+03   -6.5653650962e+01    1.9132996164e+01    3.0154888383e+01   -1.0403225494e+02    8.2237155904e+00    1.6325410000e+06    4.2491603559e+00    9.9899887768e-01
         5   -4.6516384981e+01    2.1643241789e+03   -6.5623870335e+01    1.9107485354e+01    3.0115257593e+01   -1.0389805051e+02    8.1589225825e+00    1.6187600000e+06    4.3265412936e+00    9.9899879401e-01
         6   -4.6519905723e+01    2.1646557044e+03   -6.5576908620e+01    1.9057002897e+01    3.0103732397e+01   -1.0386106199e+02    8.1804209779e+00    1.6132330000e+06    4.4143871060e+00    9.9899900804e-01
         7   -4.6521120287e+01    2.1647947039e+03   -6.5696811330e+01    1.9175691043e+01    3.0185977437e+01   -1.0405367070e+02    8.1708819299e+00    1.6203790000e+06    4.2243639511e+00    9.9897906659e-01
         8   -4.6525168645e+01    2.1651695220e+03   -6.5790807088e+01    1.9265638443e+01    3.0273525581e+01   -1.0427306158e+02    8.2087289146e+00    1.6359520000e+06    4.1777117191e+00    9.9901016695e-01
         9   -4.6518408610e+01    2.1645386929e+03   -6.5669168664e+01    1.9150760054e+01    3.0187758504e+01   -1.0400752571e+02    8.1505985369e+00    1.6398130000e+06    4.2079553473e+00    9.9900434192e-01
        10   -4.6520405518e+01    2.1647054511e+03   -6.5589048111e+01    1.9068642593e+01    3.0163393634e+01   -1.0394989002e+02    8.1974482760e+00    1.6502980000e+06    4.1504195920e+00    9.9899535707e-01
        11   -4.6526625642e+01    2.1652688622e+03   -6.5684977055e+01    1.9158351413e+01    3.0177389571e+01   -1.0408457784e+02    8.2222112098e+00    1.6406890000e+06    4.2571024649e+00    9.9900633955e-01
        12   -4.6519289883e+01    2.1646025775e+03   -6.5694597019e+01    1.9175307135e+01    3.0220011782e+01   -1.0408924248e+02    8.1746336774e+00    1.6329070000e+06    4.2053283620e+00    9.9900139754e-01
