#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6521052400e+01    2.1648121374e+03   -6.5666631924e+01    1.9145579524e+01    3.0159259595e+01   -1.0401066187e+02    8.1847703459e+00    8.1920400000e+05    2.1809207806e+00    9.9746511576e-01
         1   -4.6516748807e+01    2.1643778371e+03   -6.5717438298e+01    1.9200689491e+01    3.0214815584e+01   -1.0416265667e+02    8.2304027894e+00    8.2764800000e+05    2.1728034616e+00    9.9744313252e-01
         2   -4.6523855659e+01    2.1650962661e+03   -6.5631719438e+01    1.9107863779e+01    3.0100240514e+01   -1.0392481330e+02    8.1928533465e+00    8.2984300000e+05    2.1918757786e+00    9.9741308099e-01
         3   -4.6519922407e+01    2.1646851123e+03   -6.5633877523e+01    1.9113955116e+01    3.0055843305e+01   -1.0391564962e+02    8.2259287909e+00    8.2598600000e+05    2.1150621469e+00    9.9744029951e-01
         4   -4.6523998555e+01    2.1650562361e+03   -6.5637438147e+01    1.9113439592e+01    3.0112043783e+01   -1.0395830593e+02    8.2088240011e+00    8.3282800000e+05    2.1768211214e+00    9.9743758579e-01
         5   -4.6518274175e+01    2.1645219916e+03   -6.5699087581e+01    1.9180813405e+01    3.0160689271e+01   -1.0407250460e+02    8.2127277501e+00    8.3262700000e+05    2.4834440574e+00    9.9745683307e-01
         6   -4.6517037753e+01    2.1644204732e+03   -6.5727468492e+01    1.9210430738e+01    3.0239526596e+01   -1.0422484819e+02    8.2578531020e+00    8.1655700000e+05    2.5869443000e+00    9.9742108459e-01
         7   -4.6521072695e+01    2.1647603788e+03   -6.5623215201e+01    1.9102142506e+01    3.0149424187e+01   -1.0387887622e+02    8.1062368317e+00    8.1580600000e+05    2.3256378126e+00    9.9744292961e-01
         8   -4.6521883456e+01    2.1648739515e+03   -6.5778755019e+01    1.9256871563e+01    3.0234725783e+01   -1.0432856773e+02    8.3150869263e+00    8.2029300000e+05    2.6371117782e+00    9.9739826784e-01
         9   -4.6514793203e+01    2.1642200744e+03   -6.5722491808e+01    1.9207698605e+01    3.0185094812e+01   -1.0407539115e+02    8.1678045316e+00    8.2333600000e+05    2.5724702863e+00    9.9743152395e-01
        10   -4.6519120810e+01    2.1646007174e+03   -6.5721509638e+01    1.9202388828e+01    3.0175290972e+01   -1.0412072990e+02    8.2239292944e+00    8.1445300000e+05    2.5505446143e+00    9.9743531981e-01
        11   -4.6517442498e+01    2.1644568312e+03   -6.5560074179e+01    1.9042631681e+01    3.0104852795e+01   -1.0382936277e+02    8.1644357973e+00    8.0802700000e+05    2.1873811545e+00    9.9743544441e-01
        12   -4.6510529618e+01    2.1637920697e+03   -6.5705657610e+01    1.9195127992e+01    3.0164555132e+01   -1.0407714134e+02    8.2069285961e+00    8.0798800000e+05    2.1482741701e+00    9.9742105947e-01
        13   -4.6513981754e+01    2.1641157008e+03   -6.5692310927e+01    1.9178329172e+01    3.0168367292e+01   -1.0414494359e+02    8.2842653685e+00    8.1154400000e+05    2.1547202889e+00    9.9741323019e-01
        14   -4.6516202119e+01    2.1643755106e+03   -6.5777400723e+01    1.9261198605e+01    3.0203365235e+01   -1.0421831200e+02    8.2375460446e+00    8.1911600000e+05    2.1658028965e+00    9.9742718405e-01
        15   -4.6520341878e+01    2.1647235311e+03   -6.5757005096e+01    1.9236663218e+01    3.0213133133e+01   -1.0422879151e+02    8.2586532814e+00    8.1641600000e+05    2.1295836011e+00    9.9742541225e-01
        16   -4.6509884845e+01    2.1637488635e+03   -6.5736991166e+01    1.9227106320e+01    3.0234294350e+01   -1.0430117047e+02    8.3298849568e+00    8.1633800000e+05    2.2569585416e+00    9.9741066401e-01
        17   -4.6516273735e+01    2.1643397476e+03   -6.5722231569e+01    1.9205957833e+01    3.0218413166e+01   -1.0416974726e+02    8.2291025251e+00    8.1275700000e+05    2.6705144368e+00    9.9743090068e-01
        18   -4.6513897636e+01    2.1641250928e+03   -6.5778003274e+01    1.9264105638e+01    3.0255653649e+01   -1.0423636571e+02    8.2027087860e+00    8.1972400000e+05    2.8506155194e+00    9.9742170871e-01
        19   -4.6521231635e+01    2.1648296880e+03   -6.5825033396e+01    1.9303801761e+01    3.0279001527e+01   -1.0441808197e+02    8.3140470440e+00    8.1989300000e+05    2.7931623621e+00    9.9740917254e-01
        20   -4.6514754305e+01    2.1642000300e+03   -6.5797298015e+01    1.9282543709e+01    3.0205803335e+01   -1.0424029937e+02    8.2371980232e+00    8.1402000000e+05    2.6668099862e+00    9.9743083467e-01
        21   -4.6518137328e+01    2.1645042577e+03   -6.5667030063e+01    1.9148892735e+01    3.0192610366e+01   -1.0403758417e+02    8.1779437440e+00    8.0958200000e+05    2.3967770470e+00    9.9742952357e-01
        22   -4.6520010085e+01    2.1646700637e+03   -6.5707083582e+01    1.9187073497e+01    3.0215298984e+01   -1.0418005779e+02    8.2576752225e+00    8.1065400000e+05    2.5341076882e+00    9.9736106142e-01
        23   -4.6523222692e+01    2.1649953614e+03   -6.5705222271e+01    1.9181999579e+01    3.0185350330e+01   -1.0404926636e+02    8.1586937570e+00    8.1519900000e+05    2.4883209165e+00    9.9742617037e-01
        24   -4.6519764759e+01    2.1646623409e+03   -6.5682137976e+01    1.9162373217e+01    3.0189575469e+01   -1.0411970864e+02    8.2479951988e+00    8.0874700000e+05    2.4700733542e+00    9.9743586473e-01
        25   -4.6522409599e+01    2.1649088321e+03   -6.5828583988e+01    1.9306174389e+01    3.0239245889e+01   -1.0438682018e+02    8.3189903003e+00    8.2144900000e+05    2.2675049472e+00    9.9739717126e-01
        26   -4.6521286402e+01    2.1648527556e+03   -6.5808699834e+01    1.9287413433e+01    3.0210129957e+01   -1.0423036792e+02    8.2115381247e+00    8.2045400000e+05    2.3886691455e+00    9.9739315003e-01
        27   -4.6515593745e+01    2.1642524741e+03   -6.5734180542e+01    1.9218586797e+01    3.0204223953e+01   -1.0410782407e+02    8.1694195781e+00    8.1299300000e+05    2.3472340361e+00    9.9742789525e-01
        28   -4.6520138833e+01    2.1646873168e+03   -6.5767367968e+01    1.9247229135e+01    3.0165394006e+01   -1.0410420367e+02    8.1714416981e+00    8.1671000000e+05    2.1726076143e+00    9.9745632655e-01
        29   -4.6517096283e+01    2.1644017223e+03   -6.5715870826e+01    1.9198774543e+01    3.0224531742e+01   -1.0411384424e+02    8.1734416749e+00    8.1458600000e+05    2.1336062840e+00    9.9741230870e-01
        30   -4.6518712026e+01    2.1645517174e+03   -6.5758080066e+01    1.9239368040e+01    3.0233705407e+01   -1.0421779547e+02    8.2260100000e+00    8.1549500000e+05    2.1376496523e+00    9.9742358311e-01
        31   -4.6522084511e+01    2.1648881975e+03   -6.5756291312e+01    1.9234206801e+01    3.0208856780e+01   -1.0423235915e+02    8.2672110577e+00    8.1241900000e+05    2.0545771253e+00    9.9742143278e-01
        32   -4.6523130985e+01    2.1649399654e+03   -6.5700920552e+01    1.9177789567e+01    3.0146047475e+01   -1.0401250103e+02    8.1655330042e+00    8.1420000000e+05    2.2876057761e+00    9.9742045967e-01
        33   -4.6515805302e+01    2.1642816052e+03   -6.5606894030e+01    1.9091088728e+01    3.0115146122e+01   -1.0387856284e+02    8.1565226916e+00    8.2032900000e+05    2.1118596499e+00    9.9745807754e-01
        34   -4.6518713405e+01    2.1645449752e+03   -6.5562833540e+01    1.9044120135e+01    3.0103429590e+01   -1.0379771146e+02    8.1314483268e+00    8.1206700000e+05    2.1941933820e+00    9.9743128004e-01
        35   -4.6515638851e+01    2.1642842001e+03   -6.5637602877e+01    1.9121964026e+01    3.0154216256e+01   -1.0406336979e+02    8.2715506596e+00    8.0794700000e+05    2.2606871685e+00    9.9740822818e-01
        36   -4.6522074579e+01    2.1648743504e+03   -6.5617627500e+01    1.9095552921e+01    3.0101299853e+01   -1.0388661636e+02    8.1676890017e+00    8.1383300000e+05    2.1619465938e+00    9.9739086995e-01
        37   -4.6521462526e+01    2.1648308652e+03   -6.5655741994e+01    1.9134279468e+01    3.0115670324e+01   -1.0399538853e+02    8.2239762091e+00    8.1843900000e+05    2.1005293885e+00    9.9742629915e-01
        38   -4.6513592868e+01    2.1641170852e+03   -6.5719493921e+01    1.9205901053e+01    3.0195828397e+01   -1.0413828057e+02    8.2229582516e+00    8.2037400000e+05    2.3542741112e+00    9.9745155421e-01
        39   -4.6512824813e+01    2.1640116668e+03   -6.5695745642e+01    1.9182920829e+01    3.0184657269e+01   -1.0405560900e+02    8.1752060863e+00    8.1303200000e+05    2.1394958965e+00    9.9747541952e-01
        40   -4.6515974412e+01    2.1643184784e+03   -6.5809895846e+01    1.9293921434e+01    3.0236456607e+01   -1.0439603953e+02    8.3496870782e+00    8.1350900000e+05    2.1289773930e+00    9.9742419592e-01
        41   -4.6518852391e+01    2.1645726940e+03   -6.5685663628e+01    1.9166811237e+01    3.0143394740e+01   -1.0397081279e+02    8.1417544237e+00    8.1153000000e+05    2.0902063483e+00    9.9741314319e-01
        42   -4.6518719522e+01    2.1645566538e+03   -6.5747778831e+01    1.9229059309e+01    3.0195726430e+01   -1.0417444882e+02    8.2309435551e+00    8.1829600000e+05    2.1177540062e+00    9.9743650300e-01
        43   -4.6513454227e+01    2.1640749419e+03   -6.5670799219e+01    1.9157344992e+01    3.0125058464e+01   -1.0401958473e+02    8.2237270432e+00    8.1952100000e+05    2.1501678728e+00    9.9742710701e-01
        44   -4.6514867964e+01    2.1641984026e+03   -6.5582313747e+01    1.9067445783e+01    3.0096398978e+01   -1.0382718718e+02    8.1484744568e+00    8.1214400000e+05    2.0542165054e+00    9.9744807166e-01
        45   -4.6517214165e+01    2.1644161093e+03   -6.5688140951e+01    1.9170926786e+01    3.0133987250e+01   -1.0392554061e+02    8.1034124122e+00    8.1426200000e+05    2.1114627732e+00    9.9745367521e-01
        46   -4.6518280248e+01    2.1645362227e+03   -6.5774415613e+01    1.9256135365e+01    3.0231182087e+01   -1.0428100924e+02    8.2754115392e+00    8.1542300000e+05    2.0897254655e+00    9.9740615964e-01
        47   -4.6515897848e+01    2.1643110789e+03   -6.5725465355e+01    1.9209567507e+01    3.0194140785e+01   -1.0416052350e+02    8.2409173652e+00    8.1472000000e+05    2.0724954316e+00    9.9741450492e-01
        48   -4.6518335284e+01    2.1645171575e+03   -6.5796405868e+01    1.9278070584e+01    3.0277565953e+01   -1.0432659330e+02    8.2526214775e+00    8.2179900000e+05    2.1005652209e+00    9.9741589539e-01
        49   -4.6516393320e+01    2.1643460538e+03   -6.5823713080e+01    1.9307319760e+01    3.0246778327e+01   -1.0422923524e+02    8.1587438378e+00    8.1986000000e+05    2.4140627104e+00    9.9743649200e-01
        50   -4.6519639306e+01    2.1646436976e+03   -6.5748067256e+01    1.9228427950e+01    3.0181740670e+01   -1.0426406446e+02    8.3342565366e+00    8.2228000000e+05    2.1787469887e+00    9.9744934022e-01
        51   -4.6518094825e+01    2.1645257597e+03   -6.5690498622e+01    1.9172403797e+01    3.0153590305e+01   -1.0407770405e+02    8.2336151262e+00    8.1865000000e+05    2.1784123813e+00    9.9742750230e-01
        52   -4.6516015378e+01    2.1643246225e+03   -6.5703903703e+01    1.9187888325e+01    3.0125887404e+01   -1.0400386465e+02    8.1740735458e+00    8.1263400000e+05    2.1137138482e+00    9.9740080877e-01
        53   -4.6511601687e+01    2.1639111814e+03   -6.5689510703e+01    1.9177909016e+01    3.0158554046e+01   -1.0403269962e+02    8.1846348681e+00    8.0858200000e+05    2.1697383010e+00    9.9746271668e-01
        54   -4.6515723241e+01    2.1642921727e+03   -6.5602916093e+01    1.9087192852e+01    3.0063135987e+01   -1.0383800848e+02    8.1719563994e+00    8.1027300000e+05    2.0960224876e+00    9.9745046418e-01
        55   -4.6518902990e+01    2.1645513411e+03   -6.5685443371e+01    1.9166540381e+01    3.0107355789e+01   -1.0388947331e+02    8.0966741511e+00    8.1278100000e+05    2.0731380617e+00    9.9742413662e-01
        56   -4.6518941415e+01    2.1646078142e+03   -6.5671912855e+01    1.9152971441e+01    3.0108323705e+01   -1.0392284123e+02    8.1426046682e+00    8.1906300000e+05    2.2206151626e+00    9.9740614289e-01
        57   -4.6518691507e+01    2.1645656968e+03   -6.5705328327e+01    1.9186636820e+01    3.0146655218e+01   -1.0403128951e+02    8.1793059628e+00    8.2265400000e+05    2.1424276829e+00    9.9744191992e-01
        58   -4.6519547782e+01    2.1646337039e+03   -6.5754932905e+01    1.9235385123e+01    3.0144356994e+01   -1.0409800042e+02    8.1987105240e+00    8.2385800000e+05    2.1577851531e+00    9.9743048328e-01
        59   -4.6522709199e+01    2.1649216025e+03   -6.5671757434e+01    1.9149048235e+01    3.0131467658e+01   -1.0406184535e+02    8.2586202550e+00    8.2561000000e+05    2.1452091722e+00    9.9740120303e-01
        60   -4.6518209820e+01    2.1645002966e+03   -6.5659108958e+01    1.9140899139e+01    3.0134678258e+01   -1.0397884621e+02    8.1850589986e+00    8.2376300000e+05    2.3334049175e+00    9.9743402517e-01
        61   -4.6519640826e+01    2.1646526401e+03   -6.5821429542e+01    1.9301788716e+01    3.0207869128e+01   -1.0427574311e+02    8.2464444445e+00    8.2518200000e+05    2.1232768424e+00    9.9744519390e-01
        62   -4.6513696898e+01    2.1640964234e+03   -6.5709497841e+01    1.9195800943e+01    3.0179078554e+01   -1.0410408667e+02    8.2155102752e+00    8.2014200000e+05    2.3946067643e+00    9.9739313044e-01
        63   -4.6519971974e+01    2.1647020304e+03   -6.5599360297e+01    1.9079388323e+01    3.0147436509e+01   -1.0400524389e+02    8.2584470838e+00    8.1682500000e+05    2.1553413644e+00    9.9742144064e-01
        64   -4.6517629458e+01    2.1644598692e+03   -6.5634804645e+01    1.9117175187e+01    3.0156091645e+01   -1.0407122867e+02    8.2803323799e+00    8.1706200000e+05    2.1093636190e+00    9.9739655437e-01
        65   -4.6515239029e+01    2.1642477102e+03   -6.5652495324e+01    1.9137256295e+01    3.0142143136e+01   -1.0400303885e+02    8.2084003919e+00    8.1959500000e+05    2.1445957181e+00    9.9744752999e-01
        66   -4.6513335447e+01    2.1640709396e+03   -6.5883262647e+01    1.9369927201e+01    3.0245741613e+01   -1.0441317906e+02    8.2841748017e+00    8.0989900000e+05    2.0792088342e+00    9.9743356813e-01
        67   -4.6520053754e+01    2.1646887791e+03   -6.5755200931e+01    1.9235147176e+01    3.0211186959e+01   -1.0422389437e+02    8.2575064804e+00    8.1194100000e+05    2.1145350613e+00    9.9741340959e-01
        68   -4.6515381738e+01    2.1642513734e+03   -6.5548228292e+01    1.9032846554e+01    3.0040531219e+01   -1.0367318323e+02    8.0844237207e+00    8.1338500000e+05    2.1150119230e+00    9.9746232993e-01
        69   -4.6516426442e+01    2.1643484935e+03   -6.5651420888e+01    1.9134994445e+01    3.0091781668e+01   -1.0400337824e+02    8.2601756820e+00    8.2083500000e+05    2.2099248517e+00    9.9744093912e-01
        70   -4.6514905909e+01    2.1642137646e+03   -6.5678969356e+01    1.9164063447e+01    3.0142754174e+01   -1.0404951909e+02    8.2277955561e+00    8.1812900000e+05    2.1645191351e+00    9.9743253348e-01
