#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              ElecIon             BlockWeight         BlockCPU            AcceptRatio         
         0   -2.9138092065e+01    8.5130353761e+02   -5.8497449773e+01    2.9359357707e+01    1.2440780892e+01    3.4507764032e+00   -7.4389007068e+01    1.2800000000e+03    2.8389722109e-02    5.9988281250e-01
         1   -2.9199398213e+01    8.5478922124e+02   -5.7458261538e+01    2.8258863325e+01    1.2317096980e+01    3.4507764032e+00   -7.3226134921e+01    1.2800000000e+03    2.3748427629e-02    6.0133789062e-01
         2   -2.9179118002e+01    8.5371484121e+02   -5.7353191665e+01    2.8174073664e+01    1.2280600212e+01    3.4507764032e+00   -7.3084568280e+01    1.2800000000e+03    1.9957646728e-02    6.0044921875e-01
         3   -2.9196851512e+01    8.5473606333e+02   -5.8688554545e+01    2.9491703033e+01    1.2201862575e+01    3.4507764032e+00   -7.4341193523e+01    1.2800000000e+03    1.9725367427e-02    6.0011718750e-01
         4   -2.9073597196e+01    8.4746430412e+02   -5.8256722410e+01    2.9183125214e+01    1.2444371815e+01    3.4507764032e+00   -7.4151870629e+01    1.2800000000e+03    1.9711494446e-02    6.0026367187e-01
         5   -2.9201176803e+01    8.5488081707e+02   -5.9941635406e+01    3.0740458603e+01    1.2432587630e+01    3.4507764032e+00   -7.5824999440e+01    1.2800000000e+03    1.9632786512e-02    5.9614257813e-01
         6   -2.9167635206e+01    8.5307427432e+02   -5.6477175198e+01    2.7309539992e+01    1.2187896050e+01    3.4507764032e+00   -7.2115847652e+01    1.2800000000e+03    1.9709616899e-02    6.0154296875e-01
         7   -2.9142994928e+01    8.5153346123e+02   -5.8536749941e+01    2.9393755014e+01    1.2147963919e+01    3.4507764032e+00   -7.4135490263e+01    1.2800000000e+03    1.9715115428e-02    6.0227539063e-01
         8   -2.9160611828e+01    8.5273044533e+02   -5.6776050095e+01    2.7615438267e+01    1.2308766344e+01    3.4507764032e+00   -7.2535592842e+01    1.2800000000e+03    1.9693225622e-02    5.9947265625e-01
         9   -2.9230149959e+01    8.5653098081e+02   -5.9051875259e+01    2.9821725300e+01    1.2348767268e+01    3.4507764032e+00   -7.4851418930e+01    1.2800000000e+03    1.9653126597e-02    5.9757812500e-01
        10   -2.9083666893e+01    8.4815146869e+02   -5.8143240356e+01    2.9059573463e+01    1.2445046441e+01    3.4507764032e+00   -7.4039063199e+01    1.2800000000e+03    2.0046636462e-02    5.9859375000e-01
        11   -2.9197971436e+01    8.5458924335e+02   -5.8022515608e+01    2.8824544172e+01    1.2471754287e+01    3.4507764032e+00   -7.3945046298e+01    1.2800000000e+03    1.9655764103e-02    5.9656250000e-01
        12   -2.9062830624e+01    8.4700259811e+02   -5.9634178943e+01    3.0571348318e+01    1.2456969979e+01    3.4507764032e+00   -7.5541925325e+01    1.2800000000e+03    1.9618138671e-02    5.9513671875e-01
        13   -2.9085843535e+01    8.4834098779e+02   -5.9122374819e+01    3.0036531284e+01    1.2605599852e+01    3.4507764032e+00   -7.5178751074e+01    1.2800000000e+03    1.9690379500e-02    5.9918945312e-01
        14   -2.9111826721e+01    8.4972168327e+02   -5.9632051148e+01    3.0520224426e+01    1.2542456657e+01    3.4507764032e+00   -7.5625284208e+01    1.2800000000e+03    1.9652411342e-02    5.9644531250e-01
        15   -2.9120257825e+01    8.5024306368e+02   -5.8928282609e+01    2.9808024784e+01    1.2428408774e+01    3.4507764032e+00   -7.4807467786e+01    1.2800000000e+03    1.9715756178e-02    6.0079101563e-01
        16   -2.9102345921e+01    8.4947816953e+02   -5.7829631189e+01    2.8727285269e+01    1.2448873778e+01    3.4507764032e+00   -7.3729281371e+01    1.2800000000e+03    1.9702494144e-02    5.9917968750e-01
        17   -2.9122459437e+01    8.5046714552e+02   -5.5414222092e+01    2.6291762655e+01    1.2227454800e+01    3.4507764032e+00   -7.1092453295e+01    1.2800000000e+03    1.9689470530e-02    5.9949218750e-01
        18   -2.9119612498e+01    8.5012710025e+02   -5.6496277664e+01    2.7376665166e+01    1.2375890568e+01    3.4507764032e+00   -7.2322944635e+01    1.2800000000e+03    1.9735172391e-02    6.0234375000e-01
        19   -2.9168620995e+01    8.5321830701e+02   -5.8350005572e+01    2.9181384577e+01    1.2415387991e+01    3.4507764032e+00   -7.4216169966e+01    1.2800000000e+03    1.9866690040e-02    6.0000000000e-01
