#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              ElecIon             BlockWeight         BlockCPU            AcceptRatio         
         0   -2.9292790439e+01    8.5841350771e+02   -5.9055284204e+01    2.9762493765e+01    1.2185358466e+01    3.4507764181e+00   -7.4691419088e+01    3.0722000000e+04    1.7489673197e-01    9.7864951935e-01
         1   -2.9294228744e+01    8.5841295974e+02   -5.9075676140e+01    2.9781447397e+01    1.2251378209e+01    3.4507764181e+00   -7.4777830767e+01    3.0714000000e+04    5.1023186743e-01    9.7880206537e-01
         2   -2.9301187265e+01    8.5881849464e+02   -5.9156397038e+01    2.9855209773e+01    1.2247787312e+01    3.4507764181e+00   -7.4854960769e+01    3.0646000000e+04    3.2280935347e-01    9.7842856801e-01
         3   -2.9320304415e+01    8.5993909132e+02   -5.8168000937e+01    2.8847696522e+01    1.2175433176e+01    3.4507764181e+00   -7.3794210531e+01    3.0476000000e+04    1.8656335771e-01    9.7851895726e-01
         4   -2.9296398427e+01    8.5854325095e+02   -5.8544035044e+01    2.9247636617e+01    1.2253656923e+01    3.4507764181e+00   -7.4248468385e+01    3.0412000000e+04    2.7962140739e-01    9.7860338321e-01
         5   -2.9301710581e+01    8.5886785863e+02   -5.8768458581e+01    2.9466747999e+01    1.2187521148e+01    3.4507764181e+00   -7.4406756147e+01    3.0329000000e+04    3.2638841867e-01    9.7865734301e-01
         6   -2.9309242255e+01    8.5930764668e+02   -5.9034121971e+01    2.9724879716e+01    1.2200429763e+01    3.4507764181e+00   -7.4685328152e+01    3.0644000000e+04    2.4884152412e-01    9.7830080109e-01
         7   -2.9315887891e+01    8.5968103432e+02   -5.8537392453e+01    2.9221504562e+01    1.2182955321e+01    3.4507764181e+00   -7.4171124192e+01    3.0747000000e+04    3.0326122046e-01    9.7940276977e-01
         8   -2.9312313618e+01    8.5946530947e+02   -5.8453104516e+01    2.9140790899e+01    1.2244160684e+01    3.4507764181e+00   -7.4148041618e+01    3.0725000000e+04    2.6270586252e-01    9.7940312946e-01
         9   -2.9325952659e+01    8.6026363057e+02   -5.9101520112e+01    2.9775567453e+01    1.2197154811e+01    3.4507764181e+00   -7.4749451342e+01    3.1155000000e+04    2.9332233965e-01    9.7855334807e-01
        10   -2.9328339391e+01    8.6040581155e+02   -5.7939629281e+01    2.8611289891e+01    1.2125248400e+01    3.4507764181e+00   -7.3515654099e+01    3.1010000000e+04    1.8340888619e-01    9.7910575789e-01
        11   -2.9310236146e+01    8.5934692380e+02   -5.8242667210e+01    2.8932431064e+01    1.2152668242e+01    3.4507764181e+00   -7.3846111870e+01    3.0818000000e+04    2.7181960642e-01    9.7838398840e-01
        12   -2.9315062047e+01    8.5962447212e+02   -5.9217717147e+01    2.9902655099e+01    1.2261453281e+01    3.4507764181e+00   -7.4929946846e+01    3.0874000000e+04    1.7388404906e-01    9.7821606279e-01
        13   -2.9323555163e+01    8.6012468468e+02   -5.8726901517e+01    2.9403346354e+01    1.2251416663e+01    3.4507764181e+00   -7.4429094598e+01    3.0719000000e+04    2.8049598634e-01    9.7913994081e-01
        14   -2.9319905652e+01    8.5991157720e+02   -5.8430275428e+01    2.9110369776e+01    1.2233215620e+01    3.4507764181e+00   -7.4114267466e+01    3.0682000000e+04    1.7283354700e-01    9.7886425012e-01
        15   -2.9322166912e+01    8.6004508160e+02   -5.8283790320e+01    2.8961623408e+01    1.2242902992e+01    3.4507764181e+00   -7.3977469730e+01    3.1043000000e+04    3.0238318443e-01    9.7889490018e-01
        16   -2.9313254382e+01    8.5953017663e+02   -5.8835121978e+01    2.9521867596e+01    1.2243302582e+01    3.4507764181e+00   -7.4529200979e+01    3.1296000000e+04    1.8245795369e-01    9.7826882329e-01
        17   -2.9320743701e+01    8.5997444232e+02   -5.8727022503e+01    2.9406278802e+01    1.2222586805e+01    3.4507764181e+00   -7.4400385727e+01    3.1422000000e+04    2.9700995982e-01    9.7885029350e-01
        18   -2.9313698339e+01    8.5959634493e+02   -5.8376756016e+01    2.9063057677e+01    1.2166303400e+01    3.4507764181e+00   -7.3993835835e+01    3.1199000000e+04    2.0514838398e-01    9.7873435616e-01
        19   -2.9304311266e+01    8.5899820689e+02   -5.8375804721e+01    2.9071493455e+01    1.2172299053e+01    3.4507764181e+00   -7.3998880192e+01    3.1318000000e+04    2.5965163112e-01    9.7882249436e-01
        20   -2.9311790270e+01    8.5943092659e+02   -5.8153419432e+01    2.8841629162e+01    1.2107537265e+01    3.4507764181e+00   -7.3711733115e+01    3.1225000000e+04    2.4484078586e-01    9.7859268738e-01
        21   -2.9307958856e+01    8.5920955662e+02   -5.7732218711e+01    2.8424259854e+01    1.2098581488e+01    3.4507764181e+00   -7.3281576617e+01    3.0988000000e+04    1.6828511655e-01    9.7919281741e-01
        22   -2.9316843390e+01    8.5973437822e+02   -5.8137373942e+01    2.8820530551e+01    1.2091976946e+01    3.4507764181e+00   -7.3680127306e+01    3.0820000000e+04    1.8160653114e-01    9.7891305203e-01
        23   -2.9319095327e+01    8.5985518994e+02   -5.8019927365e+01    2.8700832038e+01    1.2152676712e+01    3.4507764181e+00   -7.3623380496e+01    3.0584000000e+04    2.8400307894e-01    9.7965423372e-01
        24   -2.9307933927e+01    8.5921356850e+02   -5.7741550984e+01    2.8433617057e+01    1.2115121618e+01    3.4507764181e+00   -7.3307449020e+01    3.0610000000e+04    2.0757427812e-01    9.7932673525e-01
        25   -2.9302934039e+01    8.5892475511e+02   -5.8700228833e+01    2.9397294794e+01    1.2225309872e+01    3.4507764181e+00   -7.4376315123e+01    3.1011000000e+04    3.1493344903e-01    9.7878341419e-01
        26   -2.9325420909e+01    8.6024137894e+02   -5.9322394516e+01    2.9996973607e+01    1.2182056361e+01    3.4507764181e+00   -7.4955227295e+01    3.1159000000e+04    3.2434514165e-01    9.7856013926e-01
        27   -2.9329019761e+01    8.6044397462e+02   -5.9086941421e+01    2.9757921660e+01    1.2143231807e+01    3.4507764181e+00   -7.4680949646e+01    3.1348000000e+04    3.3121347427e-01    9.7919363433e-01
        28   -2.9325446569e+01    8.6023794879e+02   -5.8334565183e+01    2.9009118614e+01    1.2123158662e+01    3.4507764181e+00   -7.3908500263e+01    3.1881000000e+04    1.9209259748e-01    9.7919694564e-01
        29   -2.9342738548e+01    8.6125211872e+02   -5.7951959353e+01    2.8609220805e+01    1.2099428208e+01    3.4507764181e+00   -7.3502163980e+01    3.1900000000e+04    1.8926770985e-01    9.7860229668e-01
        30   -2.9337190064e+01    8.6092779745e+02   -5.8461675111e+01    2.9124485047e+01    1.2173992627e+01    3.4507764181e+00   -7.4086444156e+01    3.1942000000e+04    1.9576670229e-01    9.7896197945e-01
        31   -2.9313632900e+01    8.5954014046e+02   -5.8832903216e+01    2.9519270316e+01    1.2173523569e+01    3.4507764181e+00   -7.4457203203e+01    3.1685000000e+04    2.2331610322e-01    9.7821727786e-01
        32   -2.9319019116e+01    8.5985754810e+02   -5.8761993994e+01    2.9442974878e+01    1.2131163285e+01    3.4507764181e+00   -7.4343933698e+01    3.1371000000e+04    1.8286275864e-01    9.7858940062e-01
        33   -2.9346460728e+01    8.6148213708e+02   -5.8545207727e+01    2.9198746999e+01    1.2178291513e+01    3.4507764181e+00   -7.4174275658e+01    3.1462000000e+04    2.4859651923e-01    9.7863935871e-01
        34   -2.9317480703e+01    8.5976928604e+02   -5.8711521495e+01    2.9394040792e+01    1.2143491878e+01    3.4507764181e+00   -7.4305789791e+01    3.1362000000e+04    1.8762604892e-01    9.7910910171e-01
        35   -2.9320180230e+01    8.5993621351e+02   -5.9907074534e+01    3.0586894304e+01    1.2208355694e+01    3.4507764181e+00   -7.5566206645e+01    3.1208000000e+04    1.7808619142e-01    9.7900535750e-01
        36   -2.9316849878e+01    8.5972847246e+02   -5.8862332227e+01    2.9545482349e+01    1.2210523880e+01    3.4507764181e+00   -7.4523632525e+01    3.1291000000e+04    2.2153860331e-01    9.7828948077e-01
        37   -2.9326943954e+01    8.6032403703e+02   -5.8391424624e+01    2.9064480670e+01    1.2188028315e+01    3.4507764181e+00   -7.4030229357e+01    3.0862000000e+04    1.7512559891e-01    9.7871077613e-01
        38   -2.9322167363e+01    8.6004753120e+02   -5.8196221521e+01    2.8874054158e+01    1.2171192480e+01    3.4507764181e+00   -7.3818190419e+01    3.0826000000e+04    1.8091073632e-01    9.7923652096e-01
        39   -2.9313501648e+01    8.5953301454e+02   -5.8444316561e+01    2.9130814914e+01    1.2134565784e+01    3.4507764181e+00   -7.4029658763e+01    3.0924000000e+04    3.7090712786e-01    9.7927011109e-01
        40   -2.9308668285e+01    8.5924954290e+02   -5.7873094739e+01    2.8564426454e+01    1.2083124446e+01    3.4507764181e+00   -7.3406995603e+01    3.1137000000e+04    1.9012138247e-01    9.7933818083e-01
        41   -2.9318086890e+01    8.5979695257e+02   -5.8452073101e+01    2.9133986211e+01    1.2073598133e+01    3.4507764181e+00   -7.3976447652e+01    3.0973000000e+04    2.1038523316e-01    9.7916215197e-01
        42   -2.9326290727e+01    8.6029016876e+02   -5.8369818159e+01    2.9043527432e+01    1.2104027938e+01    3.4507764181e+00   -7.3924622515e+01    3.0916000000e+04    1.9396665692e-01    9.7894633036e-01
        43   -2.9333312974e+01    8.6069888575e+02   -5.8449913727e+01    2.9116600754e+01    1.2113243393e+01    3.4507764181e+00   -7.4013933538e+01    3.1071000000e+04    1.8483333290e-01    9.7914614683e-01
        44   -2.9323411256e+01    8.6010810728e+02   -5.7600003339e+01    2.8276592083e+01    1.2055923583e+01    3.4507764181e+00   -7.3106703340e+01    3.1070000000e+04    1.8250614405e-01    9.7906731714e-01
        45   -2.9326324232e+01    8.6028328333e+02   -5.8155284443e+01    2.8828960211e+01    1.2097855086e+01    3.4507764181e+00   -7.3703915948e+01    3.0997000000e+04    1.7881555855e-01    9.7898572546e-01
        46   -2.9316462637e+01    8.5970961341e+02   -5.8185062802e+01    2.8868600165e+01    1.2117955749e+01    3.4507764181e+00   -7.3753794969e+01    3.0901000000e+04    1.9330060482e-01    9.7896032725e-01
        47   -2.9316017547e+01    8.5967909302e+02   -5.8226027982e+01    2.8910010436e+01    1.2159809557e+01    3.4507764181e+00   -7.3836613957e+01    3.0731000000e+04    1.8017655611e-01    9.7913474886e-01
