# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.9242247164e+01    3.8753569491e+00    1.0260000000e+03    1.0240000000e+03    0.0000000000e+00   -2.9096122054e+01    9.6345823990e-01    9.9316406250e-01
         1   -2.9209660887e+01    4.2737215875e+00    1.0228946700e+03    1.0240000000e+03    0.0000000000e+00   -2.9437369177e+01    9.5975233124e-01    9.8535156250e-01
         2   -2.9226185950e+01    4.4530291945e+00    1.0239666813e+03    1.0210000000e+03    5.6250000000e-01   -2.8916262144e+01    9.5889378424e-01    9.9608227228e-01
         3   -2.9234970110e+01    3.7872862469e+00    1.0241479104e+03    1.0260000000e+03    3.1250000000e-01   -2.9421307964e+01    9.5774704426e-01    9.9415204678e-01
         4   -2.9284179968e+01    3.6410999032e+00    1.0242790023e+03    1.0260000000e+03    3.1250000000e-01   -2.9430092123e+01    9.6861474494e-01    9.9317738791e-01
         5   -2.9177418707e+01    4.7339885789e+00    1.0234787497e+03    1.0250000000e+03    3.1250000000e-01   -2.9381788566e+01    9.6423276778e-01    9.9414634146e-01
         6   -2.9197952989e+01    4.4845869182e+00    1.0240797281e+03    1.0240000000e+03    3.1250000000e-01   -2.9177418707e+01    9.5677284242e-01    9.9414062500e-01
         7   -2.9078665558e+01    6.0619530583e+00    1.0233430918e+03    1.0240000000e+03    2.5000000000e-01   -2.9197952989e+01    9.6380495041e-01    9.9609375000e-01
         8   -2.9171749744e+01    4.0545809378e+00    1.0243820362e+03    1.0230000000e+03    2.5000000000e-01   -2.8980961593e+01    9.6205900770e-01    9.9413489736e-01
         9   -2.9135645343e+01    9.9220813530e+00    1.0236702995e+03    1.0240000000e+03    3.7500000000e-01   -2.9171749744e+01    9.6299672897e-01    9.9511718750e-01
        10   -2.9096986564e+01    6.0777091085e+00    1.0240768026e+03    1.0250000000e+03    2.5000000000e-01   -2.9233253941e+01    9.6515828910e-01    9.9512195122e-01
        11   -2.9152763143e+01    4.3822847665e+00    1.0241070055e+03    1.0220000000e+03    1.8750000000e-01   -2.8901483080e+01    9.6377697121e-01    9.9804305284e-01
        12   -2.9157040215e+01    6.1497561872e+00    1.0240899799e+03    1.0280000000e+03    3.7500000000e-01   -2.9542627185e+01    9.6254443834e-01    9.9221789883e-01
        13   -2.9178995576e+01    5.5838846873e+00    1.0240577239e+03    1.0210000000e+03    3.7500000000e-01   -2.8863641471e+01    9.6566865737e-01    9.9412340842e-01
