# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.9343512604e+01    1.0231570576e-01    4.1170000000e+03    4.1140000000e+03    0.0000000000e+00   -2.9341867027e+01    9.8553082992e-01    9.9927078269e-01
         1   -2.9334442012e+01    1.0419880010e-01    4.0933191785e+03    4.1140000000e+03    1.2500000000e-01   -3.0366283614e+01    9.8612279287e-01    9.9392318911e-01
         2   -2.9332555326e+01    9.4609664779e-02    4.0958783436e+03    4.0890000000e+03    6.8750000000e-01   -2.8992352741e+01    9.8592023511e-01    1.0000000000e+00
         3   -2.9336230073e+01    9.9361139350e-02    4.0959772201e+03    4.0920000000e+03    1.8750000000e-01   -2.9137147396e+01    9.8514881602e-01    1.0000000000e+00
         4   -2.9337168202e+01    1.0161888713e-01    4.0959628485e+03    4.0930000000e+03    6.2500000000e-02   -2.9189692028e+01    9.8677912941e-01    1.0000000000e+00
         5   -2.9334983311e+01    9.3045215770e-02    4.0960206211e+03    4.0990000000e+03    1.8750000000e-01   -2.9483598959e+01    9.8416277227e-01    9.9902415223e-01
         6   -2.9337416163e+01    9.6195476409e-02    4.0960246859e+03    4.0960000000e+03    1.8750000000e-01   -2.9334983311e+01    9.8490594810e-01    9.9951171875e-01
         7   -2.9334862427e+01    8.8495432465e-02    4.0959906571e+03    4.0970000000e+03    1.8750000000e-01   -2.9386238328e+01    9.8641749670e-01    9.9926775690e-01
         8   -2.9341606144e+01    9.5097466198e-02    4.0960997250e+03    4.0980000000e+03    2.5000000000e-01   -2.9432494843e+01    9.8456802815e-01    9.9951195705e-01
         9   -2.9343817321e+01    1.0183765957e-01    4.0960371374e+03    4.0970000000e+03    1.2500000000e-01   -2.9390428310e+01    9.8508474240e-01    9.9902367586e-01
        10   -2.9340633084e+01    9.8009412208e-02    4.0959845308e+03    4.0970000000e+03    2.5000000000e-01   -2.9392639486e+01    9.8574854976e-01    9.9951183793e-01
        11   -2.9346575594e+01    1.4203275171e-01    4.0960236526e+03    4.0950000000e+03    1.2500000000e-01   -2.9291798998e+01    9.8515766314e-01    9.9926739927e-01
        12   -2.9341861317e+01    1.0351816772e-01    4.0959339516e+03    4.0960000000e+03    2.5000000000e-01   -2.9346575594e+01    9.8564133071e-01    9.9951171875e-01
        13   -2.9346065039e+01    1.0412116624e-01    4.0960419760e+03    4.0960000000e+03    1.2500000000e-01   -2.9341861317e+01    9.8530392819e-01    9.9951171875e-01
        14   -2.9336624936e+01    9.7503468758e-02    4.0959044901e+03    4.0960000000e+03    1.2500000000e-01   -2.9346065039e+01    9.8573389002e-01    9.9902343750e-01
        15   -2.9337681607e+01    1.0099617094e-01    4.0959535620e+03    4.0920000000e+03    1.8750000000e-01   -2.9141217007e+01    9.8291072281e-01    1.0000000000e+00
        16   -2.9334151669e+01    9.7824409733e-02    4.0959491404e+03    4.0950000000e+03    1.8750000000e-01   -2.9288847520e+01    9.8578691768e-01    9.9975579976e-01
        17   -2.9344814656e+01    1.0081361811e-01    4.0961259766e+03    4.0970000000e+03    1.8750000000e-01   -2.9382973834e+01    9.8397106964e-01    9.9926775690e-01
        18   -2.9335293453e+01    9.7020411596e-02    4.0959045148e+03    4.0960000000e+03    1.8750000000e-01   -2.9344814656e+01    9.8396054334e-01    1.0000000000e+00
