# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.1908106002e+01    1.0002784615e+00    1.0240000000e+03    1.0240000000e+03    0.0000000000e+00   -3.1863289585e+01    9.8621473807e-01    9.9902343750e-01
         1   -3.1890058998e+01    7.9183859339e-01    1.0242932030e+03    1.0240000000e+03    0.0000000000e+00   -3.1908106002e+01    9.8733376140e-01    9.9902343750e-01
         2   -3.1863763692e+01    6.4085637496e-01    1.0239068968e+03    1.0300000000e+03    2.5000000000e-01   -3.2474286561e+01    9.8865085831e-01    9.9708737864e-01
         3   -3.1840503716e+01    1.4514826421e+00    1.0239015161e+03    1.0280000000e+03    1.8750000000e-01   -3.2253627734e+01    9.8766679882e-01    9.8929961089e-01
         4   -3.1860996354e+01    6.8744580692e-01    1.0240276991e+03    1.0180000000e+03    3.1250000000e-01   -3.1252842867e+01    9.8304097466e-01    9.9901768173e-01
         5   -3.1874166134e+01    6.6345338343e-01    1.0240482734e+03    1.0220000000e+03    3.1250000000e-01   -3.1665492871e+01    9.8750045320e-01    9.9804305284e-01
         6   -3.1854951371e+01    5.8175511564e-01    1.0239610787e+03    1.0280000000e+03    3.7500000000e-01   -3.2264030175e+01    9.8864153635e-01    9.9610894942e-01
         7   -3.1889566898e+01    6.2569989926e-01    1.0241652240e+03    1.0240000000e+03    1.2500000000e-01   -3.1854951371e+01    9.8572655049e-01    9.9707031250e-01
         8   -3.1870726752e+01    6.2546105049e-01    1.0239171316e+03    1.0250000000e+03    1.2500000000e-01   -3.1987175495e+01    9.8817174730e-01    9.9707317073e-01
         9   -3.1835695833e+01    5.9368919110e-01    1.0238129354e+03    1.0240000000e+03    1.8750000000e-01   -3.1870726752e+01    9.8809753693e-01    9.9511718750e-01
        10   -3.1871607755e+01    6.1846756149e-01    1.0241402563e+03    1.0200000000e+03    2.5000000000e-01   -3.1444305901e+01    9.8663342621e-01    1.0000000000e+00
        11   -3.1850747519e+01    5.6754127966e-01    1.0239099454e+03    1.0250000000e+03    2.5000000000e-01   -3.1969216352e+01    9.8534330249e-01    9.9707317073e-01
        12   -3.1859089285e+01    6.0489102897e-01    1.0239965643e+03    1.0220000000e+03    1.8750000000e-01   -3.1655244036e+01    9.8839193868e-01    9.9804305284e-01
        13   -3.1870609300e+01    4.7059054319e-01    1.0240687362e+03    1.0250000000e+03    2.5000000000e-01   -3.1956697883e+01    9.8838904094e-01    9.9707317073e-01
        14   -3.1890664381e+01    6.0451774277e-01    1.0241218825e+03    1.0250000000e+03    1.2500000000e-01   -3.1968217898e+01    9.8657783471e-01    9.9804878049e-01
        15   -3.1883629554e+01    7.0440137461e-01    1.0239351631e+03    1.0230000000e+03    1.2500000000e-01   -3.1792960416e+01    9.8794666607e-01    9.9804496579e-01
        16   -3.1902055303e+01    6.2843995092e-01    1.0241032495e+03    1.0230000000e+03    6.2500000000e-02   -3.1785925589e+01    9.8770915557e-01    9.9804496579e-01
        17   -3.1894979377e+01    6.0903743367e-01    1.0240644874e+03    1.0260000000e+03    2.5000000000e-01   -3.2097177316e+01    9.8685586078e-01    9.9512670565e-01
        18   -3.1881658164e+01    7.4702140202e-01    1.0239011362e+03    1.0230000000e+03    2.5000000000e-01   -3.1797275412e+01    9.8464534751e-01    9.9902248289e-01
        19   -3.1901000299e+01    8.1410988985e-01    1.0240779774e+03    1.0240000000e+03    1.2500000000e-01   -3.1881658164e+01    9.8789289448e-01    9.9804687500e-01
        20   -3.1902611002e+01    7.9183229289e-01    1.0239975501e+03    1.0240000000e+03    1.2500000000e-01   -3.1901000299e+01    9.8628115068e-01    9.9804687500e-01
        21   -3.1889818292e+01    7.4208063708e-01    1.0239531899e+03    1.0250000000e+03    1.2500000000e-01   -3.2000219599e+01    9.8588980233e-01    9.9707317073e-01
        22   -3.1903380495e+01    7.8722469862e-01    1.0240821268e+03    1.0230000000e+03    6.2500000000e-02   -3.1792114327e+01    9.8594607438e-01    9.9902248289e-01
        23   -3.1913547893e+01    8.5629419683e-01    1.0240607702e+03    1.0260000000e+03    6.2500000000e-02   -3.2098502508e+01    9.8763758042e-01    9.9512670565e-01
        24   -3.1893583416e+01    7.6452352306e-01    1.0239404558e+03    1.0240000000e+03    2.5000000000e-01   -3.1913547893e+01    9.8598349767e-01    9.9902343750e-01
        25   -3.1944738596e+01    6.5646501420e-01    1.0243169620e+03    1.0270000000e+03    1.8750000000e-01   -3.2186123849e+01    9.8640367467e-01    9.9707887050e-01
        26   -3.1941820688e+01    7.3435781393e-01    1.0240858043e+03    1.0300000000e+03    2.5000000000e-01   -3.2528966159e+01    9.8695749885e-01    9.9223300971e-01
        27   -3.1936007212e+01    8.0208535879e-01    1.0239709690e+03    1.0230000000e+03    2.5000000000e-01   -3.1844116723e+01    9.8606978796e-01    9.9804496579e-01
        28   -3.1928921960e+01    1.0572984208e+00    1.0238978988e+03    1.0210000000e+03    1.2500000000e-01   -3.1642608468e+01    9.8659405735e-01    9.9608227228e-01
