#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5856454438e+01    2.5171281953e+02   -2.7996054262e+01    1.2139599824e+01    1.0303415346e+01   -3.9693390885e+01    1.3939212768e+00    4.0000000000e+03    4.3247044086e-02    3.4870833333e-01
         1   -1.5850987725e+01    2.5155908312e+02   -2.7958838817e+01    1.2107851092e+01    1.0378470625e+01   -3.9686653009e+01    1.3493435670e+00    4.0000000000e+03    4.0840610862e-02    3.4853333333e-01
         2   -1.5847640320e+01    2.5137934521e+02   -2.7894911930e+01    1.2047271610e+01    1.0354329632e+01   -3.9606764384e+01    1.3575228221e+00    4.0000000000e+03    4.0417507291e-02    3.4853333333e-01
         3   -1.5852253975e+01    2.5152804143e+02   -2.7966000460e+01    1.2113746485e+01    1.0319154329e+01   -3.9519730572e+01    1.2345757821e+00    4.0000000000e+03    4.1450664401e-02    3.5052500000e-01
         4   -1.5851782886e+01    2.5159256071e+02   -2.7953936109e+01    1.2102153223e+01    1.0277792879e+01   -3.9475199519e+01    1.2434705315e+00    4.0000000000e+03    4.3147131801e-02    3.5087500000e-01
         5   -1.5853520147e+01    2.5160298098e+02   -2.7809219835e+01    1.1955699689e+01    1.0297612165e+01   -3.9435191651e+01    1.3283596507e+00    4.0000000000e+03    4.5229017735e-02    3.4932500000e-01
         6   -1.5858965405e+01    2.5178391700e+02   -2.7584656782e+01    1.1725691376e+01    1.0247599688e+01   -3.8970994561e+01    1.1387380907e+00    4.0000000000e+03    4.6554088593e-02    3.5049166667e-01
         7   -1.5850961514e+01    2.5146393168e+02   -2.7942796731e+01    1.2091835218e+01    1.0314191687e+01   -3.9492982164e+01    1.2359937465e+00    4.0000000000e+03    4.4559389353e-02    3.4918333333e-01
         8   -1.5845967082e+01    2.5132845678e+02   -2.7737263603e+01    1.1891296521e+01    1.0230817991e+01   -3.9203175823e+01    1.2350942280e+00    4.0000000000e+03    4.4849574566e-02    3.5175833333e-01
         9   -1.5865904732e+01    2.5199905293e+02   -2.7842714865e+01    1.1976810133e+01    1.0349541656e+01   -3.9578188439e+01    1.3859319181e+00    4.0000000000e+03    4.3731823564e-02    3.4762500000e-01
        10   -1.5862942204e+01    2.5194118972e+02   -2.7909645702e+01    1.2046703498e+01    1.0379238708e+01   -3.9653647607e+01    1.3647631964e+00    4.0000000000e+03    4.4949576259e-02    3.4863333333e-01
        11   -1.5866167319e+01    2.5196153282e+02   -2.7800784752e+01    1.1934617433e+01    1.0321691489e+01   -3.9420685641e+01    1.2982094009e+00    4.0000000000e+03    4.9048125744e-02    3.4593333333e-01
        12   -1.5851452147e+01    2.5149165295e+02   -2.7766948139e+01    1.1915495992e+01    1.0286760287e+01   -3.9343511845e+01    1.2898034192e+00    4.0000000000e+03    4.5291975141e-02    3.5014166667e-01
        13   -1.5842673392e+01    2.5126339102e+02   -2.7839155829e+01    1.1996482437e+01    1.0325372793e+01   -3.9370685432e+01    1.2061568098e+00    4.0000000000e+03    4.3636411428e-02    3.4989166667e-01
        14   -1.5844526854e+01    2.5127929350e+02   -2.8035296680e+01    1.2190769826e+01    1.0363848937e+01   -3.9644000806e+01    1.2448551892e+00    4.0000000000e+03    4.2744219303e-02    3.4760000000e-01
        15   -1.5845222568e+01    2.5134655073e+02   -2.7893968163e+01    1.2048745595e+01    1.0219507995e+01   -3.9474437434e+01    1.3609612761e+00    4.0000000000e+03    4.4273436069e-02    3.5310833333e-01
        16   -1.5857874594e+01    2.5171335948e+02   -2.7676743742e+01    1.1818869149e+01    1.0285393546e+01   -3.9352815074e+01    1.3906777857e+00    4.0000000000e+03    4.1937366128e-02    3.5101666667e-01
        17   -1.5844638999e+01    2.5129504652e+02   -2.8060062119e+01    1.2215423120e+01    1.0344311988e+01   -3.9642153738e+01    1.2377796313e+00    4.0000000000e+03    4.5336261392e-02    3.4869166667e-01
        18   -1.5858235478e+01    2.5172172737e+02   -2.8029947651e+01    1.2171712173e+01    1.0346527260e+01   -3.9547457553e+01    1.1709826418e+00    4.0000000000e+03    4.3331652880e-02    3.4849166667e-01
        19   -1.5845390829e+01    2.5132084849e+02   -2.7779477436e+01    1.1934086607e+01    1.0289417933e+01   -3.9447629765e+01    1.3787343966e+00    4.0000000000e+03    4.3364793062e-02    3.4716666667e-01
        20   -1.5857554377e+01    2.5173285095e+02   -2.8263375963e+01    1.2405821586e+01    1.0382423489e+01   -3.9842199607e+01    1.1964001540e+00    4.0000000000e+03    4.3508931994e-02    3.4634166667e-01
        21   -1.5839595184e+01    2.5112008410e+02   -2.7751508943e+01    1.1911913760e+01    1.0237585267e+01   -3.9331339080e+01    1.3422448698e+00    4.0000000000e+03    4.2732551694e-02    3.5105000000e-01
        22   -1.5856325489e+01    2.5169622337e+02   -2.7843313365e+01    1.1986987876e+01    1.0356802237e+01   -3.9471237091e+01    1.2711214896e+00    4.0000000000e+03    4.4284000993e-02    3.4937500000e-01
        23   -1.5857062104e+01    2.5172692708e+02   -2.7668717936e+01    1.1811655832e+01    1.0220965065e+01   -3.9244123795e+01    1.3544407937e+00    4.0000000000e+03    4.2064383626e-02    3.5255000000e-01
        24   -1.5845658639e+01    2.5143784451e+02   -2.8133477765e+01    1.2287819126e+01    1.0423878913e+01   -3.9815669178e+01    1.2583125008e+00    4.0000000000e+03    4.1615262628e-02    3.4635833333e-01
        25   -1.5848396154e+01    2.5146970221e+02   -2.7566542709e+01    1.1718146555e+01    1.0210557000e+01   -3.9108079130e+01    1.3309794206e+00    4.0000000000e+03    4.3696179986e-02    3.5146666667e-01
        26   -1.5844227540e+01    2.5125458955e+02   -2.7955047771e+01    1.2110820231e+01    1.0328511719e+01   -3.9751448909e+01    1.4678894191e+00    4.0000000000e+03    4.1868895292e-02    3.4963333333e-01
        27   -1.5862267151e+01    2.5187111518e+02   -2.7785445206e+01    1.1923178055e+01    1.0333529190e+01   -3.9434986114e+01    1.3160117184e+00    4.0000000000e+03    4.2858943343e-02    3.4947500000e-01
        28   -1.5852682864e+01    2.5155675177e+02   -2.7887951389e+01    1.2035268524e+01    1.0308295282e+01   -3.9453679757e+01    1.2574330869e+00    4.0000000000e+03    4.3058052659e-02    3.4867500000e-01
        29   -1.5832672156e+01    2.5090080031e+02   -2.7897214937e+01    1.2064542781e+01    1.0372261077e+01   -3.9621436233e+01    1.3519602187e+00    4.0000000000e+03    4.4215470552e-02    3.4894166667e-01
        30   -1.5856094498e+01    2.5165678488e+02   -2.7965040739e+01    1.2108946241e+01    1.0327573411e+01   -3.9622716755e+01    1.3301026049e+00    4.0000000000e+03    4.4528290629e-02    3.4965833333e-01
        31   -1.5855784730e+01    2.5163091432e+02   -2.8089375676e+01    1.2233590945e+01    1.0280582926e+01   -3.9608541561e+01    1.2385829589e+00    4.0000000000e+03    4.4091582298e-02    3.4892500000e-01
        32   -1.5857417075e+01    2.5168743371e+02   -2.7929633102e+01    1.2072216027e+01    1.0368398682e+01   -3.9666583099e+01    1.3685513151e+00    4.0000000000e+03    4.2953476310e-02    3.5035833333e-01
        33   -1.5849061778e+01    2.5145689319e+02   -2.7844608103e+01    1.1995546325e+01    1.0273617734e+01   -3.9331196238e+01    1.2129704019e+00    4.0000000000e+03    4.1738659143e-02    3.5009166667e-01
        34   -1.5853731047e+01    2.5163002348e+02   -2.7688426173e+01    1.1834695126e+01    1.0286641863e+01   -3.9393367017e+01    1.4182989811e+00    4.0000000000e+03    4.1662544012e-02    3.5025833333e-01
