#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5818496629e+01    2.5084944469e+02   -2.8260601620e+01    1.2442104992e+01    1.0614426108e+01   -4.0047423551e+01    1.1723958224e+00    4.0000000000e+03    5.0264596939e-02    3.4235000000e-01
         1   -1.5838423051e+01    2.5140210968e+02   -2.8242254829e+01    1.2403831778e+01    1.0583251347e+01   -4.0245587063e+01    1.4200808869e+00    4.0000000000e+03    4.7979146242e-02    3.4174166667e-01
         2   -1.5827611630e+01    2.5110569181e+02   -2.8024429955e+01    1.2196818325e+01    1.0549353870e+01   -3.9963087045e+01    1.3893032206e+00    4.0000000000e+03    4.9914628267e-02    3.4068333333e-01
         3   -1.5810713117e+01    2.5057595317e+02   -2.8188196405e+01    1.2377483289e+01    1.0678000841e+01   -4.0174765402e+01    1.3085681553e+00    4.0000000000e+03    4.8219934106e-02    3.3974166667e-01
         4   -1.5799101334e+01    2.5011639427e+02   -2.8004400634e+01    1.2205299300e+01    1.0532731380e+01   -3.9779268226e+01    1.2421362115e+00    4.0000000000e+03    4.6118021011e-02    3.3925000000e-01
         5   -1.5804679548e+01    2.5028886051e+02   -2.8342884781e+01    1.2538205233e+01    1.0685662513e+01   -4.0336217796e+01    1.3076705019e+00    4.0000000000e+03    4.6433970332e-02    3.4162500000e-01
         6   -1.5811169676e+01    2.5055657925e+02   -2.8247616402e+01    1.2436446726e+01    1.0617820746e+01   -4.0241021879e+01    1.3755847309e+00    4.0000000000e+03    4.6342447400e-02    3.4078333333e-01
         7   -1.5817774650e+01    2.5068445316e+02   -2.8041657990e+01    1.2223883340e+01    1.0640647224e+01   -3.9907753357e+01    1.2254481433e+00    4.0000000000e+03    4.6491891146e-02    3.4035833333e-01
         8   -1.5818432367e+01    2.5073152410e+02   -2.8311511213e+01    1.2493078846e+01    1.0609147559e+01   -4.0168781553e+01    1.2481227800e+00    4.0000000000e+03    4.6659559011e-02    3.3617500000e-01
         9   -1.5820377355e+01    2.5082969830e+02   -2.8235948009e+01    1.2415570654e+01    1.0635693932e+01   -4.0231862706e+01    1.3602207650e+00    4.0000000000e+03    4.6509534121e-02    3.4066666667e-01
        10   -1.5824343772e+01    2.5107408159e+02   -2.7904451316e+01    1.2080107544e+01    1.0641344177e+01   -3.9989919646e+01    1.4441241529e+00    4.0000000000e+03    4.6214520931e-02    3.3753333333e-01
        11   -1.5805369682e+01    2.5036986010e+02   -2.8288488478e+01    1.2483118795e+01    1.0684888915e+01   -4.0443635924e+01    1.4702585308e+00    4.0000000000e+03    4.6279147267e-02    3.3668333333e-01
        12   -1.5814142484e+01    2.5064611770e+02   -2.8478493167e+01    1.2664350683e+01    1.0662617792e+01   -4.0565110287e+01    1.4239993273e+00    4.0000000000e+03    4.6562045813e-02    3.4053333333e-01
        13   -1.5806963255e+01    2.5041837261e+02   -2.8396148513e+01    1.2589185258e+01    1.0694861718e+01   -4.0506231838e+01    1.4152216073e+00    4.0000000000e+03    4.6477079391e-02    3.3651666667e-01
        14   -1.5812315770e+01    2.5066001605e+02   -2.8100625423e+01    1.2288309653e+01    1.0561554805e+01   -3.9977555911e+01    1.3153756826e+00    4.0000000000e+03    4.6175464988e-02    3.3980000000e-01
        15   -1.5818565666e+01    2.5074887189e+02   -2.8195245333e+01    1.2376679667e+01    1.0593230362e+01   -4.0267470331e+01    1.4789946365e+00    4.0000000000e+03    4.6509474516e-02    3.3825833333e-01
        16   -1.5809649212e+01    2.5050168448e+02   -2.8316686840e+01    1.2507037628e+01    1.0594304844e+01   -4.0234062254e+01    1.3230705701e+00    4.0000000000e+03    4.7520413995e-02    3.3800000000e-01
        17   -1.5823156864e+01    2.5092906442e+02   -2.8391867522e+01    1.2568710658e+01    1.0643816010e+01   -4.0310349061e+01    1.2746655289e+00    4.0000000000e+03    4.6247988939e-02    3.3779166667e-01
        18   -1.5804044500e+01    2.5025199667e+02   -2.8484685846e+01    1.2680641346e+01    1.0636986992e+01   -4.0423662356e+01    1.3019895190e+00    4.0000000000e+03    4.6434521675e-02    3.3987500000e-01
        19   -1.5813784355e+01    2.5059433695e+02   -2.8261261483e+01    1.2447477128e+01    1.0587225519e+01   -4.0142569937e+01    1.2940829352e+00    4.0000000000e+03    4.6210169792e-02    3.4257500000e-01
