# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.6512862550e+01    4.4543467405e-01    4.0940000000e+03    4.0980000000e+03    0.0000000000e+00   -4.6519899352e+01    9.8780979187e-01    9.9707174231e-01
         1   -4.6516764873e+01    4.6432632272e-01    4.1002273183e+03    4.0980000000e+03    2.3897058824e-02   -4.6464022500e+01    9.8831441557e-01    9.9731576379e-01
         2   -4.6508430571e+01    4.5268813520e-01    4.0960908973e+03    4.1170000000e+03    5.3308823529e-02   -4.7028150378e+01    9.8881114312e-01    9.9489919845e-01
         3   -4.6526840457e+01    5.4460365377e-01    4.0963723630e+03    4.0960000000e+03    3.4926470588e-02   -4.6508430571e+01    9.9036695155e-01    9.9853515625e-01
         4   -4.6518905699e+01    6.1472413859e-01    4.0959033160e+03    4.1030000000e+03    2.3897058824e-02   -4.6697593030e+01    9.8927255970e-01    9.9780648306e-01
         5   -4.6516520842e+01    4.7416394978e-01    4.0960097850e+03    4.1030000000e+03    1.6544117647e-02   -4.6689658271e+01    9.8826444921e-01    9.9634413844e-01
         6   -4.6522716650e+01    4.5884611087e-01    4.0960670622e+03    4.0920000000e+03    2.3897058824e-02   -4.6418816877e+01    9.8889092453e-01    9.9780058651e-01
         7   -4.6520189547e+01    4.9599969427e-01    4.0960143528e+03    4.0980000000e+03    2.7573529412e-02   -4.6571532858e+01    9.8835343208e-01    9.9804782821e-01
         8   -4.6525953871e+01    4.5673898656e-01    4.0960971666e+03    4.0940000000e+03    1.4705882353e-02   -4.6471349497e+01    9.8854377751e-01    9.9682462140e-01
         9   -4.6531943015e+01    5.6553649942e-01    4.0960682692e+03    4.0890000000e+03    2.3897058824e-02   -4.6354909236e+01    9.8858878510e-01    9.9926632428e-01
        10   -4.6543821569e+01    5.1241666627e-01    4.0962627740e+03    4.1010000000e+03    2.7573529412e-02   -4.6653938882e+01    9.9037894207e-01    9.9609851256e-01
        11   -4.6540692693e+01    4.6793775454e-01    4.0959531891e+03    4.0940000000e+03    2.7573529412e-02   -4.6494981519e+01    9.8754304207e-01    9.9780166097e-01
        12   -4.6553158754e+01    5.6061284796e-01    4.0962194958e+03    4.0980000000e+03    2.2058823529e-02   -4.6589508901e+01    9.8831598741e-01    9.9804782821e-01
        13   -4.6548114353e+01    8.4849077466e-01    4.0955942605e+03    4.0940000000e+03    1.4705882353e-02   -4.6504318704e+01    9.8910783538e-01    9.9829018075e-01
        14   -4.6531710038e+01    5.1374038715e-01    4.0954415322e+03    4.0920000000e+03    1.2867647059e-02   -4.6450410388e+01    9.8890051878e-01    9.9853372434e-01
        15   -4.6519169666e+01    7.4147294125e-01    4.0957044239e+03    4.0940000000e+03    1.4705882353e-02   -4.6482869988e+01    9.8877731845e-01    9.9926722032e-01
        16   -4.6516730217e+01    5.1569575524e-01    4.0960208678e+03    4.1000000000e+03    1.4705882353e-02   -4.6616778264e+01    9.8828453017e-01    9.9878048780e-01
        17   -4.6515530432e+01    4.9884361629e-01    4.0959401209e+03    4.0980000000e+03    9.1911764706e-03   -4.6565546425e+01    9.8984692846e-01    9.9682772084e-01
        18   -4.6529940967e+01    4.7505907056e-01    4.0962243583e+03    4.0910000000e+03    2.3897058824e-02   -4.6393385553e+01    9.8949447541e-01    9.9877780494e-01
        19   -4.6533623239e+01    6.4973443162e-01    4.0958059748e+03    4.0910000000e+03    9.1911764706e-03   -4.6407796088e+01    9.8985759269e-01    9.9926668296e-01
        20   -4.6525189502e+01    5.2277264184e-01    4.0956451858e+03    4.1040000000e+03    2.9411764706e-02   -4.6728745252e+01    9.8866787904e-01    9.9561403509e-01
        21   -4.6514208597e+01    6.2385434640e-01    4.0956087171e+03    4.0940000000e+03    2.9411764706e-02   -4.6476349452e+01    9.8979478637e-01    9.9829018075e-01
        22   -4.6529776537e+01    5.8306689074e-01    4.0962820126e+03    4.1000000000e+03    2.3897058824e-02   -4.6611817194e+01    9.8863156925e-01    9.9707317073e-01
