#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6487287982e+01    2.1616902108e+03   -6.5654318113e+01    1.9167030131e+01    3.0156867636e+01   -1.0403041287e+02    8.2192271171e+00    1.9040000000e+05    4.4725533443e-01    5.7016711230e-01
         1   -4.6489097862e+01    2.1618090395e+03   -6.5664384898e+01    1.9175287036e+01    3.0190036524e+01   -1.0411111148e+02    8.2566900537e+00    1.9040000000e+05    4.4638421825e-01    5.6973262032e-01
         2   -4.6487434183e+01    2.1616666138e+03   -6.5651108650e+01    1.9163674466e+01    3.0170345902e+01   -1.0407612373e+02    8.2546691781e+00    1.9040000000e+05    4.4713708715e-01    5.7041109626e-01
         3   -4.6488385201e+01    2.1617341325e+03   -6.5706588150e+01    1.9218202949e+01    3.0193681752e+01   -1.0410084993e+02    8.2005800240e+00    1.9040000000e+05    4.4627521932e-01    5.6961349312e-01
         4   -4.6491662964e+01    2.1620937939e+03   -6.5658313237e+01    1.9166650273e+01    3.0178019902e+01   -1.0405697067e+02    8.2206375339e+00    1.9040000000e+05    4.4645826036e-01    5.6952014897e-01
         5   -4.6490342927e+01    2.1619448928e+03   -6.5699764069e+01    1.9209421142e+01    3.0208736927e+01   -1.0413057729e+02    8.2220762928e+00    1.9040000000e+05    4.4720380096e-01    5.6995201490e-01
         6   -4.6487070257e+01    2.1616111833e+03   -6.5696390865e+01    1.9209320608e+01    3.0182084711e+01   -1.0408083386e+02    8.2023582793e+00    1.9040000000e+05    4.4630315242e-01    5.6956073338e-01
         7   -4.6488718327e+01    2.1617911275e+03   -6.5685717728e+01    1.9196999400e+01    3.0184706967e+01   -1.0406030017e+02    8.1898754779e+00    1.9040000000e+05    4.4708387510e-01    5.6970015279e-01
         8   -4.6488284625e+01    2.1617454810e+03   -6.5654261210e+01    1.9165976585e+01    3.0195765382e+01   -1.0411424173e+02    8.2642151365e+00    1.9040000000e+05    4.4622543191e-01    5.6941749427e-01
         9   -4.6490174538e+01    2.1618807975e+03   -6.5630325086e+01    1.9140150547e+01    3.0162194375e+01   -1.0398003239e+02    8.1875129247e+00    1.9040000000e+05    4.4714537263e-01    5.7029411765e-01
        10   -4.6490191881e+01    2.1619039333e+03   -6.5695417092e+01    1.9205225211e+01    3.0204436611e+01   -1.0415060698e+02    8.2507532816e+00    1.9040000000e+05    4.4624819782e-01    5.6951752292e-01
        11   -4.6484562187e+01    2.1613867984e+03   -6.5660479665e+01    1.9175917477e+01    3.0174817123e+01   -1.0402754398e+02    8.1922471936e+00    1.9040000000e+05    4.4707337855e-01    5.6951107716e-01
        12   -4.6488514653e+01    2.1617408984e+03   -6.5648693699e+01    1.9160179046e+01    3.0185495557e+01   -1.0406101705e+02    8.2268277919e+00    1.9040000000e+05    4.4629964057e-01    5.6986678762e-01
        13   -4.6491566214e+01    2.1620282315e+03   -6.5699592848e+01    1.9208026635e+01    3.0201131063e+01   -1.0410973072e+02    8.2090068137e+00    1.9040000000e+05    4.4699711484e-01    5.6992861917e-01
        14   -4.6489310087e+01    2.1619092569e+03   -6.5658656902e+01    1.9169346815e+01    3.0171619134e+01   -1.0411349108e+02    8.2832150415e+00    1.9040000000e+05    4.4662320219e-01    5.6967962185e-01
        15   -4.6490872059e+01    2.1619540312e+03   -6.5663160495e+01    1.9172288435e+01    3.0176368180e+01   -1.0404603381e+02    8.2065051389e+00    1.9040000000e+05    4.4655972982e-01    5.6964596066e-01
        16   -4.6492290426e+01    2.1620971837e+03   -6.5656652825e+01    1.9164362398e+01    3.0182939302e+01   -1.0406359498e+02    8.2240028490e+00    1.9040000000e+05    4.4730968949e-01    5.6991620512e-01
