# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.9286632398e+01    2.8047630856e-01    4.0920000000e+03    4.0960000000e+03    0.0000000000e+00   -2.9277806372e+01    9.6373738469e-01    9.9755859375e-01
         1   -2.9285699633e+01    2.8953208719e-01    4.1000132494e+03    4.0960000000e+03    0.0000000000e+00   -2.9188928434e+01    9.6013098796e-01    9.9682617188e-01
         2   -2.9291176863e+01    2.5928534378e-01    4.0963039049e+03    4.1010000000e+03    3.7500000000e-01   -2.9407695500e+01    9.6394288926e-01    9.9756157035e-01
         3   -2.9296566009e+01    2.5832501038e-01    4.0961483491e+03    4.0970000000e+03    3.7500000000e-01   -2.9315587946e+01    9.6325744621e-01    9.9829143276e-01
         4   -2.9290662539e+01    2.8027682429e-01    4.0959635315e+03    4.0980000000e+03    2.5000000000e-01   -2.9345382217e+01    9.6325751111e-01    9.9902391410e-01
         5   -2.9287957033e+01    2.7236970094e-01    4.0960810762e+03    4.1000000000e+03    3.1250000000e-01   -2.9388271136e+01    9.6144649249e-01    9.9853658537e-01
         6   -2.9291803425e+01    2.6173553888e-01    4.0963036216e+03    4.1020000000e+03    3.1250000000e-01   -2.9434334225e+01    9.6180917126e-01    9.9756216480e-01
         7   -2.9297946085e+01    2.7314294866e-01    4.0961707182e+03    4.0970000000e+03    4.3750000000e-01   -2.9316214507e+01    9.6497275973e-01    9.9853551379e-01
         8   -2.9296049065e+01    2.6307201549e-01    4.0958704217e+03    4.0940000000e+03    1.8750000000e-01   -2.9249106036e+01    9.6268946272e-01    9.9853444064e-01
         9   -2.9291240357e+01    2.5937594420e-01    4.0961064433e+03    4.1010000000e+03    4.3750000000e-01   -2.9418044932e+01    9.6352697287e-01    9.9731772738e-01
        10   -2.9291779166e+01    2.6669968955e-01    4.0960221959e+03    4.0960000000e+03    4.3750000000e-01   -2.9291240357e+01    9.6389890555e-01    9.9804687500e-01
        11   -2.9297525550e+01    2.5324724619e-01    4.0959462068e+03    4.0920000000e+03    3.7500000000e-01   -2.9194075202e+01    9.6448913684e-01    9.9853372434e-01
        12   -2.9290517435e+01    2.6121415937e-01    4.0957947214e+03    4.0940000000e+03    3.7500000000e-01   -2.9248685501e+01    9.6480202325e-01    9.9951148021e-01
        13   -2.9295208562e+01    2.5881721685e-01    4.0962613546e+03    4.1010000000e+03    5.0000000000e-01   -2.9412513302e+01    9.6408749937e-01    9.9731772738e-01
        14   -2.9301112141e+01    2.4475986302e-01    4.0960863654e+03    4.0950000000e+03    5.0000000000e-01   -2.9270791519e+01    9.6337488631e-01    9.9804639805e-01
        15   -2.9293097748e+01    2.4822143901e-01    4.0957331164e+03    4.0930000000e+03    2.5000000000e-01   -2.9227843119e+01    9.6274469379e-01    9.9780112387e-01
        16   -2.9294185160e+01    3.0129260024e-01    4.0958762404e+03    4.0920000000e+03    3.1250000000e-01   -2.9195393783e+01    9.6601244765e-01    9.9877810362e-01
        17   -2.9297143333e+01    2.6347107253e-01    4.0963655284e+03    4.1040000000e+03    4.3750000000e-01   -2.9489307173e+01    9.6591112290e-01    9.9780701754e-01
