#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              ElecIon             BlockWeight         BlockCPU            AcceptRatio         
         0   -2.9284019746e+01    8.5778257121e+02   -5.8791162280e+01    2.9507142534e+01    1.2139870403e+01    3.4507764032e+00   -7.4381809086e+01    3.2768800000e+05    2.1833943129e+00    9.9662975639e-01
         1   -2.9294452493e+01    8.5839234672e+02   -5.8381736732e+01    2.9087284239e+01    1.2123697484e+01    3.4507764032e+00   -7.3956210619e+01    3.2704200000e+05    1.9679386765e+00    9.9665701763e-01
         2   -2.9298541595e+01    8.5862892446e+02   -5.8499790076e+01    2.9201248480e+01    1.2156315854e+01    3.4507764032e+00   -7.4106882333e+01    3.2754600000e+05    1.9355327785e+00    9.9675913234e-01
         3   -2.9301448383e+01    8.5880328121e+02   -5.8388966648e+01    2.9087518265e+01    1.2128194435e+01    3.4507764032e+00   -7.3967937487e+01    3.2645300000e+05    1.9788894802e+00    9.9673248871e-01
         4   -2.9308341462e+01    8.5920194613e+02   -5.8441801702e+01    2.9133460240e+01    1.2107921452e+01    3.4507764032e+00   -7.4000499557e+01    3.2672000000e+05    2.0511815995e+00    9.9670855491e-01
         5   -2.9306987335e+01    8.5913576528e+02   -5.8480040692e+01    2.9173053357e+01    1.2141052032e+01    3.4507764032e+00   -7.4071869127e+01    3.2602700000e+05    1.9457380027e+00    9.9669520133e-01
         6   -2.9308017374e+01    8.5918890097e+02   -5.8513542105e+01    2.9205524731e+01    1.2139608334e+01    3.4507764032e+00   -7.4103926842e+01    3.2666900000e+05    1.9221087396e+00    9.9665083589e-01
         7   -2.9309616317e+01    8.5928104753e+02   -5.8511315519e+01    2.9201699202e+01    1.2153385453e+01    3.4507764032e+00   -7.4115477376e+01    3.2772300000e+05    1.9988490790e+00    9.9668807096e-01
         8   -2.9309691571e+01    8.5927338254e+02   -5.8777713072e+01    2.9468021501e+01    1.2149015237e+01    3.4507764032e+00   -7.4377504712e+01    3.2830200000e+05    2.0011783540e+00    9.9669650475e-01
         9   -2.9308767265e+01    8.5922538849e+02   -5.8800093202e+01    2.9491325937e+01    1.2167672494e+01    3.4507764032e+00   -7.4418542099e+01    3.2898400000e+05    3.0250042230e+00    9.9660013518e-01
        10   -2.9317279996e+01    8.5972703209e+02   -5.8427463780e+01    2.9110183784e+01    1.2142007201e+01    3.4507764032e+00   -7.4020247384e+01    3.2976200000e+05    3.3705342561e+00    9.9664638409e-01
        11   -2.9316171894e+01    8.5965864594e+02   -5.8469345855e+01    2.9153173961e+01    1.2137570105e+01    3.4507764032e+00   -7.4057692363e+01    3.2867700000e+05    2.1850343347e+00    9.9675352338e-01
        12   -2.9321028612e+01    8.5994140347e+02   -5.8430396113e+01    2.9109367501e+01    1.2116750250e+01    3.4507764032e+00   -7.3997922767e+01    3.2845100000e+05    2.0604151785e+00    9.9663822604e-01
        13   -2.9313624741e+01    8.5950985479e+02   -5.8840873167e+01    2.9527248426e+01    1.2145029925e+01    3.4507764032e+00   -7.4436679495e+01    3.2840100000e+05    2.1692406088e+00    9.9664626007e-01
