# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.6485939685e+01    5.4334377243e-01    3.8100000000e+03    3.8080000000e+03    0.0000000000e+00   -4.6487953793e+01    9.7301370054e-01    9.9448529412e-01
         1   -4.6485920408e+01    5.6151876819e-01    4.0856746828e+03    3.8080000000e+03    0.0000000000e+00   -4.2866854755e+01    9.7274130137e-01    9.9947478992e-01
         2   -4.6491089679e+01    5.0822342106e-01    4.0952495946e+03    4.0610000000e+03    2.9595588235e-01   -4.6056838456e+01    9.7432532533e-01    9.9926126570e-01
         3   -4.6492928253e+01    6.0101018983e-01    4.0965827869e+03    4.1110000000e+03    8.8235294118e-02   -4.6673860687e+01    9.7124946965e-01    9.9294575529e-01
         4   -4.6506454126e+01    6.0540637976e-01    4.0962591323e+03    4.0890000000e+03    4.7794117647e-02   -4.6407405936e+01    9.7200190630e-01    9.9559794571e-01
         5   -4.6495630031e+01    5.3252163174e-01    4.0955104816e+03    4.0940000000e+03    4.2279411765e-02   -4.6482034101e+01    9.7391630508e-01    9.9658036150e-01
         6   -4.6489650701e+01    1.1292876658e+00    4.0953771770e+03    4.0920000000e+03    2.5735294118e-02   -4.6446778048e+01    9.7241594605e-01    9.9608993157e-01
         7   -4.6501857339e+01    6.1864760059e-01    4.0967859949e+03    4.0890000000e+03    2.9411764706e-02   -4.6404128383e+01    9.7135287902e-01    9.9510882856e-01
         8   -4.6498947817e+01    5.6467641115e-01    4.0956056139e+03    4.0860000000e+03    3.3088235294e-02   -4.6379637772e+01    9.7154230574e-01    9.9583945179e-01
         9   -4.6504240026e+01    5.1315668618e-01    4.0961203641e+03    4.0910000000e+03    4.0441176471e-02   -4.6437875378e+01    9.7092845621e-01    9.9560009778e-01
        10   -4.6498289842e+01    7.3886628474e-01    4.0954980148e+03    4.0890000000e+03    3.1250000000e-02   -4.6418717708e+01    9.7099709970e-01    9.9657618000e-01
        11   -4.6511119772e+01    4.9948690355e-01    4.0965813228e+03    4.0960000000e+03    3.8602941176e-02   -4.6498289842e+01    9.7139338535e-01    9.9658203125e-01
        12   -4.6514542181e+01    4.7533078890e-01    4.0962313884e+03    4.1010000000e+03    3.3088235294e-02   -4.6572117706e+01    9.7363172350e-01    9.9487929773e-01
        13   -4.6513895224e+01    6.2272886401e-01    4.0958457364e+03    4.0910000000e+03    3.6764705882e-02   -4.6453469742e+01    9.7298693652e-01    9.9608897580e-01
        14   -4.6532257521e+01    6.2246092384e-01    4.0967268878e+03    4.0910000000e+03    2.9411764706e-02   -4.6452822784e+01    9.7231031638e-01    9.9657785383e-01
        15   -4.6500430421e+01    6.1321695858e-01    4.0948010242e+03    4.0960000000e+03    3.4926470588e-02   -4.6532257521e+01    9.7093233537e-01    9.9584960938e-01
        16   -4.6480573112e+01    6.0527161074e-01    4.0952381933e+03    4.0960000000e+03    3.1250000000e-02   -4.6500430421e+01    9.7174890769e-01    9.9487304688e-01
        17   -4.6507849605e+01    5.9883289822e-01    4.0967729397e+03    4.0870000000e+03    3.8602941176e-02   -4.6370588954e+01    9.7109523527e-01    9.9632982628e-01
        18   -4.6507382519e+01    6.3114460399e-01    4.0960468126e+03    4.0980000000e+03    4.5955882353e-02   -4.6532257709e+01    9.7303792061e-01    9.9731576379e-01
        19   -4.6510644777e+01    6.0031293882e-01    4.0963656439e+03    4.1060000000e+03    3.4926470588e-02   -4.6629304062e+01    9.7339496856e-01    9.9415489528e-01
        20   -4.6504639208e+01    7.1894982035e-01    4.0958980072e+03    4.0980000000e+03    4.2279411765e-02   -4.6535052881e+01    9.7087514191e-01    9.9658369937e-01
        21   -4.6511751561e+01    6.3806285350e-01    4.0963487631e+03    4.1040000000e+03    3.6764705882e-02   -4.6602200215e+01    9.7301035367e-01    9.9634502924e-01
        22   -4.6495808548e+01    6.4924362541e-01    4.0955055796e+03    4.1020000000e+03    2.5735294118e-02   -4.6584940156e+01    9.7284708425e-01    9.9609946368e-01
        23   -4.6526050793e+01    5.6094360739e-01    4.0974657747e+03    4.1020000000e+03    2.7573529412e-02   -4.6568997144e+01    9.7065445055e-01    9.9609946368e-01
        24   -4.6500719542e+01    5.8388276530e-01    4.0950580936e+03    4.0990000000e+03    2.9411764706e-02   -4.6562658482e+01    9.7187033781e-01    9.9341302757e-01
